collected_frames,rew/shaping,rew/step_penalty,rew/terminal_bonus,rew/total_reward,rew/action_bonus,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty
19988480,0.154160943813622,-0.19999999999999954,0.0,-0.03097597353917081,0.06835956044960767,-0.0009903837581077823,-0.017665115221461747,-0.0037271890323609114,-0.031114908284507692
20054016,0.13952251058071852,-0.19999999999999954,-0.001495361328125,-0.0497955032842583,0.06838609249098226,-0.0014181883752826252,-0.01915591630677227,-0.0035031195111514535,-0.03213824061094783
20119552,0.24369276640936732,-0.19999999999999954,-0.000213623046875,0.0609901272910065,0.06477783460286446,-0.00037620683963268675,-0.01713521911733551,-0.0017554874830238987,-0.027997434081044048
20185088,0.1981609264621511,-0.19999999999999954,-0.00042724609375,0.00865291128775425,0.06802391965175048,-0.0006510264474854921,-0.020126067654928192,-0.003094469069765182,-0.03323277260642499
20250624,0.17088479769881815,-0.19999999999999954,0.0,-0.014310226073575905,0.06798344780690968,-0.0007166844479797874,-0.01869452904793434,-0.002545404831835185,-0.031221690893289633
20316160,0.1558666075579822,-0.19999999999999954,-0.000213623046875,-0.03191663492907537,0.06758174189599231,-0.0008308507967740297,-0.018938229128252715,-0.0027849085417983588,-0.03259888227330521
20381696,0.15112439170479774,-0.19999999999999954,-0.0008544921875,-0.03602386737111374,0.06807119597215205,-0.0009297228139075742,-0.018501319791539572,-0.002694606309887604,-0.03224896822939627
20447232,0.23827658942900598,-0.19999999999999954,0.0,0.0567257280490594,0.0656847899663262,-0.00027565892972347683,-0.016804498925921507,-0.0014142542859190144,-0.028741239046212286
20512768,0.1875361071433872,-0.19999999999999954,0.0,-0.0008168933982233284,0.06775990437017754,-0.0009300077349507774,-0.019740427887882106,-0.0029481149722414557,-0.032494352155481465
20578304,0.17414405394811183,-0.19999999999999954,-0.000213623046875,-0.011637330251687672,0.06719906130456366,-0.0008454853823423036,-0.018699701206060126,-0.0027380555675335927,-0.030483420836389996
20643840,0.15949412540066987,-0.19999999999999954,-0.00042724609375,-0.027106522265967214,0.06757100555114448,-0.0007072388930282614,-0.019050732284085825,-0.002986891442560591,-0.03099965542787686
20709376,0.1506211314117536,-0.19999999999999954,-0.00042724609375,-0.03741027617070358,0.06754736465518363,-0.0008609964902461797,-0.02001856938295532,-0.003163882205626578,-0.03111035458277911
20774912,0.23085931909736246,-0.19999999999999954,0.000213623046875,0.04862751179462066,0.0639125032175798,-0.0002958132511139411,-0.018055778222333174,-0.0014083797352668626,-0.026597961186780594
20840448,0.19276090420316905,-0.19999999999999954,-0.000213623046875,-0.0008389376644117874,0.06772781506879255,-0.0010306852809662814,-0.023455603775801137,-0.0033389269610779593,-0.0332884197414387
20905984,0.1785401701927185,-0.19999999999999954,-0.000213623046875,-0.011245221989156562,0.06718091497896239,-0.0010318532586097717,-0.021418842181446962,-0.0024396597600571113,-0.03186176987946965
20971520,0.16444806091021746,-0.19999999999999954,0.0,-0.023650033817830263,0.06681315921014175,-0.0010674011468836397,-0.02015835502243135,-0.002535650448407978,-0.031149717280641198
21037056,0.15471043647266924,-0.19999999999999954,-0.000640869140625,-0.03594314402289456,0.06707570879370905,-0.001532952226625639,-0.021059082471765578,-0.0026864918181672692,-0.03181110460718628
21102592,0.22278272570110857,-0.19999999999999954,-0.000213623046875,0.043427727090602275,0.06394325027940795,-0.00016440757167401898,-0.016047535431425786,-0.0009738865360873206,-0.025897725703543983
21168128,0.20022596057970077,-0.19999999999999954,0.0,0.008833329304252402,0.06685874186223373,-0.000762343050155323,-0.019999751340947114,-0.0032933329948718892,-0.034195943822851405
21233664,0.17925698915496469,-0.19999999999999954,-0.000213623046875,-0.006543814979522722,0.06618659576633945,-0.0007959944869071478,-0.017788035300327465,-0.002092892185828532,-0.03109625903016422
21299200,0.1665187490871176,-0.19999999999999954,-0.0008544921875,-0.019656227948871674,0.0662915070715826,-0.0007446235044881178,-0.01837158339913003,-0.002237792964479013,-0.03025840685586445
21364736,0.1537644697818905,-0.19999999999999954,-0.000640869140625,-0.032745373177021975,0.06658605151460506,-0.0009803228294913424,-0.019162455660989508,-0.0020820506770178326,-0.030233525729272515
21430272,0.22728468221612275,-0.19999999999999954,0.0,0.04752437982824631,0.06278226166614331,-0.00017645339670480098,-0.016377737803850323,-0.001160081663897472,-0.024828290464938618
21495808,0.20392622472718358,-0.19999999999999954,0.0,0.012762813961671782,0.06704401195747778,-0.0008648559141875012,-0.02151937352027744,-0.003402060612643254,-0.03242113043961581
21561344,0.1759256236255169,-0.19999999999999954,-0.00042724609375,-0.009498154617176624,0.0657982258417178,-0.000803935632120556,-0.01903267001034692,-0.0021126525307408883,-0.02884456721949391
21626880,0.16315403732005507,-0.19999999999999954,-0.000640869140625,-0.024636140293296194,0.06501115279388614,-0.0008292127135973715,-0.01916863038786687,-0.0027951231204497162,-0.029367567607550882
21692416,0.15140084037557244,-0.19999999999999954,-0.00042724609375,-0.03579070238629356,0.06551417271839455,-0.0011218360796192428,-0.019408393927733414,-0.0030748844856134383,-0.028675713372649625
21757952,0.2340730301802978,-0.19999999999999954,0.0,0.05407363262202125,0.062496230617398396,-0.00018908134507000796,-0.01636598398181377,-0.0012062804878496536,-0.024734280246775597
21823488,0.19621730595827103,-0.19999999999999954,0.0,0.008082034356448276,0.06664228718727827,-0.0005559706653457397,-0.020099134955671616,-0.003216879928004346,-0.030905571213224903
21889024,0.17818101844750345,-0.19999999999999954,0.0,-0.0042872207222899306,0.06598693714477122,-0.0005171156890355633,-0.01764508350606775,-0.00264503308244457,-0.02764794192626141
21954560,0.16109528311062604,-0.19999999999999954,-0.000640869140625,-0.023775127927365247,0.0658689571719151,-0.0007904526819402236,-0.017789449433621485,-0.003174705778292264,-0.028344538965029642
22020096,0.14951707347063348,-0.19999999999999954,-0.0008544921875,-0.03541590580425691,0.06642075348645449,-0.0010701540322770597,-0.01771454136178363,-0.0034209788500447758,-0.028294443764025345
22085632,0.22592698293738067,-0.19999999999999954,0.0,0.042219183160341345,0.062424418196314946,-0.0002477596680705574,-0.01870341316316626,-0.001630226909810517,-0.025550815655151382
22151168,0.20668571826536208,-0.19999999999999954,-0.000213623046875,0.010174408326747653,0.06709897558903322,-0.0008591526820964646,-0.024217287631472573,-0.0037608969487337163,-0.034560412968858145
22216704,0.1827802382176742,-0.19999999999999954,-0.001068115234375,-0.010895438182160433,0.06675297819310799,-0.0013651745221068268,-0.022660515809548087,-0.0031869688427832443,-0.03214915710850619
22282240,0.16570081957615912,-0.19999999999999954,-0.0008544921875,-0.024407953627815004,0.06677613756619394,-0.0012800327012882917,-0.020522913764580153,-0.0032788115295261377,-0.030950701388064772
22347776,0.15576032444369048,-0.19999999999999954,-0.000640869140625,-0.03257155044047977,0.06689404300414026,-0.001162398977612611,-0.01947048687725328,-0.0029049743061477784,-0.03104709566105157
22413312,0.24675755761563778,-0.19999999999999954,0.000213623046875,0.06519944341562223,0.063351595250424,-0.00021528072025489564,-0.01657437055473565,-0.0015994217790193943,-0.026734258703072555
22478848,0.20420634280890226,-0.19999999999999954,0.0,0.013146972360118525,0.06764390313765034,-0.0007147302781049802,-0.019821394700556993,-0.004006083108833991,-0.034161062198108993
22544384,0.17295121040660888,-0.19999999999999954,-0.00042724609375,-0.016966083747320226,0.06728808645857498,-0.0009221727091244247,-0.01805129613057943,-0.004611004715115996,-0.033193363808095455
22609920,0.1518410787684843,-0.19999999999999954,-0.000213623046875,-0.03571812290465459,0.06755740055814385,-0.0013458614275805303,-0.017886867761262693,-0.005317574989021523,-0.030353651163750328
22675456,0.14434651273768395,-0.19999999999999954,-0.00128173828125,-0.04388878116151318,0.06736313743749633,-0.0012691710116996546,-0.018460113278706558,-0.0044364019377098884,-0.03015516464074608
22740992,0.22897832677699625,-0.19999999999999954,0.0,0.046568194065912394,0.06314068561187014,-0.00035487198965711286,-0.017600681003386853,-0.0016743794553804037,-0.02592085942160338
22806528,0.2073573424713686,-0.19999999999999954,-0.00042724609375,0.011566005483928166,0.06751499476376921,-0.0008604276749792916,-0.023518391011748463,-0.0036572364824678516,-0.03484471931005828
22872064,0.17534260894171894,-0.19999999999999954,0.0,-0.015117411750907195,0.06697910523507744,-0.0011980993617726199,-0.021308530747774057,-0.0030606534382968675,-0.031871525730821304
22937600,0.15647694107610732,-0.19999999999999954,-0.00042724609375,-0.036586568341590464,0.06703267741249874,-0.0016227991081905202,-0.02257549244677648,-0.0034974273021362023,-0.03197500202804804
23003136,0.147898608003743,-0.19999999999999954,-0.000213623046875,-0.04593033899436705,0.06702241094899364,-0.0019829188013318344,-0.02292902061890345,-0.003973142016548081,-0.03175480848585721
23068672,0.2394703138852492,-0.19999999999999954,0.000213623046875,0.05722458985837875,0.0638444991200231,-0.00039810718203625584,-0.018019301067397464,-0.0014623678891894087,-0.026424068375490606
23134208,0.20414866274222732,-0.19999999999999954,0.0,0.011460910614005115,0.06734515030984767,-0.0010153517832804937,-0.021840375105966814,-0.003640537719547865,-0.033537344250362366
23199744,0.1741498230258003,-0.19999999999999954,-0.00042724609375,-0.014193742647876206,0.0667422222904861,-0.0008133073069984675,-0.019513352526701055,-0.002972534171931329,-0.03135999235382769
23265280,0.1512822366785258,-0.19999999999999954,0.0,-0.035636824803077616,0.06710204348200932,-0.001154739964476903,-0.019302308835904114,-0.003554770810296759,-0.030009282141691074
23330816,0.14849078061524779,-0.19999999999999954,-0.00042724609375,-0.042302779911551625,0.06703107990324497,-0.0016458479349239497,-0.020877393879345618,-0.003620019497247995,-0.031257164519047365
23396352,0.2461964504327625,-0.19999999999999954,0.000213623046875,0.06158772272465285,0.06402450069435872,-0.00046879364526830614,-0.01961906283395365,-0.0018521191832405748,-0.026906874481937848
23461888,0.20215803978499025,-0.19999999999999954,0.00042724609375,0.00874575676243694,0.06596303259721026,-0.0009635678079575882,-0.02347985256346874,-0.0032312208732037107,-0.0321279186027823
23527424,0.17568157252389938,-0.19999999999999954,-0.000213623046875,-0.01638910714427766,0.06606453793938272,-0.001134765187089215,-0.022200192732270807,-0.003249537125157076,-0.03133668664668221
23592960,0.15952937165275216,-0.19999999999999954,0.000213623046875,-0.03168678509518941,0.06654350124881603,-0.0015583744179821224,-0.02102858043508604,-0.0038463128912553657,-0.03154001012444496
23658496,0.14552993432153016,-0.19999999999999954,-0.000213623046875,-0.0464169567276258,0.06621846012421884,-0.0017202256876771571,-0.020865879982011393,-0.0035945025647379225,-0.03177584482182283
23724032,0.2395378187065944,-0.19999999999999954,0.0,0.05512448686931748,0.063896341889631,-0.0006297703491782158,-0.019563687936170027,-0.0017040616394297103,-0.026412151855765842
23789568,0.19343085656873882,-0.19999999999999954,0.000213623046875,0.0013830103916916414,0.06585218905820511,-0.001323958355897048,-0.02331433186191134,-0.0033801245681388536,-0.03009524142544251
23855104,0.17138116713613272,-0.19999999999999954,-0.000640869140625,-0.01824166176993458,0.06549803068628535,-0.0014106900262049749,-0.022432156198192388,-0.0023925959740154212,-0.02824520274589304
23920640,0.1587431092048064,-0.19999999999999954,-0.000213623046875,-0.0294106376968557,0.06548783229663968,-0.001438078149476496,-0.021097389573697,-0.002498336123608169,-0.02839575427060481
23986176,0.15242665261030197,-0.19999999999999954,-0.000213623046875,-0.03514263105171267,0.06564416998298839,-0.0013193741933719139,-0.020776316756382585,-0.002665932837771834,-0.028238306258572266
24051712,0.24935337586794049,-0.19999999999999954,0.0,0.0670917103998363,0.06398236731183715,-0.00021666025347144569,-0.01725591997092124,-0.001545534730212239,-0.02722591756901238
24117248,0.1950101616093889,-0.19999999999999954,0.0,0.008200987655072822,0.0656691340263933,-0.0006931213397365354,-0.019538321197615005,-0.0026291937901987694,-0.029617670035804622
24182784,0.17121521930675954,-0.19999999999999954,-0.000213623046875,-0.013455669554787164,0.06559469565399922,-0.0006438706507196912,-0.01839095744799124,-0.002135790487045597,-0.02888087097380776
24248320,0.15716699266340584,-0.19999999999999954,-0.00042724609375,-0.028252387575776083,0.0654631445358973,-0.0009671429265836196,-0.01853867556201294,-0.002485902983607957,-0.028464942064601928
24313856,0.14680611970834434,-0.19999999999999954,-0.000213623046875,-0.038453997345641255,0.06536823048372753,-0.0012680720928983646,-0.018529685272369534,-0.0021264412698656088,-0.028493501304183155
24379392,0.24105605203658342,-0.19999999999999954,0.000213623046875,0.059147473897610325,0.06374089498422109,-0.00030438100134233537,-0.018376346240984276,-0.0015188527667078233,-0.02566351567656966
24444928,0.19596750452183187,-0.19999999999999954,0.000213623046875,0.004849268831094378,0.06536170866456814,-0.0007999019385351858,-0.021665682914317586,-0.00322489844802476,-0.031003081312519498
24510464,0.17231298540718853,-0.19999999999999954,0.0,-0.01355689499359869,0.06502102606464177,-0.0006442861517825804,-0.019821581823634915,-0.0021325727493604063,-0.028292040617088787
24576000,0.1588520723162219,-0.19999999999999954,-0.000213623046875,-0.027466413886941154,0.06546353184967302,-0.0008658041556373064,-0.019584910391131416,-0.0020567447754729073,-0.029061625900794752
24641536,0.15326241008006036,-0.19999999999999954,-0.000640869140625,-0.033470575559476856,0.06514962477376685,-0.0012424685987753037,-0.019493445084663108,-0.002285595579451183,-0.028221712505910546
24707072,0.2418136327760294,-0.19999999999999954,0.0,0.05893865987309255,0.06365293337148614,-0.0002395804657453482,-0.017382924157573143,-0.0014739528554628123,-0.027431449401774444
24772608,0.20059936156030744,-0.19999999999999954,0.0,0.01126768014182744,0.06621306936722249,-0.0005692945462669741,-0.02048392448341474,-0.0028110677430959186,-0.03168046267819591
24838144,0.1754594394005835,-0.19999999999999954,-0.00042724609375,-0.013637328253025771,0.0662438572908286,-0.0006187925982885645,-0.020853974056080915,-0.0023007224917819258,-0.031139677768805996
24903680,0.16751717717852443,-0.19999999999999954,0.0,-0.021612574491882697,0.06689129845472053,-0.0009152735906354792,-0.020963729359209538,-0.0025871218585962197,-0.03155492241785396
24969216,0.15174168755766004,-0.19999999999999954,0.0,-0.03832024190342054,0.06717993129859678,-0.0013352018822843092,-0.021537185180932283,-0.003035211122551118,-0.031335761726950295
25034752,0.24252186785452068,-0.19999999999999954,0.0,0.05747142843392794,0.06415160425240174,-0.00040840962299171224,-0.02018095019593602,-0.0016480221986512333,-0.026964659176883288
25100288,0.1900181797100231,-0.19999999999999954,0.0,-0.0029918985369477014,0.06759117776528001,-0.0011628230790847738,-0.025073223499930464,-0.003176221745889052,-0.031188985929475166
25165824,0.1703930002404377,-0.19999999999999954,-0.000213623046875,-0.019205444006729522,0.06659728250815533,-0.0009229221823261469,-0.022346719473716803,-0.0024214217792177806,-0.030291104601928964
25231360,0.16267790261190385,-0.19999999999999954,-0.00042724609375,-0.02514147052897897,0.06707799626747146,-0.0009476807686041866,-0.021120910896570422,-0.002521412243368104,-0.029881206384743564
25296896,0.15414175507612526,-0.19999999999999954,-0.00042724609375,-0.03387820829084376,0.06778821808984503,-0.0010063361646643898,-0.021663553692633286,-0.002286145980178844,-0.03042614417790901
25362432,0.25020198442507535,-0.19999999999999954,0.0,0.06779454122442985,0.06554984039394185,-0.00023733671545755897,-0.017789465440728236,-0.0016415036795933702,-0.02828897575091105
25427968,0.19367075618356466,-0.19999999999999954,-0.000213623046875,0.0041170124350173865,0.06755573756527156,-0.0007508638623221486,-0.02057838639302645,-0.003000471569976071,-0.03256544466421474
25493504,0.17337231349665672,-0.19999999999999954,-0.000640869140625,-0.014403102171854698,0.0675101793021895,-0.0008697383927938063,-0.019767278106883168,-0.0028234967448952375,-0.03118458390235901
25559040,0.16531955602113158,-0.19999999999999954,0.0,-0.020517318711426924,0.06759751803474501,-0.0007929103480819322,-0.019053452750085853,-0.0030102750188234495,-0.030577501849620603
25624576,0.1505415344145149,-0.19999999999999954,-0.000213623046875,-0.03842612904190901,0.06801953190006316,-0.0011490173651509394,-0.02036393986782059,-0.0031838980266911676,-0.03208058309974149
25690112,0.2510276996763423,-0.19999999999999954,0.000213623046875,0.06780038182478165,0.06539214434451424,-0.0003513599197617623,-0.01897870816901559,-0.0017453106197535817,-0.02775770406879019
25755648,0.19372013420797884,-0.19999999999999954,-0.000213623046875,0.0020041645993842394,0.06756409839726985,-0.0009654529562794778,-0.02253055083565414,-0.003443915788011509,-0.032125860918313265
25821184,0.17190298240166157,-0.19999999999999954,0.0,-0.017717153349622095,0.06694941443856806,-0.0010307871484656062,-0.021814066465594806,-0.0030238871931942413,-0.03070080744510051
25886720,0.1623654302675277,-0.19999999999999954,-0.000213623046875,-0.0255317484443367,0.06731552147539333,-0.001402346672875865,-0.021417902753455564,-0.0027699014644895215,-0.029409898023004644
25952256,0.15719143440946937,-0.19999999999999954,0.00128173828125,-0.030211122502805665,0.06782154046231881,-0.0014862633197481045,-0.022373074272763915,-0.002703345275222091,-0.02994310473150108
26017792,0.2453711936250329,-0.19999999999999954,0.00042724609375,0.061868993056123145,0.06583680675248615,-0.00046254797939582204,-0.02034910919610411,-0.0018089771315317194,-0.027145618762006052
26083328,0.19507125613745302,-0.19999999999999954,0.000213623046875,0.0016856994334375486,0.06740390387130901,-0.0010302941341251426,-0.024365938457776792,-0.003881896567691001,-0.03172596494550817
26148864,0.18010686617344618,-0.19999999999999954,-0.001068115234375,-0.008537186648936768,0.0667053900542669,-0.0008736279910408484,-0.02053779488778673,-0.002672224685738911,-0.030195121245924383
26214400,0.16884760209359229,-0.19999999999999954,-0.000213623046875,-0.019030117213333142,0.06726091116433963,-0.001001704516056634,-0.019467956692096777,-0.003001962477355846,-0.03145278003648855
