attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std,action/chunk_step_delta,action/chunk_step_delta_flipper,action/chunk_step_delta_max,action/loc_step_delta,action/loc_step_delta_flipper,action/loc_abs_mean,action/scale_mean,action/sat_frac_099,action/sat_frac_09,action/abs_mean
3,40894464,0.8744646310806274,0.1784781664609909,-0.018914014101028442,0.6070108413696289,0.03299252688884735,0.6209433674812317,0.07899303734302521,0.6126174926757812,0.11538821458816528,0.6260764002799988,0.1008266732096672,0.6006293892860413,0.5833135843276978,0.6675843596458435,1.9952627420425415,0.05772513896226883,0.06437785923480988,0.46491241455078125,0.8583125472068787,0.011054675094783306,0.21486186981201172,0.6018016338348389
3,41418752,0.8755835294723511,0.1761152744293213,-0.023446761071681976,0.6067824363708496,0.03278972953557968,0.6175500750541687,0.08280910551548004,0.6136816143989563,0.11568871140480042,0.623579740524292,0.09841037541627884,0.6014372110366821,0.5825503468513489,0.6670953631401062,1.9941836595535278,0.05935646966099739,0.06515878438949585,0.4682873487472534,0.8568355441093445,0.011073112487792969,0.21413962543010712,0.6012191772460938
3,41943040,0.8767931461334229,0.17597931623458862,-0.03144779056310654,0.6041098833084106,0.04368455335497856,0.6165984272956848,0.08982495218515396,0.6133356094360352,0.1261601448059082,0.6227966547012329,0.0922117531299591,0.60102379322052,0.580670952796936,0.6650937795639038,1.9948160648345947,0.0590473935008049,0.06569672375917435,0.47598254680633545,0.8527767062187195,0.011218070983886719,0.21445688605308533,0.6011508703231812
3,42467328,0.8810173869132996,0.17129553854465485,-0.03476974368095398,0.6048004627227783,0.03434693440794945,0.6171322464942932,0.0910092368721962,0.6104439496994019,0.11271776258945465,0.6248794198036194,0.08550713211297989,0.5969074964523315,0.5780184864997864,0.6618747115135193,1.9930825233459473,0.05876771733164787,0.06594941020011902,0.4778516888618469,0.849467933177948,0.011462847702205181,0.21501319110393524,0.6005157232284546
3,42991616,0.8818835020065308,0.1692001074552536,-0.030584655702114105,0.6048454642295837,0.030738165602087975,0.6174440383911133,0.10364148765802383,0.6132871508598328,0.10622298717498779,0.625476598739624,0.0805601254105568,0.597266674041748,0.5805414915084839,0.66588294506073,1.9964509010314941,0.057715535163879395,0.06483994424343109,0.47342121601104736,0.8539630770683289,0.011799494735896587,0.21607717871665955,0.6012203693389893
3,43515904,0.880964994430542,0.17279033362865448,-0.01747571863234043,0.605950117111206,0.03634483367204666,0.6162699460983276,0.11514616012573242,0.6137915253639221,0.11289027333259583,0.6263975501060486,0.08457328379154205,0.5993833541870117,0.5799219608306885,0.6641944646835327,1.9947279691696167,0.05791011080145836,0.06471371650695801,0.4793992042541504,0.8547028303146362,0.011939367279410362,0.2177114486694336,0.6023716926574707
3,44040192,0.8825119733810425,0.17331551015377045,-0.014293385669589043,0.6043816208839417,0.03841536492109299,0.6168415546417236,0.1194562166929245,0.6149242520332336,0.11282853782176971,0.6256014704704285,0.09552940726280212,0.5976220369338989,0.5786376595497131,0.663078248500824,1.993491291999817,0.0575370267033577,0.06356699764728546,0.4832030236721039,0.853916347026825,0.012330055236816406,0.21892929077148438,0.6026895046234131
3,44564480,0.8847568035125732,0.17233657836914062,-0.014452574774622917,0.6062566041946411,0.03092039003968239,0.616680383682251,0.11278308928012848,0.6133524179458618,0.11793403327465057,0.6244751214981079,0.0976957231760025,0.5992327332496643,0.5782852172851562,0.662309467792511,1.996654987335205,0.056999433785676956,0.06182187795639038,0.4868658483028412,0.8536178469657898,0.012702624313533306,0.2200489044189453,0.6031607389450073
3,45088768,0.8870968222618103,0.16839782893657684,-0.012830741703510284,0.6055557131767273,0.02991456910967827,0.6168992519378662,0.1033097431063652,0.6132110357284546,0.1173621267080307,0.6252817511558533,0.10329779982566833,0.5965522527694702,0.5769203305244446,0.6614857912063599,1.9963843822479248,0.05809028446674347,0.06258644908666611,0.4869850277900696,0.8519195318222046,0.012630462646484375,0.22044754028320312,0.602864146232605
3,45613056,0.8863430023193359,0.17132122814655304,-0.008270148187875748,0.6041390299797058,0.036771003156900406,0.6174633502960205,0.1052057296037674,0.6145850419998169,0.10811126232147217,0.623920202255249,0.10519441217184067,0.5992053747177124,0.5773876309394836,0.6620930433273315,1.995158314704895,0.05719892308115959,0.06120216101408005,0.4863218069076538,0.8522242307662964,0.012867292389273643,0.22025203704833984,0.6030094623565674
3,46137344,0.8870525360107422,0.16863606870174408,-0.0078921839594841,0.6046276092529297,0.04151490330696106,0.6163825988769531,0.10932246595621109,0.6142213940620422,0.10287723690271378,0.6245086789131165,0.10181908309459686,0.596577525138855,0.5760273337364197,0.6601042747497559,1.9936226606369019,0.0574227049946785,0.06108532473444939,0.48809951543807983,0.8501355051994324,0.012719472870230675,0.2198619842529297,0.602452278137207
