collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean,train/extrinsic_reward_mean,train/icm_loss_forward,train/icm_loss_inverse,train/icm_intrinsic_reward_mean
14155776,-0.012158454395830631,0.8167857142857143,8000000,0.00048071428571428505,,,,,,,,
14155776,,,,,0.11044313758611679,0.05313703045248985,0.8454377055168152,0.843023955821991,0.020489834249019623,0.006944026332348585,1.8804670572280884,0.006906264461576939
14286848,0.01978679932653904,0.8150892857142857,8000000,0.0004805357142857136,,,,,,,,
14286848,,,,,0.06113866716623306,0.066840261220932,0.8866706490516663,0.9562281966209412,0.0845421701669693,0.005902809090912342,1.7379416227340698,0.005807218607515097
14417920,-0.008876522071659565,0.8133928571428571,8000000,0.00048035714285714224,,,,,,,,
14417920,,,,,0.16559189558029175,0.03518867865204811,0.845488965511322,0.9075242877006531,0.08085666596889496,0.010549716651439667,1.7161431312561035,0.01054463628679514
14548992,-0.00011702731717377901,0.8116964285714285,8000000,0.0004801785714285708,,,,,,,,
14548992,,,,,0.0015283210668712854,0.016216084361076355,0.855709969997406,0.8558940887451172,0.017961502075195312,0.0023589746560901403,1.758493185043335,0.0022917413152754307
14680064,0.007430877536535263,0.81,8000000,0.00047999999999999936,,,,,,,,
14680064,,,,,0.18090832233428955,0.12966647744178772,0.9094535112380981,0.994322657585144,0.08130055665969849,0.01752208173274994,1.8735027313232422,0.017421146854758263
14811136,-0.010072438046336174,0.8083035714285715,8000000,0.0004798214285714279,,,,,,,,
14811136,,,,,0.0017187942285090685,0.02121182717382908,0.8709890246391296,0.871517539024353,0.017845572903752327,0.0031830493826419115,1.8692193031311035,0.003146474016830325
14942208,0.03185812383890152,0.8066071428571429,8000000,0.0004796428571428565,,,,,,,,
14942208,,,,,0.060478609055280685,0.026773594319820404,0.8990147709846497,0.8491902351379395,-0.044377196580171585,0.005237276200205088,1.828397274017334,0.0051926434971392155
15073280,0.021073877811431885,0.8049107142857143,8000000,0.00047946428571428505,,,,,,,,
15073280,,,,,0.011603351682424545,0.060939908027648926,0.9078095555305481,0.9156626462936401,0.016853444278240204,0.0028945342637598515,1.756775140762329,0.0028974697925150394
15204352,-0.018556566908955574,0.8032142857142858,8000000,0.0004792857142857136,,,,,,,,
15204352,,,,,0.09686056524515152,0.03465646132826805,0.930038332939148,0.9395026564598083,0.022428542375564575,0.010254367254674435,1.7547543048858643,0.010226428508758545
15335424,0.020546551793813705,0.8015178571428572,8000000,0.0004791071428571422,,,,,,,,
15335424,,,,,0.05856570601463318,0.14188387989997864,0.8956697583198547,0.9777742028236389,0.0804714560508728,0.004142498131841421,1.8596045970916748,0.004108867608010769
15466496,-0.00423862598836422,0.7998214285714286,8000000,0.00047892857142857074,,,,,,,,
15466496,,,,,0.06046531721949577,0.024529891088604927,0.8849734663963318,0.8328713178634644,-0.04335535317659378,0.0037906921934336424,1.881193995475769,0.0037726867012679577
15597568,0.0037493836134672165,0.798125,8000000,0.0004787499999999993,,,,,,,,
15597568,,,,,0.10485456138849258,0.10515134036540985,0.8698011040687561,0.8847131729125977,0.020391348749399185,0.004289058968424797,1.7709170579910278,0.00426446832716465
15728640,0.013311054557561874,0.7964285714285715,8000000,0.00047857142857142787,,,,,,,,
15728640,,,,,0.10755348205566406,0.05059298872947693,0.8979209065437317,0.9029639959335327,0.025343522429466248,0.007938169874250889,1.8133708238601685,0.007970558479428291
15859712,-0.0074868639931082726,0.7947321428571429,8000000,0.00047839285714285643,,,,,,,,
15859712,,,,,0.001980279106646776,0.03246455639600754,0.877670407295227,0.8871141672134399,0.017708538100123405,0.0027531327214092016,1.7412512302398682,0.0027626920491456985
15990784,0.03070337139070034,0.7930357142857143,8000000,0.000478214285714285,,,,,,,,
15990784,,,,,0.002451642882078886,0.05440835654735565,0.890684962272644,0.9052761197090149,0.018413644284009933,0.0027582168113440275,1.7357711791992188,0.002727530663833022
16121856,0.019689567387104034,0.7913392857142857,8000000,0.00047803571428571356,,,,,,,,
16121856,,,,,0.1081816777586937,0.045052412897348404,0.9096964001655579,0.9124410152435303,0.01890520006418228,0.004941421095281839,1.7382184267044067,0.0049140565097332
16252928,-0.013842901214957237,0.7896428571428571,8000000,0.0004778571428571421,,,,,,,,
16252928,,,,,0.048985306173563004,0.0404738150537014,0.9265875220298767,0.8811021447181702,-0.03616439551115036,0.009294937364757061,1.782139778137207,0.009299439378082752
16384000,0.01400562934577465,0.7879464285714286,8000000,0.0004776785714285707,,,,,,,,
16384000,,,,,0.052801549434661865,0.08452913165092468,0.9273096919059753,0.8781380653381348,-0.03151152282953262,0.004051464609801769,1.7796911001205444,0.004032020457088947
16515072,-0.004722121171653271,0.78625,8000000,0.00047749999999999925,,,,,,,,
16515072,,,,,0.0017130922060459852,0.09569267928600311,0.9205506443977356,0.9083029627799988,0.017455603927373886,0.00288243661634624,1.6585476398468018,0.002913782373070717
16646144,0.007285129278898239,0.7845535714285714,8000000,0.0004773214285714278,,,,,,,,
16646144,,,,,0.0023353141732513905,0.07868972420692444,0.8850268125534058,0.9020068049430847,0.016143232583999634,0.003021497977897525,1.858047366142273,0.003022090531885624
16777216,0.006169095169752836,0.7828571428571429,8000000,0.0004771428571428564,,,,,,,,
16777216,,,,,0.0029108822345733643,0.02621137909591198,0.9420493245124817,0.9434463977813721,0.019150374457240105,0.0032636828254908323,1.7848585844039917,0.0032451613806188107
16908288,-0.014276323840022087,0.7811607142857143,8000000,0.00047696428571428494,,,,,,,,
16908288,,,,,0.06198325753211975,0.06338202208280563,0.9249492287635803,0.8546020984649658,-0.04761787876486778,0.004957580007612705,1.7148568630218506,0.004929868038743734
17039360,0.031228380277752876,0.7794642857142857,8000000,0.0004767857142857135,,,,,,,,
17039360,,,,,0.002439354080706835,0.02847130596637726,0.9625523090362549,0.9649268984794617,0.01947108469903469,0.003243786981329322,1.6996210813522339,0.003179684979841113
17170432,0.022476768121123314,0.7777678571428571,8000000,0.00047660714285714206,,,,,,,,
17170432,,,,,0.002296312013641,0.04888292774558067,0.9961317181587219,1.0033721923828125,0.019656864926218987,0.003118618158623576,1.7976771593093872,0.0030955085530877113
17301504,-0.01487397775053978,0.7760714285714285,8000000,0.0004764285714285706,,,,,,,,
17301504,,,,,0.15933561325073242,0.04521913081407547,0.947346031665802,0.8977172374725342,-0.04435180127620697,0.013165225274860859,1.7409248352050781,0.013146994635462761
17432576,0.014803844504058361,0.774375,8000000,0.0004762499999999992,,,,,,,,
17432576,,,,,0.09679719060659409,0.059027209877967834,0.9197707772254944,0.820783257484436,-0.0908108726143837,0.01145736314356327,1.7331349849700928,0.011387836188077927
17563648,-0.005718236789107323,0.7726785714285714,8000000,0.00047607142857142775,,,,,,,,
17563648,,,,,0.18516239523887634,0.14646770060062408,0.9320948123931885,1.1372766494750977,0.21124058961868286,0.015313215553760529,1.7968051433563232,0.015199005603790283
17694720,-0.00045680534094572067,0.7709821428571428,8000000,0.0004758928571428563,,,,,,,,
17694720,,,,,0.10379554331302643,0.06001926213502884,0.9386240839958191,0.9618810415267944,0.02066671848297119,0.012458013370633125,1.6851340532302856,0.012417709454894066
17825792,0.0077820937149226665,0.7692857142857144,8000000,0.0004757142857142849,,,,,,,,
17825792,,,,,0.10067868232727051,0.10633289813995361,0.9383041858673096,1.0463038682937622,0.13527481257915497,0.008394873701035976,1.7620140314102173,0.008374368771910667
17956864,-0.010813421569764614,0.7675892857142856,8000000,0.00047553571428571344,,,,,,,,
17956864,,,,,0.04732648283243179,0.03478498011827469,0.9987524151802063,1.0401027202606201,0.07217490673065186,0.004819511901587248,1.765214443206787,0.00483789574354887
18087936,0.03422831743955612,0.7658928571428572,8000000,0.000475357142857142,,,,,,,,
18087936,,,,,0.015146304853260517,0.05763230845332146,0.9149960279464722,0.923271894454956,0.016679372638463974,0.01281799841672182,1.6562880277633667,0.012765815481543541
18219008,0.021900232881307602,0.7641964285714287,8000000,0.00047517857142857057,,,,,,,,
18219008,,,,,0.003179378341883421,0.06296585500240326,0.9621874690055847,0.9541642665863037,0.017193859443068504,0.0030876118689775467,1.7597997188568115,0.0030651346314698458
18350080,-0.01677427440881729,0.7625,8000000,0.00047499999999999913,,,,,,,,
18350080,,,,,0.0017407883424311876,0.02383398823440075,0.9578515291213989,0.9619251489639282,0.019801009446382523,0.0029456911142915487,1.779737114906311,0.002939542755484581
18481152,0.020695066079497337,0.7608035714285715,8000000,0.0004748214285714277,,,,,,,,
18481152,,,,,0.07083950936794281,0.05107424035668373,1.001299500465393,1.0745854377746582,0.08380882441997528,0.011598261073231697,1.8122285604476929,0.0115512041375041
18612224,-0.008585311472415924,0.7591071428571429,8000000,0.00047464285714285626,,,,,,,,
18612224,,,,,0.00299580255523324,0.03647119551897049,0.9606764912605286,0.9658559560775757,0.017804909497499466,0.0025289959739893675,1.7227435111999512,0.0025172638706862926
18743296,-7.76087399572134e-05,0.7574107142857143,8000000,0.0004744642857142848,,,,,,,,
18743296,,,,,0.09910422563552856,0.03386503830552101,0.9517351984977722,0.9444561004638672,0.015865657478570938,0.0024326432030647993,1.6827794313430786,0.0024573670234531164
18874368,0.013753009960055351,0.7557142857142858,8000000,0.00047428571428571344,,,,,,,,
18874368,,,,,0.1433953046798706,0.15272308886051178,0.9967284798622131,1.0601803064346313,0.07695681601762772,0.021561531350016594,1.8907157182693481,0.0214935801923275
19005440,-0.011966884136199951,0.7540178571428572,8000000,0.00047410714285714206,,,,,,,,
19005440,,,,,0.09394407272338867,0.058590929955244064,0.9576818943023682,0.9618130326271057,0.02325322851538658,0.008024141192436218,1.7616066932678223,0.00802404060959816
19136512,0.02579193376004696,0.7523214285714286,8000000,0.0004739285714285706,,,,,,,,
19136512,,,,,0.01281057670712471,0.1469896286725998,1.0264211893081665,1.058683156967163,0.019809022545814514,0.0032567342277616262,1.8019261360168457,0.0032292110845446587
19267584,0.016299214214086533,0.750625,8000000,0.00047374999999999924,,,,,,,,
19267584,,,,,0.002157042734324932,0.07345351576805115,0.9465283155441284,0.9617540836334229,0.017480341717600822,0.002495140302926302,1.7563179731369019,0.0024930895306169987
19398656,-0.013742192648351192,0.7489285714285714,8000000,0.0004735714285714278,,,,,,,,
19398656,,,,,0.11115598678588867,0.07012955099344254,0.975469172000885,1.0951945781707764,0.13058173656463623,0.00792394857853651,1.7340466976165771,0.007878357544541359
19529728,0.009667189791798592,0.7472321428571429,8000000,0.00047339285714285636,,,,,,,,
19529728,,,,,0.06461258232593536,0.057665735483169556,1.0125420093536377,1.0701578855514526,0.08060486614704132,0.006505086552351713,1.7575656175613403,0.006468519568443298
19660800,-0.002654775744304061,0.7455357142857143,8000000,0.0004732142857142849,,,,,,,,
19660800,,,,,0.10581762343645096,0.10935436934232712,0.9558693766593933,0.8805773854255676,-0.09436170011758804,0.016894236207008362,1.7928346395492554,0.016793034970760345
19791872,0.0026135495863854885,0.7438392857142857,8000000,0.0004730357142857135,,,,,,,,
19791872,,,,,0.06035441532731056,0.025216730311512947,0.9710490107536316,1.0289593935012817,0.07592931389808655,0.00893081072717905,1.7410917282104492,0.008858722634613514
19922944,0.007923683151602745,0.7421428571428572,8000000,0.00047285714285714205,,,,,,,,
19922944,,,,,0.11377748101949692,0.03868458792567253,1.0100713968276978,0.9989080429077148,0.007369738072156906,0.009159666486084461,1.69344961643219,0.00915863923728466
20054016,-0.01205460261553526,0.7404464285714285,8000000,0.0004726785714285706,,,,,,,,
20054016,,,,,0.058639269322156906,0.04863349720835686,0.9951335191726685,0.9497823715209961,-0.04045294225215912,0.004879766143858433,1.7352148294448853,0.004872166085988283
20185088,0.03149755299091339,0.73875,8000000,0.0004724999999999992,,,,,,,,
20185088,,,,,0.0025971271097660065,0.06186627224087715,0.9719427227973938,0.9837291240692139,0.0193149596452713,0.0034227867145091295,1.7679921388626099,0.0034180996008217335
20316160,0.025736168026924133,0.7370535714285714,8000000,0.00047232142857142774,,,,,,,,
20316160,,,,,0.16292162239551544,0.06205056980252266,1.0042482614517212,0.9552232027053833,-0.04730752483010292,0.02703782357275486,1.7511262893676758,0.026670146733522415
20447232,-0.005630159750580788,0.7353571428571428,8000000,0.00047214285714285636,,,,,,,,
20447232,,,,,0.06158934161067009,0.13081412017345428,0.9592310786247253,1.0409420728683472,0.0793803408741951,0.007232022937387228,1.7483505010604858,0.007276455406099558
20578304,0.008261021226644516,0.7336607142857143,8000000,0.0004719642857142849,,,,,,,,
20578304,,,,,0.002328506438061595,0.06037292629480362,1.09891939163208,1.0926966667175293,0.02182772010564804,0.002356291050091386,1.7678923606872559,0.0023591145873069763
20709376,-0.007028215564787388,0.7319642857142857,8000000,0.0004717857142857135,,,,,,,,
20709376,,,,,0.10939370095729828,0.05215922370553017,1.0149685144424438,1.027001142501831,0.025631438940763474,0.007124759256839752,1.81662118434906,0.007082228548824787
20840448,0.0020175352692604065,0.7302678571428571,8000000,0.00047160714285714205,,,,,,,,
20840448,,,,,0.10558827966451645,0.09261132031679153,1.0361136198043823,0.9222930669784546,-0.09306026995182037,0.007457152009010315,1.6959986686706543,0.007428382523357868
20971520,0.006396404001861811,0.7285714285714286,8000000,0.0004714285714285706,,,,,,,,
20971520,,,,,0.010538076050579548,0.03322866931557655,1.0286641120910645,1.0456463098526,0.020146075636148453,0.010721571743488312,1.674919843673706,0.010668746195733547
21102592,-0.00862167775630951,0.7268749999999999,8000000,0.0004712499999999992,,,,,,,,
21102592,,,,,0.0018741314997896552,0.030484458431601524,0.9666910171508789,0.9747780561447144,0.018557313829660416,0.002715853275731206,1.844146728515625,0.002717052586376667
21233664,0.018470507115125656,0.7251785714285715,8000000,0.00047107142857142774,,,,,,,,
21233664,,,,,0.0020002536475658417,0.038521721959114075,1.022459626197815,1.0275599956512451,0.018064692616462708,0.002955452771857381,1.6994056701660156,0.0029019161593168974
21364736,0.010370572097599506,0.7234821428571429,8000000,0.0004708928571428563,,,,,,,,
21364736,,,,,0.1056113913655281,0.033864378929138184,1.0546079874038696,1.0502867698669434,0.018222937360405922,0.011255051009356976,1.7364726066589355,0.011247888207435608
21495808,-0.010474352166056633,0.7217857142857143,8000000,0.00047071428571428487,,,,,,,,
21495808,,,,,0.20997172594070435,0.08046729862689972,1.0520845651626587,0.8624570369720459,-0.1995057761669159,0.017240015789866447,1.6902848482131958,0.01712103746831417
21626880,0.011146618984639645,0.7200892857142858,8000000,0.00047053571428571343,,,,,,,,
21626880,,,,,0.13629865646362305,0.040690600872039795,1.0053242444992065,0.8852444887161255,-0.14981061220169067,0.0323726125061512,1.8325880765914917,0.032216787338256836
21757952,0.0009987920057028532,0.7183928571428572,8000000,0.000470357142857142,,,,,,,,
21757952,,,,,0.05003552511334419,0.07698864489793777,1.0217218399047852,0.965121865272522,-0.03544323891401291,0.00789627619087696,1.7612597942352295,0.0078906724229455
21889024,-0.007024470716714859,0.7166964285714286,8000000,0.00047017857142857056,,,,,,,,
21889024,,,,,0.23796287178993225,0.06180168315768242,1.061529517173767,1.0618551969528198,0.00869855284690857,0.01590927504003048,1.834588885307312,0.0157929640263319
22020096,0.0038183429278433323,0.7150000000000001,8000000,0.0004699999999999991,,,,,,,,
22020096,,,,,0.05894513055682182,0.0524737685918808,1.068292260169983,1.1235172748565674,0.07949270308017731,0.003930139821022749,1.7306898832321167,0.00387496012263
22151168,-0.00659696850925684,0.7133035714285715,8000000,0.0004698214285714277,,,,,,,,
22151168,,,,,0.06141149625182152,0.08289560675621033,1.0159543752670288,1.0915863513946533,0.07969164103269577,0.006868527736514807,1.7187960147857666,0.006870095618069172
22282240,0.03358367085456848,0.7116071428571429,8000000,0.00046964285714285625,,,,,,,,
22282240,,,,,0.04873936250805855,0.08250025659799576,0.996124267578125,0.9613873958587646,-0.03440919518470764,0.010574047453701496,1.710835576057434,0.010551407933235168
22413312,0.022876452654600143,0.7099107142857143,8000000,0.0004694642857142848,,,,,,,,
22413312,,,,,0.053179141134023666,0.05948563292622566,1.088351845741272,1.0331155061721802,-0.03478742763400078,0.005177343729883432,1.8014366626739502,0.005154435522854328
22544384,-0.009164566174149513,0.7082142857142857,8000000,0.00046928571428571337,,,,,,,,
22544384,,,,,0.10712146759033203,0.04384750500321388,1.0892904996871948,1.1910791397094727,0.13575612008571625,0.012274670414626598,1.757315993309021,0.01225835457444191
22675456,0.014974471181631088,0.7065178571428572,8000000,0.00046910714285714193,,,,,,,,
22675456,,,,,0.0027042331639677286,0.031164271757006645,1.0109444856643677,1.0179897546768188,0.016280820593237877,0.0027041209395974874,1.688090443611145,0.002673256676644087
22806528,-0.006459726020693779,0.7048214285714286,8000000,0.0004689285714285705,,,,,,,,
22806528,,,,,0.005072946660220623,0.041596561670303345,1.0591498613357544,1.06369948387146,0.018398698419332504,0.005108168348670006,1.7887380123138428,0.005127562675625086
22937600,-0.001296817441470921,0.703125,8000000,0.00046874999999999906,,,,,,,,
22937600,,,,,0.05755459889769554,0.05481627583503723,0.9926123023033142,0.9425243139266968,-0.04265573248267174,0.004184236284345388,1.6525592803955078,0.004144931677728891
23068672,0.013192123733460903,0.7014285714285715,8000000,0.0004685714285714276,,,,,,,,
23068672,,,,,0.014114011079072952,0.05913166701793671,1.04048490524292,1.0565075874328613,0.01629289984703064,0.004292053636163473,1.749586582183838,0.0043095373548567295
23199744,-0.00985274463891983,0.6997321428571428,8000000,0.0004683928571428562,,,,,,,,
23199744,,,,,0.002266932977363467,0.026014704257249832,1.054395318031311,1.0572547912597656,0.0180492140352726,0.0023894577752798796,1.6385329961776733,0.0024155392311513424
23330816,0.030396241694688797,0.6980357142857143,8000000,0.00046821428571428475,,,,,,,,
23330816,,,,,0.11711831390857697,0.08714339882135391,1.103052020072937,1.1145461797714233,0.012702461332082748,0.008789116516709328,1.7551767826080322,0.008773076348006725
23461888,0.02482314594089985,0.6963392857142858,8000000,0.0004680357142857133,,,,,,,,
23461888,,,,,0.05693493038415909,0.06902873516082764,1.0416128635406494,1.103539228439331,0.07252572476863861,0.007427620235830545,1.7144381999969482,0.007431463338434696
23592960,-0.01499330997467041,0.6946428571428571,8000000,0.0004678571428571419,,,,,,,,
23592960,,,,,0.05274830386042595,0.03600738197565079,1.1275465488433838,1.1828382015228271,0.07943698018789291,0.006216381210833788,1.6756850481033325,0.0061662206426262856
23724032,0.009767629206180573,0.6929464285714286,8000000,0.00046767857142857044,,,,,,,,
23724032,,,,,0.051490411162376404,0.03430905565619469,1.0642155408859253,1.0215747356414795,-0.035858023911714554,0.007579155266284943,1.6929984092712402,0.007582774385809898
23855104,-0.0014476178912445903,0.6912499999999999,8000000,0.000467499999999999,,,,,,,,
23855104,,,,,0.148259237408638,0.1442248523235321,1.1529200077056885,0.9970088601112366,-0.1432057023048401,0.018007194623351097,1.6171962022781372,0.017976079136133194
23986176,-0.0010802526958286762,0.6895535714285714,8000000,0.00046732142857142757,,,,,,,,
23986176,,,,,0.1035391241312027,0.13803304731845856,1.0685064792633057,1.1943303346633911,0.12302035838365555,0.012358434498310089,1.8079259395599365,0.01227257214486599
24117248,0.0026116615626960993,0.687857142857143,8000000,0.00046714285714285613,,,,,,,,
24117248,,,,,0.04982556775212288,0.02956276386976242,1.1014503240585327,1.159317970275879,0.07013221830129623,0.002721744356676936,1.71295964717865,0.002727910876274109
24248320,-0.0030047709587961435,0.6861607142857142,8000000,0.0004669642857142847,,,,,,,,
24248320,,,,,0.076283298432827,0.11660657823085785,1.124450445175171,1.197549819946289,0.0828951746225357,0.0045193033292889595,1.735612392425537,0.004521734081208706
24379392,0.01709837093949318,0.6844642857142857,8000000,0.00046678571428571326,,,,,,,,
24379392,,,,,0.11038017272949219,0.05627653747797012,1.1130259037017822,1.120500087738037,0.020393073558807373,0.007646337151527405,1.7426857948303223,0.007599680218845606
24510464,0.011698897927999496,0.6827678571428571,8000000,0.0004666071428571418,,,,,,,,
24510464,,,,,0.21337655186653137,0.11131925135850906,1.0580791234970093,0.8411548137664795,-0.21890731155872345,0.0195248331874609,1.7554802894592285,0.019452251493930817
24641536,-0.012389127165079117,0.6810714285714285,8000000,0.00046642857142857044,,,,,,,,
24641536,,,,,0.05654216557741165,0.06598467379808426,1.0639759302139282,1.1289799213409424,0.07414529472589493,0.008533377200365067,1.6914701461791992,0.008490709587931633
24772608,0.004400694742798805,0.6793750000000001,8000000,0.000466249999999999,,,,,,,,
24772608,,,,,0.05411289259791374,0.05276457965373993,1.0584996938705444,1.0120868682861328,-0.0373590812087059,0.0050607481971383095,1.8681178092956543,0.005049021448940039
24903680,0.005217868834733963,0.6776785714285714,8000000,0.00046607142857142756,,,,,,,,
24903680,,,,,0.003044280456379056,0.03576028347015381,1.0915271043777466,1.0980401039123535,0.016164598986506462,0.002836474683135748,1.7181012630462646,0.0029543228447437286
25034752,-0.0045041656121611595,0.6759821428571429,8000000,0.0004658928571428561,,,,,,,,
25034752,,,,,0.004881939850747585,0.047196753323078156,1.0913482904434204,1.0989902019500732,0.01718977838754654,0.0022416971623897552,1.754929780960083,0.0022159831132739782
25165824,-0.006245829164981842,0.6742857142857144,8000000,0.0004657142857142847,,,,,,,,
25165824,,,,,0.09698505699634552,0.035944584757089615,1.1256186962127686,1.1340086460113525,0.019419711083173752,0.011082942597568035,1.8486380577087402,0.0110379783436656
25296896,0.008098074235022068,0.6725892857142857,8000000,0.00046553571428571325,,,,,,,,
25296896,,,,,0.0027115605771541595,0.08138108253479004,1.1242899894714355,1.1183404922485352,0.01700904592871666,0.0026202730368822813,1.7990429401397705,0.002685169456526637
25427968,0.037885718047618866,0.6708928571428572,8000000,0.00046535714285714187,,,,,,,,
25427968,,,,,0.10209961235523224,0.1956372857093811,1.075514316558838,1.2042982578277588,0.12909916043281555,0.013768361881375313,1.7290337085723877,0.013729684986174107
25559040,0.02977699786424637,0.6691964285714286,8000000,0.00046517857142857043,,,,,,,,
25559040,,,,,0.12082071602344513,0.046712011098861694,1.1146037578582764,1.004528284072876,-0.1017821803689003,0.007320759352296591,1.7988274097442627,0.007316536270081997
25690112,-0.010727014392614365,0.6675,8000000,0.000464999999999999,,,,,,,,
25690112,,,,,0.003005766309797764,0.028863724321126938,1.1279964447021484,1.1296123266220093,0.016803938895463943,0.0024940073490142822,1.7456910610198975,0.0024659857153892517
25821184,0.02485361136496067,0.6658035714285715,8000000,0.0004648214285714276,,,,,,,,
25821184,,,,,0.0024935740511864424,0.032921016216278076,1.0956919193267822,1.1019845008850098,0.01806621067225933,0.003208360867574811,1.8231594562530518,0.003213396994397044
25952256,-0.009720283560454845,0.6641071428571428,8000000,0.0004646428571428562,,,,,,,,
25952256,,,,,0.014653018675744534,0.034648995846509933,1.1234588623046875,1.139594554901123,0.017576443031430244,0.016950925812125206,1.7713630199432373,0.016925456002354622
26083328,-0.004281397443264723,0.6624107142857143,8000000,0.00046446428571428474,,,,,,,,
26083328,,,,,0.054440855979919434,0.12061668187379837,1.034585952758789,1.0059560537338257,-0.0417533703148365,0.004631398245692253,1.7466561794281006,0.004640461876988411
26214400,0.006770907435566187,0.6607142857142857,8000000,0.0004642857142857133,,,,,,,,
26214400,,,,,0.05275069922208786,0.0652044415473938,1.0985972881317139,1.0501205921173096,-0.03504781797528267,0.0075775207951664925,1.7584805488586426,0.007595644798129797
26345472,-0.003970565274357796,0.6590178571428571,8000000,0.00046410714285714187,,,,,,,,
26345472,,,,,0.04503001272678375,0.05363985523581505,1.1156166791915894,1.079198956489563,-0.03428264707326889,0.008509859442710876,1.7030863761901855,0.008470245636999607
26476544,0.034978099167346954,0.6573214285714286,8000000,0.00046392857142857043,,,,,,,,
26476544,,,,,0.16670671105384827,0.09277987480163574,1.0769542455673218,1.018250584602356,-0.04348485544323921,0.016408905386924744,1.922459363937378,0.016347166150808334
26607616,0.0222005657851696,0.655625,8000000,0.000463749999999999,,,,,,,,
26607616,,,,,0.05190837010741234,0.023472096771001816,1.100869059562683,1.1536344289779663,0.06972253322601318,0.002965938998386264,1.7105058431625366,0.002953678136691451
26738688,-0.011841313913464546,0.6539285714285714,8000000,0.00046357142857142756,,,,,,,,
26738688,,,,,0.05537484213709831,0.07744163274765015,1.14164137840271,1.2096577882766724,0.07416333258152008,0.009020189754664898,1.665360450744629,0.008933107368648052
26869760,0.017647409811615944,0.6522321428571429,8000000,0.0004633928571428561,,,,,,,,
26869760,,,,,0.016219692304730415,0.06186319515109062,1.1636170148849487,1.1709916591644287,0.015135846100747585,0.0026142343413084745,1.7142497301101685,0.002575111575424671
27000832,-0.004298507235944271,0.6505357142857143,8000000,0.0004632142857142847,,,,,,,,
27000832,,,,,0.11128605157136917,0.045647840946912766,1.089931845664978,1.094672441482544,0.018288545310497284,0.01037642266601324,1.6555333137512207,0.0103097353130579
27131904,0.00270224642008543,0.6488392857142857,8000000,0.00046303571428571325,,,,,,,,
27131904,,,,,0.11730343103408813,0.05068289861083031,1.055955410003662,1.0663288831710815,0.016111992299556732,0.005192367825657129,1.781584620475769,0.005143978167325258
27262976,0.00874175876379013,0.6471428571428571,8000000,0.0004628571428571418,,,,,,,,
27262976,,,,,0.05821514129638672,0.038185033947229385,1.0805785655975342,1.0312421321868896,-0.04140220582485199,0.003478614380583167,1.5973255634307861,0.003462817519903183
27394048,-0.0077599044889211655,0.6454464285714285,8000000,0.0004626785714285704,,,,,,,,
27394048,,,,,0.003948653116822243,0.04145970940589905,1.1252676248550415,1.136296272277832,0.016796313226222992,0.002707939362153411,1.7670131921768188,0.0027048292104154825
27525120,0.03155752271413803,0.64375,8000000,0.000462499999999999,,,,,,,,
27525120,,,,,0.0018984011840075254,0.027286982163786888,1.1148264408111572,1.114668846130371,0.015686117112636566,0.002428591251373291,1.7291935682296753,0.002384079387411475
27656192,0.02285105735063553,0.6420535714285714,8000000,0.00046232142857142755,,,,,,,,
27656192,,,,,0.04648273438215256,0.04471704363822937,1.1317659616470337,1.0916234254837036,-0.031684380024671555,0.00842852983623743,1.7036845684051514,0.008425960317254066
27787264,-0.014084191992878914,0.6403571428571428,8000000,0.0004621428571428561,,,,,,,,
27787264,,,,,0.05566816031932831,0.07821109890937805,1.1243001222610474,1.1888567209243774,0.07511889189481735,0.0032168671023100615,1.6679683923721313,0.003203675616532564
27918336,0.011738765053451061,0.6386607142857144,8000000,0.0004619642857142847,,,,,,,,
27918336,,,,,0.047544676810503006,0.08271204680204391,1.0828911066055298,1.052180290222168,-0.0342450849711895,0.0049490234814584255,1.7477619647979736,0.004816961474716663
28049408,-0.0036489900667220354,0.6369642857142858,8000000,0.00046178571428571324,,,,,,,,
28049408,,,,,0.10655385255813599,0.04213062673807144,1.0732189416885376,1.0784001350402832,0.011147711426019669,0.014115127734839916,1.798951506614685,0.014067728072404861
28180480,0.008834926411509514,0.6352678571428572,8000000,0.0004616071428571418,,,,,,,,
28180480,,,,,0.0021499618887901306,0.027739107608795166,1.1091126203536987,1.1161904335021973,0.015665095299482346,0.002640925580635667,1.6594065427780151,0.0026170925702899694
28311552,0.008048180490732193,0.6335714285714287,8000000,0.00046142857142857037,,,,,,,,
28311552,,,,,0.10771208256483078,0.08794783055782318,1.1064527034759521,1.2236464023590088,0.13109201192855835,0.009037098847329617,1.5738221406936646,0.009045379236340523
28442624,-0.006328266113996506,0.631875,8000000,0.00046124999999999893,,,,,,,,
28442624,,,,,0.0030947416089475155,0.05745106562972069,1.061126947402954,1.0580426454544067,0.0144130177795887,0.002556456485763192,1.6513320207595825,0.0025435297284275293
28573696,0.03697437793016434,0.6301785714285715,8000000,0.0004610714285714275,,,,,,,,
28573696,,,,,0.11143207550048828,0.09309329092502594,1.1050153970718384,0.9963622093200684,-0.10227514058351517,0.005177030339837074,1.7091140747070312,0.005178398918360472
28704768,0.028489597141742706,0.6284821428571429,8000000,0.00046089285714285606,,,,,,,,
