collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
12713984,0.5,0.0,0.07294464111328125,0.08885955810546875
12845056,0.5,0.0,0.17916107177734375,0.6915359497070312
12976128,0.5,0.0,0.05144500732421875,0.117218017578125
13107200,0.5,0.0,0.0509490966796875,0.056365966796875
13238272,0.5,0.0,-0.0263671875,0.06941986083984375
13369344,0.5,0.0,-0.00926971435546875,0.0821533203125
13500416,0.5,0.0,0.03582763671875,0.0859527587890625
13631488,0.5,0.0,0.049346923828125,0.08022308349609375
13762560,0.5,0.0,0.09649658203125,0.09601593017578125
13893632,0.5,0.0,0.33106231689453125,0.8412628173828125
14024704,0.5,0.0,0.08779144287109375,0.08966827392578125
14155776,0.5,0.0,-0.06172943115234375,0.0603179931640625
14286848,0.5,0.0,0.022857666015625,0.06592559814453125
14417920,0.5,0.0,-0.0025177001953125,0.02057647705078125
14548992,0.5,0.0,0.05139923095703125,0.079742431640625
14680064,0.5,0.0,0.00360107421875,0.122802734375
14811136,0.5,0.0,0.02730560302734375,0.08795928955078125
14942208,0.5,0.0,0.71282958984375,0.925872802734375
15073280,0.5,0.0,-0.05881500244140625,0.16674041748046875
15204352,0.5,0.0,-0.07205963134765625,0.1036834716796875
15335424,0.5,0.0,0.02754974365234375,0.0731658935546875
15466496,0.5,0.0,0.0214080810546875,0.1174163818359375
15597568,0.5,0.0,-0.0374755859375,0.09136962890625
15728640,0.5,0.0,0.00146484375,0.040496826171875
15859712,0.5,0.0,-0.01998138427734375,0.10585784912109375
15990784,0.5,0.0,0.10854339599609375,0.5320358276367188
16121856,0.5,0.0,0.02382659912109375,0.12825775146484375
16252928,0.5,0.0,0.041046142578125,0.05657958984375
16384000,0.5,0.0,-0.022064208984375,0.14731597900390625
16515072,0.5,0.0,0.03717041015625,0.06830596923828125
16646144,0.5,0.0,-0.04869842529296875,0.1082763671875
16777216,0.5,0.0,0.10611724853515625,0.16536712646484375
16908288,0.5,0.0,0.0699005126953125,0.1736297607421875
17039360,0.5,0.0,0.423736572265625,0.7825469970703125
17170432,0.5,0.0,0.04976654052734375,0.037200927734375
17301504,0.5,0.0,0.055694580078125,0.11135101318359375
17432576,0.5,0.0,0.0528411865234375,0.11937713623046875
17563648,0.5,0.0,0.0299835205078125,0.069580078125
17694720,0.5,0.0,-0.07132720947265625,0.103515625
17825792,0.5,0.0,-0.03104400634765625,0.1416015625
17956864,0.5,0.0,0.05059814453125,0.11547088623046875
18087936,0.5,0.0,0.60919189453125,0.7423934936523438
18219008,0.5,0.0,0.1236114501953125,0.1832122802734375
18350080,0.5,0.0,0.090728759765625,0.13222503662109375
18481152,0.5,0.0,0.1233673095703125,0.15531158447265625
18612224,0.5,0.0,0.0183563232421875,0.112030029296875
18743296,0.5,0.0,0.01290130615234375,0.12914276123046875
18874368,0.5,0.0,0.14215087890625,0.1381378173828125
19005440,0.5,0.0,0.086822509765625,0.162841796875
19136512,0.5,0.0,-0.05985260009765625,0.5672531127929688
19267584,0.5,0.0,0.0440673828125,0.1616973876953125
19398656,0.5,0.0,0.06926727294921875,0.1376953125
19529728,0.5,0.0,0.0326385498046875,0.15546417236328125
19660800,0.5,0.0,0.05846405029296875,0.12332916259765625
19791872,0.5,0.0,0.00324249267578125,0.15398406982421875
19922944,0.5,0.0,0.06884002685546875,0.1205596923828125
20054016,0.5,0.0,0.03984832763671875,0.13349151611328125
