collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
9961472,1.2878155801445246,-0.06878402970264573,-0.03977668643346988,-0.22157542954664677,-0.37689719279296696,-0.21866694604977965,-0.044262180832447484,6.5730174370110035,0.7430442431941628,0.043388631180278026,7.674503061920404
10092544,1.2588246623054147,-0.0689079648912989,-0.040311492659384385,-0.22348651243373752,-0.37725972244516015,-0.22153698455076665,-0.04464502731570974,6.667216200381517,0.7398752686567605,0.07189508435840253,7.758549973368645
10223616,1.2693194216117263,-0.06903190007995262,-0.04315711485105567,-0.22367992834188044,-0.3793006765190512,-0.21897790126968175,-0.046728280969546176,6.597701355814934,0.7413942599669099,0.0731861962703988,7.69746658205986
10354688,1.2336548520252109,-0.06915583526860593,-0.04624489325215109,-0.22034153016284108,-0.3954843473620713,-0.20991871075239033,-0.04124542555655353,6.301235385239124,0.7504902677610517,0.052586123114451766,7.3527342192828655
10485760,1.2467850670218468,-0.0692797704572594,-0.05350711735081859,-0.21993589808698744,-0.3913677930831909,-0.21442668873351067,-0.04494586054352112,6.386559307575226,0.7462081648409367,0.06679942243499681,7.449605345726013
10616832,1.3309833351522684,-0.06940370564591271,-0.056609494669828564,-0.21879229741171002,-0.37219184380955994,-0.21943357435520738,-0.04999626841163263,6.7948310896754265,0.7429331643506885,0.05532252129341941,7.934509761631489
10747904,1.5237369881942868,-0.06952764083456643,-0.03029965351743158,-0.2105357046239078,-0.31001404265407473,-0.21819334011524916,-0.05712423242221121,7.176271319389343,0.7338685765862465,0.04765570517338347,8.584200154989958
10878976,1.2947070505470037,-0.06965157602321959,-0.047582593659171835,-0.21911455679219216,-0.34036134160123765,-0.2079164389288053,-0.03669183592137415,6.333382960408926,0.7292524487711489,0.04916977677203249,7.482923246920109
11010048,1.3143873242661357,-0.0697755112118729,-0.044536819914355874,-0.22649857983924448,-0.32136123068630695,-0.21581189951393753,-0.04664834836148657,6.831121101975441,0.7210046746768057,0.11705949068709742,8.056690067052841
11141120,1.3548266626894474,-0.06989944640052655,-0.044727968401275575,-0.226959336316213,-0.31315802154131234,-0.21896886499598622,-0.04785688563424628,6.83725406602025,0.7324832230806351,0.07713385131501127,8.075922098010778
11272192,1.3351525058969855,-0.07002338158917987,-0.04223637792165391,-0.2289240889949724,-0.3212369105312973,-0.21937434445135295,-0.044942121392523404,6.6700969114899635,0.7339871725998819,0.08094393623468932,7.890584465116262
11403264,1.343631224706769,-0.07014731677783341,-0.04615491084405221,-0.2254735140595585,-0.31634640600532293,-0.2184903679881245,-0.043485593880177476,6.777019158005714,0.7363467183895409,0.1011668756545987,8.03528007864952
11534336,1.3542814226821065,-0.07027125196648674,-0.04235173694905825,-0.22324998734984547,-0.305841505760327,-0.21755413233768195,-0.04482274508336559,6.763186678290367,0.7394215581007302,0.08717653571511619,8.036873441189528
11665408,1.3120431890711188,-0.07039518715514008,-0.04678896171390079,-0.2255006895866245,-0.30822922801598907,-0.21817115554586053,-0.04329789098119363,6.570466976612806,0.7391903758980334,0.07295770180644467,7.778929568827152
11796480,1.3187813563272357,-0.07051912234379361,-0.04642129535204731,-0.226824592333287,-0.32020783028565347,-0.21720516216009855,-0.04263906172127463,6.537021081894636,0.735791196115315,0.08360048028407618,7.7479889541864395
11927552,1.3862652610987425,-0.07064305753244686,-0.04119247675407678,-0.22851811593864113,-0.3085439675487578,-0.219935440341942,-0.04858615339617245,6.799905776977539,0.7320477589964867,0.07531696588557679,8.072982374578714
12058624,1.5319345546886325,-0.07076699272110057,-0.03724677723948844,-0.22929630556609482,-0.2814452617894858,-0.21653839258942753,-0.059830503989360295,7.084490694105625,0.7434709356166422,0.06178914976771921,8.523951560258865
12189696,1.3363925041630864,-0.07089092790975371,-0.05899819600745104,-0.23646706831641495,-0.3117979639209807,-0.21154927334282547,-0.04139450810907874,6.502866163849831,0.7406140910461545,0.05965838034171611,7.705751147121191
12320768,1.3492044312879443,-0.07101486309840704,-0.05150502338074148,-0.2316712096799165,-0.30464667174965143,-0.2210966421989724,-0.0492613889509812,6.748985018581152,0.7336426596157253,0.11188397312071174,8.011455722153187
12451840,1.4023032691329718,-0.07113879828706077,-0.05105110167642124,-0.2399719530949369,-0.3061157441698015,-0.22431668045464903,-0.050612663515494205,6.902305010706186,0.7373909698799253,0.08397761410742532,8.178752813488245
12582912,1.3427954940125346,-0.07126273347571403,-0.06208572202012874,-0.234719812637195,-0.31804348644800484,-0.21801254630554467,-0.0473847585672047,6.750964976847172,0.7488060845062137,0.08428596294834279,7.972029495984316
12713984,1.3419627491384745,-0.07138666866436752,-0.06332413863856345,-0.23463454423472285,-0.3077103807590902,-0.21916295075789094,-0.04741329171520192,6.72786558419466,0.7386965700425208,0.09272365210927092,7.954193856567144
12845056,1.322837820276618,-0.07151060385302087,-0.05506295774830505,-0.22713419084902853,-0.3045814137440175,-0.21371063392143697,-0.04905414322274737,6.7048249542713165,0.7431068210862577,0.08428596259909682,7.930715627968311
12976128,1.3190323049202561,-0.07163453904167423,-0.06272972095757723,-0.23279181495308876,-0.3117686321493238,-0.21350924507714808,-0.04784426686819643,6.605856817215681,0.74765066197142,0.07653375781956129,7.805840149521828
13107200,1.2844353942200541,-0.07175847423032772,-0.07369940786156803,-0.23054215090814978,-0.32947439630515873,-0.2112584370188415,-0.04682764473545831,6.442669719457626,0.7590899649076164,0.05820755829336122,7.577337846159935
13238272,1.330396132543683,-0.07188240941898098,-0.0754565664101392,-0.22638282261323184,-0.3172921978402883,-0.21222605870570987,-0.05019377877761144,6.738813176751137,0.7521339314989746,0.05356888580718078,7.917615171521902
13369344,1.440126210451126,-0.0720063446076347,-0.1893170567927882,-0.24356217763852328,-0.25387378223240376,-0.19877634331351146,-0.06499077811895404,6.402247291058302,0.7902167029678822,5.218024307396263e-05,7.60688566789031
13500416,1.2303294194862247,-0.07213027979628782,-0.2185092498548329,-0.25347276125103235,-0.2779970208648592,-0.18991429614834487,-0.04526452248683199,5.634078711271286,0.7880291035398841,0.0038511957391165197,6.595931347459555
13631488,1.2277705436572433,-0.07225421498494118,-0.18114716024138033,-0.2477609432535246,-0.28329531545750797,-0.19262043619528413,-0.04858942858118098,5.83814187720418,0.7852204977534711,0.03525375649041962,6.858183108270168
13762560,1.2430384512990713,-0.07237815017359489,-0.20810927276033908,-0.2507305920589715,-0.28111010254360735,-0.20195541600696743,-0.05323249263165053,6.032748691737652,0.7848422229290009,0.022017685216269456,7.01149395108223
13893632,1.1862852228805423,-0.07250208536224817,-0.21105420729145408,-0.246106899343431,-0.2759484816342592,-0.19387910200748593,-0.047949343468644656,5.735238894820213,0.7910977196879685,0.027570336213102564,6.689654283225536
14024704,1.1940939035266638,-0.07262602055090164,-0.19108641415368766,-0.24361613136716187,-0.270675047300756,-0.1962442728690803,-0.04976866513607092,5.845995847135782,0.7878891536965966,0.036847682829829864,6.837941255420446
14155776,1.196871131658554,-0.072749955739555,-0.17470863461494446,-0.23929956904612482,-0.2622177433222532,-0.19501383905299008,-0.05183349343133159,5.846438188105822,0.778573595918715,0.03540239649009891,6.858495954424143
14286848,1.1900978703051805,-0.07287389092820837,-0.14759254432283342,-0.23643617960624397,-0.2808687735814601,-0.19736898539122194,-0.04806348912825342,5.900689911097288,0.7758129192516208,0.035705210611922666,6.9159562438726425
14417920,1.1968802129849792,-0.07299782611686183,-0.11456839344464242,-0.23170342855155468,-0.2944643786177039,-0.2035665635485202,-0.04875707536120899,6.204142183065414,0.771219430025667,0.04467974294675514,7.248058944940567
14548992,1.3183569079264998,-0.07312176130551512,-0.07424912304850295,-0.21512644249014556,-0.2894799776840955,-0.2097186935134232,-0.052965205410146154,6.560409553349018,0.7656822605058551,0.06718209147220477,7.793960060924292
14680064,1.5510102715343237,-0.07324569649416883,-0.03494560511899181,-0.20617069152649492,-0.178412833774928,-0.22396096645388752,-0.07212167276884429,6.983711086213589,0.8007326829247177,0.04415950410475489,8.589234631508589
