attempt,collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
2,7995392,-0.003897208720445633,0.8753125,655360,0.0009737500000000012,0.005691752769052982,0.001063251867890358,-0.49572107195854187,-0.49420589208602905
2,8126464,-0.004294879734516144,0.8733333333333333,786432,0.0009733333333333345,0.006234947592020035,0.0015861860010772943,-0.4961357116699219,-0.4930080771446228
2,8257536,-0.003946552984416485,0.8713541666666667,917504,0.0009729166666666678,0.005977369379252195,0.0012880092253908515,-0.4971292316913605,-0.49598053097724915
3,7471104,0.00023612755467183888,0.88125,131072,0.0009750000000000011,0.004468374419957399,0.0004431120178196579,-0.4822663366794586,-0.4787207245826721
3,7602176,-0.003540421836078167,0.8792708333333333,262144,0.0009745833333333345,0.004322905093431473,0.001326404744759202,-0.4971718192100525,-0.4932081401348114
3,7733248,-0.004060322418808937,0.8772916666666667,393216,0.0009741666666666679,0.0050376299768686295,0.002362594474107027,-0.4988221228122711,-0.49822962284088135
3,7864320,-0.0042574149556458,0.8753125,524288,0.0009737500000000012,0.007050753571093082,0.0017376592149958014,-0.4970993399620056,-0.4927108585834503
3,7995392,-0.004404792562127113,0.8733333333333333,655360,0.0009733333333333345,0.00757195707410574,0.0012881255242973566,-0.49386364221572876,-0.4918406009674072
3,8126464,-0.004891902208328247,0.8713541666666667,786432,0.0009729166666666678,0.00562185188755393,0.002776636742055416,-0.49480322003364563,-0.49656617641448975
3,8257536,-0.0037919471506029367,0.869375,917504,0.0009725000000000011,0.006230592727661133,0.001560579752549529,-0.4946690797805786,-0.4946518540382385
3,8388608,-0.0031098085455596447,0.8673958333333334,1048576,0.0009720833333333345,0.008435145020484924,0.0013118142960593104,-0.4926706552505493,-0.4897843897342682
3,8519680,-0.0032514124177396297,0.8654166666666667,1179648,0.0009716666666666678,0.008121681399643421,0.001263419515453279,-0.4926532208919525,-0.49119651317596436
3,8650752,-0.005065394099801779,0.8634375,1310720,0.0009712500000000011,0.005414384882897139,0.0015535722486674786,-0.48952198028564453,-0.48668017983436584
3,8781824,-0.004619915504008532,0.8614583333333333,1441792,0.0009708333333333344,0.005569281987845898,0.0010103002423420548,-0.4888402223587036,-0.48765093088150024
3,8912896,-0.006296937353909016,0.8594791666666667,1572864,0.0009704166666666677,0.005192048382014036,0.002022844273597002,-0.4887334108352661,-0.48544955253601074
3,9043968,-0.0030628920067101717,0.8575,1703936,0.000970000000000001,0.00775897316634655,0.0015926002524793148,-0.4884004592895508,-0.48863112926483154
3,9175040,-0.0039367699064314365,0.8555208333333333,1835008,0.0009695833333333343,0.0062402901239693165,0.0009755979408510029,-0.4886268973350525,-0.4873175024986267
3,9306112,-0.003899334231391549,0.8535416666666666,1966080,0.0009691666666666678,0.0066426098346710205,0.0014368888223543763,-0.4886251986026764,-0.48687276244163513
3,9437184,-0.0027349975425750017,0.8515625,2000000,0.0009687500000000011,0.006063928361982107,0.0009701473172754049,-0.48892661929130554,-0.48767155408859253
3,9568256,-0.004598565399646759,0.8495833333333334,2000000,0.0009683333333333344,0.006668431684374809,0.0019521747017279267,-0.48782530426979065,-0.4851951003074646
3,9699328,-0.003753669559955597,0.8476041666666667,2000000,0.0009679166666666677,0.00765799218788743,0.001031284686177969,-0.48542922735214233,-0.48395147919654846
3,9830400,-0.0041260807774960995,0.8456250000000001,2000000,0.000967500000000001,0.007966029457747936,0.0031840240117162466,-0.4856239855289459,-0.4814211428165436
3,9961472,-0.005790296476334333,0.8436458333333333,2000000,0.0009670833333333343,0.007786027621477842,0.0015898774145171046,-0.4842906594276428,-0.481648325920105
3,10092544,-0.003949800506234169,0.8416666666666667,2000000,0.0009666666666666676,0.006797625683248043,0.0006824671290814877,-0.48276838660240173,-0.4801028370857239
