attempt,collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
3,14417920,3.0517578125e-05,0.0,0.0
3,14548992,0.000244140625,0.0,0.0
3,14680064,0.000152587890625,7.62939453125e-06,0.0
3,14811136,0.00016021728515625,0.0,0.0
3,14942208,5.882906626506024e-06,0.0,0.0
3,15073280,3.814697265625e-05,0.0,0.0
3,15204352,7.62939453125e-05,0.0,0.0
3,15335424,1.52587890625e-05,0.0,0.0
3,15466496,6.103515625e-05,0.0,0.0
3,15597568,6.103515625e-05,0.0,0.0
3,15728640,0.00019073486328125,0.0,0.0
5,15859712,0.00032806396484375,0.0,0.0
5,15990784,1.470726656626506e-05,0.0,0.0
5,16121856,9.1552734375e-05,0.0,0.0
5,16252928,0.0001373291015625,0.0,0.0
5,16384000,6.103515625e-05,7.62939453125e-06,0.0
5,16515072,0.00014495849609375,0.0,0.0
5,16646144,0.0002288818359375,0.0,0.0
5,16777216,7.62939453125e-05,0.0,0.0
5,16908288,3.814697265625e-05,0.0,0.0
6,16908288,0.00049591064453125,0.0,0.0
6,17039360,0.0009956819465361446,1.25011765813253e-05,0.0
6,17170432,0.0003814697265625,7.62939453125e-06,0.0
6,17301504,9.918212890625e-05,1.52587890625e-05,0.0
7,16908288,0.00029754638671875,0.0,0.0
7,17039360,0.0004993116999246988,7.35363328313253e-07,0.0
7,17170432,0.00032806396484375,0.0,0.0
7,17301504,5.340576171875e-05,0.0,0.0
7,17432576,7.62939453125e-06,0.0,0.0
7,17563648,0.00011444091796875,0.0,0.0
7,17694720,8.392333984375e-05,0.0,0.0
7,17825792,0.00011444091796875,0.0,0.0
8,17956864,1.52587890625e-05,0.0,0.0
8,18087936,8.750823606927711e-05,0.0,0.0
8,18219008,6.103515625e-05,0.0,0.0
8,18350080,3.814697265625e-05,0.0,0.0
8,18481152,0.00016021728515625,0.0,0.0
8,18612224,0.00014495849609375,0.0,0.0
8,18743296,0.000244140625,1.52587890625e-05,0.0
8,18874368,0.0001373291015625,0.0,0.0
8,19005440,6.103515625e-05,7.62939453125e-06,0.0
8,19136512,0.0,0.0,0.0
