attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,18087936,-0.003565435305063147,-2.141515047071607e-05,-0.001307894258388842,-0.0013275146484375,-0.006220939696049754
1,18219008,-0.0031119366558414185,-2.2487356339695452e-05,-0.0009415610006726638,-0.001190185546875,-0.005265454990421858
1,18350080,-0.003048254804525641,-2.9470196452052733e-05,-0.0010067844418699678,-0.004180908203125,-0.00826491312136568
1,18481152,-0.0030840355339023517,-2.3738184282251495e-05,-0.0009602952895875205,-0.001617431640625,-0.005685095162334619
1,18612224,-0.0031172515809885226,-3.5589057517881884e-05,-0.001044189807089424,-0.0029754638671875,-0.007172073232140974
1,18743296,-0.0032868124944798183,-2.980501376725897e-05,-0.0010528974521548662,-0.0021514892578125,-0.006520366772292618
1,18874368,-0.0034239732012792956,-2.6758451582509224e-05,-0.001046422035415162,-0.0019683837890625,-0.006464843167577783
1,19005440,-0.0031041035581438337,-2.741726279964496e-05,-0.0009162833584923646,-0.00347900390625,-0.007526349069848948
1,19136512,-0.0036728796403622255,-3.8133198287937375e-05,-0.0012844252350987517,-0.002532958984375,-0.007524629738327349
1,19267584,-0.0033994642762991134,-2.4824262737865865e-05,-0.0010496948148102092,-0.002532958984375,-0.007005132860285812
1,19398656,-0.0033052838443836663,-2.5154279072125973e-05,-0.0009759742520145664,-0.0038604736328125,-0.008166135529791063
1,19529728,-0.0031994826549635036,-3.0600266128999465e-05,-0.0009697341884020716,-0.0019683837890625,-0.006167534727865132
1,19660800,-0.002996916902702651,-3.133066164195952e-05,-0.0009591985144652426,-0.002288818359375,-0.006275834906773525
1,19791872,-0.0030123502892820397,-6.105605388029289e-05,-0.0009038573512043513,-0.002593994140625,-0.006570253786776448
1,19922944,-0.0030872078132233582,-3.21983176405638e-05,-0.00096470610014876,-0.0013580322265625,-0.005441956951017346
1,20054016,-0.0032581725463387556,-2.5606710849501724e-05,-0.0009549527057970408,-0.0022125244140625,-0.006450487145684747
1,20185088,-0.0038643789775960613,-9.663980904406344e-05,-0.0012444946391951817,-0.0030059814453125,-0.008206867863918887
1,20316160,-0.0035468923742882907,-3.352098110553925e-05,-0.0012904558752779849,-0.0012359619140625,-0.006105204065079306
1,20447232,-0.0034056763051921735,-2.1797258909828088e-05,-0.0011085030805588758,-0.003143310546875,-0.007678699952066381
1,20578304,-0.003155769722070545,-2.1444149453486716e-05,-0.0009516725272078475,-0.002838134765625,-0.006966766804453073
1,20709376,-0.0032492046939296415,-1.898593930604875e-05,-0.0009228478511431604,-0.0022125244140625,-0.0064032191376099945
1,20840448,-0.0028240829651622334,-2.3198935608093052e-05,-0.000841613767988747,-0.0026702880859375,-0.006358959451063129
1,20971520,-0.0030714833410456777,-2.6614403424218835e-05,-0.0009800957100196683,-0.001556396484375,-0.005634183778056467
1,21102592,-0.003168980332702631,-2.0773196482082312e-05,-0.0009815921152949159,-0.0024871826171875,-0.006658397748196876
1,21233664,-0.0035224968414695468,-3.081820376849009e-05,-0.0012862976691394579,-0.001800537109375,-0.006637604366915184
1,21364736,-0.0033580717572476715,-2.2714216299846157e-05,-0.0010063464960694546,-0.00262451171875,-0.007009544237462251
1,21495808,-0.003158783294566092,-2.1773446874817637e-05,-0.0009663285686656309,-0.0045166015625,-0.008662855901548028
1,21626880,-0.0032348091699532233,-2.249416213828681e-05,-0.000935285688683507,-0.0018157958984375,-0.0060080622747591406
1,21757952,-0.003147972644001129,-1.946094072025062e-05,-0.0008432071776951489,-0.0028839111328125,-0.006894340419876244
1,21889024,-0.003288186753707123,-2.6506738009857145e-05,-0.0009791303514248284,-0.0024871826171875,-0.0067806142587869545
1,22020096,-0.003289647103883908,-2.015306324665289e-05,-0.0009732321559567936,-0.0018157958984375,-0.006098373442000593
1,22151168,-0.0031500152817898197,-2.213620778945824e-05,-0.0009285194309995859,-0.0031280517578125,-0.007228629773180728
