collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
6160384,,,,,0.5322651863098145,3.2113935947418213,3.3039348125457764,3.262254238128662
6291456,0.013736467808485031,0.9185714285714286,2000000,0.000982857142857142,,,,
6291456,,,,,0.5661215782165527,7.045782566070557,3.5097970962524414,3.460505485534668
6422528,-0.009286770597100258,0.916875,2000000,0.0009824999999999992,,,,
6422528,,,,,0.5335327982902527,3.266444683074951,3.5270848274230957,3.435300827026367
6553600,0.02541271597146988,0.9151785714285714,2000000,0.0009821428571428563,,,,
6553600,,,,,0.5555616617202759,4.081138610839844,3.2299513816833496,3.143686056137085
6684672,-0.013351601548492908,0.9134821428571429,2000000,0.0009817857142857135,,,,
6684672,,,,,0.5379228591918945,3.345567226409912,3.6478395462036133,3.567410945892334
6815744,-0.05837235227227211,0.9117857142857143,2000000,0.0009814285714285706,,,,
6815744,,,,,0.5348190665245056,4.760444641113281,3.610964059829712,3.64080548286438
6946816,-0.033227741718292236,0.9100892857142857,2000000,0.0009810714285714277,,,,
6946816,,,,,0.5098155736923218,2.2279088497161865,3.7796571254730225,3.750969409942627
7077888,-0.010850480757653713,0.9083928571428571,2000000,0.0009807142857142848,,,,
7077888,,,,,0.5464180707931519,4.372905254364014,3.8100717067718506,3.7080488204956055
7208960,-0.005307255312800407,0.9066964285714285,2000000,0.000980357142857142,,,,
7208960,,,,,0.5410678386688232,5.201448917388916,3.6345765590667725,3.6725642681121826
7340032,0.011483675800263882,0.905,2000000,0.000979999999999999,,,,
7340032,,,,,0.5117127895355225,3.1020848751068115,3.8901638984680176,3.914965867996216
7471104,-0.008315212093293667,0.9033035714285714,2000000,0.0009796428571428562,,,,
7471104,,,,,0.5502439737319946,3.388359308242798,3.448568820953369,3.418416976928711
7602176,0.022609643638134003,0.9016071428571428,2000000,0.0009792857142857134,,,,
7602176,,,,,0.54533851146698,4.170076370239258,3.803208351135254,3.8331384658813477
7733248,-0.01686783879995346,0.8999107142857143,2000000,0.0009789285714285705,,,,
7733248,,,,,0.5100670456886292,1.4921704530715942,3.8233041763305664,3.8049917221069336
