collected_frames,grad_contrib/shaping,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
11141120,0.13038787372425534,0.037898705191331164,-0.007001679831475089,-0.043308593826877746,0.028527766530029013,-0.08594430612947854,0.2996880935453565,-0.03182757157971964,0.3354154096414769
11272192,0.06271159064620127,-0.10820828423034613,0.034602547443871465,0.04871377126785111,-0.021861969577308977,0.02620053381314262,-0.49568566631326877,0.07671518702552386,-0.1253004496824858
11403264,0.14181373252135074,-0.016978202881176414,-0.02320917427328964,0.0262666319765361,0.039084986443812746,0.03456052730211629,-0.4029684140869443,-0.013557619092617709,0.30156071142215607
11534336,0.16356746616673387,-0.14172942678598735,-0.21146220114666026,0.04245447636157179,0.017744564052434606,0.08015009475239751,0.24472440073584203,0.07985513433296017,0.01831223566541241
11665408,-0.17490791788327065,-0.02410461984262383,-0.05421113473775625,0.05305106513598643,0.022761678866544732,0.15873133230405911,-0.2551464760668331,0.03598042052201535,0.22110535464091058
11796480,-0.1784340057479337,-0.015653255984752517,0.022415254916880477,0.018688808498373725,0.0396836262404862,0.07525107424847736,-0.6013270968562218,-0.0022633787662882316,-0.046283498740586064
11927552,-0.15282614728961685,0.03767763143419258,0.03399977294155155,-0.049303648314570736,-0.00927053442633231,-0.036648222446759915,0.6129899928807625,-0.007698239962783958,0.05958581030342956
12058624,-0.14405764254891754,-0.007893335962318148,-0.015051567047463946,0.0059155095085045555,0.050248201694858066,0.29463561931556354,0.20550001788377587,0.01554988067288527,-0.2611482253657131
12189696,0.38066044358110995,0.05729445357884518,-0.024981724558680803,0.042561022361749565,-0.038475901500519875,0.1986294098351621,0.1794635062170448,-0.01625719117505729,-0.06167634719183042
12320768,0.006948355197679932,0.017281068832151577,-0.053563669278732386,-0.17007634338753003,-0.10384459719223549,0.11390704276877728,0.3501696882765681,0.029416304487483613,-0.1547929305788416
12451840,-0.03998388735227278,-0.016305668333475628,-0.040780833071049516,-0.07296382941233584,0.002790205849537429,0.01406133090906258,-0.7749720005238216,-0.005538555409014545,0.03260368913943001
12582912,0.1862562510202944,0.03574804795756058,-0.02753051065525693,0.09007136303413368,0.041868319691878195,0.0012358581689381075,0.5658422711358932,0.010218305384292567,0.04122907295175228
12713984,0.1296736230071517,0.00927886924479642,0.014033646913292161,0.008559672551235822,0.026290006586291548,-0.005168425609109646,0.4521016867476303,0.0018368356084873026,0.3530572337320051
12845056,-0.01916959829389321,-0.0011752903482393812,-0.01845083319465044,-0.07924729333538746,-0.03291475641894691,0.13823114102544365,-0.5472560393847523,0.01928749233975545,-0.14426755565893123
12976128,0.07487260591297212,-0.005647100526057914,-0.02626832842686285,-0.003029260840937055,-0.005419347311214367,-0.05983468368647367,0.7060075287154307,0.03066653602882311,0.08825460855122821
