collected_frames,var_decomp/shaping,var_decomp/legacy_joint_vel_var_penalty,var_decomp/legacy_joint_angle_var_penalty,var_decomp/legacy_track_vel_var_penalty,var_decomp/legacy_roll_rate_penalty,var_decomp/legacy_pitch_rate_penalty,var_decomp/terminal_bonus
25559040,0.07884329557418823,0.011050599627196789,0.000568609160836786,0.01759720966219902,0.002346053486689925,0.003737512743100524,0.017134705558419228
25690112,0.11091142892837524,0.0038944354746490717,0.022024115547537804,0.00381122762337327,0.004989169538021088,0.031545110046863556,0.001028567785397172
25821184,0.084691122174263,0.0028529176488518715,0.014193038456141949,0.006502196192741394,0.00016707208123989403,0.01723395846784115,
25952256,-0.04719410464167595,0.023931965231895447,-0.029605867341160774,0.02916646935045719,-0.0004075228935107589,-0.005496546160429716,
26083328,-0.0037305739242583513,0.01157981064170599,-0.0076896813698112965,0.01785968244075775,0.00202865875326097,0.0028114086017012596,
26214400,0.04375740513205528,0.011164111085236073,-0.000984413200058043,0.03468465805053711,0.0064993263222277164,0.0076531614176929,
26345472,0.053023986518383026,0.016894709318876266,0.0009122067131102085,0.02221880853176117,0.003480671439319849,0.0035598394460976124,0.013534667901694775
26476544,-0.055708274245262146,0.0036531754303723574,-0.006100967526435852,0.0035083775874227285,-0.0034565841779112816,-0.0038652129005640745,0.015803687274456024
26607616,0.022174667567014694,0.007839999161660671,0.0014447813155129552,0.01238378044217825,0.00491040013730526,0.00700528547167778,0.009066338650882244
26738688,0.08727029711008072,0.02209741435945034,0.03913107514381409,0.02444397658109665,0.0021190596744418144,0.04726038873195648,-0.00027110136579722166
26869760,0.030427690595388412,0.02096373960375786,-0.0022722601424902678,0.022147726267576218,-0.0006024828762747347,0.01982441358268261,
27000832,0.17445915937423706,-0.0025394978001713753,0.07308642566204071,0.0024533127434551716,-0.002173778135329485,0.017209367826581,
27131904,0.0023345143999904394,0.010707149282097816,-0.010640960186719894,0.01378396525979042,0.002483365824446082,0.0025439176242798567,
27262976,0.037514813244342804,0.01095776166766882,-0.003555598668754101,0.014571688137948513,0.0012535523856058717,-0.00032759306486696005,
27394048,0.041241876780986786,0.011415107175707817,-0.00010909056436503306,0.019404880702495575,0.0030006696470081806,0.0021210911218076944,0.04723646864295006
27525120,0.04147341847419739,0.012030625715851784,0.002329719951376319,0.016372444108128548,0.0009498005965724587,0.0013570088194683194,0.05224024876952171
27656192,0.025906147435307503,0.0040965317748487,0.013820269145071507,0.015397178940474987,0.004582465626299381,0.004561921115964651,0.05738750100135803
27787264,-0.014265825971961021,0.0034638650249689817,-0.009135596454143524,0.006374171935021877,-0.00256681302562356,-0.002451011911034584,0.0005547002074308693
27918336,0.03259697183966637,-0.0007540083024650812,0.007091235369443893,0.006292908918112516,0.0014856818597763777,0.000858837622217834,
28049408,0.09391123801469803,-0.0059365928173065186,0.009156562387943268,-0.005249004811048508,0.006532527506351471,0.02919929288327694,0.00159959658049047
28180480,0.06472783535718918,0.01847638376057148,0.024249408394098282,0.01640176959335804,0.007121335249394178,0.007493576034903526,
28311552,0.08211766183376312,0.0060719377361238,0.023119695484638214,0.0070179058238863945,0.0020042569376528263,0.01908981055021286,0.001788706867955625
28442624,-0.029360109940171242,0.010343394242227077,-0.02667098678648472,0.016773637384176254,8.80317747942172e-05,0.0005251347320154309,0.003994249738752842
28573696,-0.0017006826819851995,0.02093196101486683,-0.003604324534535408,0.02468254044651985,0.0053748441860079765,0.0036273114383220673,
28704768,0.043123066425323486,0.017453143373131752,0.00034494310966692865,0.03289658948779106,0.006823246832937002,0.0035718674771487713,0.017767779529094696
28835840,0.04732475429773331,0.019604573026299477,-0.00018002319848164916,0.028711019083857536,0.0048471009358763695,0.00666582677513361,0.029304061084985733
28966912,0.09326068311929703,0.0006447933265008032,0.007640211842954159,0.0026994305662810802,0.0027226184029132128,0.008223130367696285,0.1075226217508316
29097984,-0.042584534734487534,0.0036833463236689568,-0.001280292053706944,0.0030222241766750813,-0.0019736913964152336,-0.002093867165967822,0.0035120686516165733
29229056,0.018224017694592476,0.004050362389534712,0.0053776283748447895,0.005348362028598785,0.0021688032429665327,0.003967972006648779,
29360128,0.027721701189875603,0.01046429481357336,0.0030211862176656723,0.01898854225873947,0.005208857823163271,0.005452779121696949,0.01446235179901123
29491200,0.13806967437267303,-0.018403125926852226,0.003183277091011405,-0.02306547574698925,0.009506719186902046,0.015340029262006283,0.0010702305007725954
29622272,0.1173861101269722,-0.002305362606421113,0.07978218793869019,-0.003708847798407078,0.005448250565677881,0.013332149013876915,6.554851279361174e-05
29753344,0.06153387203812599,0.011284626089036465,-0.04514491930603981,0.016128307208418846,-0.0055032167583703995,0.01966901123523712,0.0024278350174427032
29884416,0.09811360388994217,0.0006951530813239515,0.16161133348941803,0.003064521122723818,-0.0013107925187796354,0.007650464773178101,
30015488,-0.017112238332629204,0.011355830356478691,-0.08516688644886017,0.02169506996870041,-0.009051123633980751,-0.003760711755603552,
30146560,0.03304027393460274,-0.0035570329055190086,-0.008161789737641811,0.005758223123848438,-0.004293757490813732,-0.001100655528716743,0.01997303031384945
30277632,0.047360748052597046,0.0005114267696626484,-0.0011187141062691808,0.005987309385091066,-0.0006850046338513494,0.0009523907210677862,0.124372698366642
30408704,0.013645474798977375,0.0028909859247505665,-0.0004526476259343326,0.003458960447460413,-0.0004470178100746125,-0.0017367301043123007,-0.0007426940719597042
30539776,0.0008761626668274403,0.009750167839229107,0.003660180140286684,0.0022268265020102262,0.0013503975933417678,-0.00034168941783718765,0.0076409741304814816
30670848,0.03131198137998581,0.013143453747034073,0.0002886356378439814,0.02666662260890007,0.005634857341647148,0.008135830983519554,0.03649064898490906
30801920,0.16258713603019714,-0.020652640610933304,0.001552461995743215,-0.023536959663033485,0.004742916207760572,0.013047439977526665,
30932992,0.18036039173603058,0.0011105830781161785,0.05368391051888466,-0.0026158010587096214,0.011588296853005886,-0.021663252264261246,0.001217039069160819
31064064,0.09292012453079224,0.00904148630797863,0.016750693321228027,0.012087802402675152,0.004105155821889639,0.013142294250428677,
31195136,-0.07644374668598175,-4.790573439095169e-05,-0.03001616895198822,0.019954534247517586,-0.00010612767800921574,-0.0019306153990328312,
31326208,0.033558160066604614,0.007463106419891119,-0.006832895800471306,0.014709917828440666,0.0007787536014802754,0.002765330485999584,0.0023411260917782784
31457280,0.03631305322051048,0.005771620199084282,0.01057357992976904,0.02086104452610016,0.00462473975494504,0.007277979515492916,0.03294610604643822
31588352,0.04049326479434967,0.0016494023147970438,0.0021770705934613943,0.00644831033423543,0.003412340534850955,0.0035099710803478956,0.1614101678133011
31719424,0.005723863840103149,0.0031424914486706257,0.0032339892350137234,0.0036130500957369804,0.002246273448690772,0.003210644703358412,
31850496,0.02529655583202839,0.00017147581093013287,0.03406232222914696,0.0027321709785610437,0.0010015721200034022,0.0019837236031889915,
31981568,0.046599842607975006,0.0010556174675002694,0.043967753648757935,0.01176176406443119,-0.002084661042317748,0.0005027022561989725,
32112640,0.12527096271514893,-0.02202603407204151,0.031188927590847015,-0.03160270303487778,0.0062896148301661015,0.014933067373931408,0.0011191406520083547
32243712,0.04672515019774437,0.017048722133040428,0.0027185024227946997,0.019625432789325714,0.00533979432657361,0.011966448277235031,0.0014001920353621244
32374784,0.15775947272777557,0.028363225981593132,-0.018662072718143463,0.03188014030456543,-0.00025784943136386573,0.021733876317739487,
32505856,0.02006685733795166,0.0019744010642170906,-0.023229209706187248,0.010946942493319511,0.0031713966745883226,-0.004961139056831598,
32636928,0.057292673736810684,0.014106104150414467,-0.05642908066511154,0.02072925493121147,0.004808323923498392,-0.001016812864691019,0.0106816366314888
32768000,0.03214248642325401,0.004365623462945223,-0.006473875604569912,0.013052372261881828,-0.0004276439140085131,-0.0003058298316318542,0.10422296077013016
32899072,0.07906827330589294,0.01737692765891552,-0.007130239624530077,0.02004890888929367,0.007648326922208071,0.0023873134050518274,0.17221879959106445
33030144,0.005084185395389795,0.0034769373014569283,-0.00015997246373444796,0.002888384507969022,0.0001610281178727746,-0.0003067846118938178,
33161216,0.012884204275906086,0.0003288770676590502,0.0013705964665859938,0.0059626344591379166,0.001152070239186287,0.004071635659784079,
33292288,0.041775405406951904,0.006520336493849754,-0.00024853055947460234,0.019468940794467926,0.0004779034061357379,0.005146439652889967,
33423360,0.05649418383836746,0.007384509313851595,-0.0005648629157803953,0.016641462221741676,0.0017852704040706158,0.0034822970628738403,0.006442136596888304
33554432,0.06392776966094971,0.011811926029622555,0.03394889086484909,0.009716550819575787,0.008269766345620155,0.04921812191605568,0.0020553634967654943
33685504,0.09501642733812332,0.01997409015893936,0.02624497190117836,0.026350021362304688,0.000999924843199551,0.016659751534461975,
33816576,-0.026799801737070084,0.008128722198307514,-0.025313884019851685,0.02241232618689537,-0.0029143416322767735,-0.0053178309462964535,
33947648,0.04216896742582321,0.009936203248798847,-0.005076329689472914,0.0138262789696455,0.0009085119818337262,0.00019110753783024848,
34078720,0.05211205035448074,0.005187337286770344,0.0038699235301464796,0.011802088469266891,0.0014290355611592531,0.0034309644252061844,0.0626782774925232
34209792,0.08291115611791611,0.008669661357998848,0.0007981085800565779,0.01114564947783947,0.003977600485086441,0.0023933632764965296,0.18480251729488373
34340864,-0.007209744304418564,0.005401671398431063,-0.001648849225603044,0.005614305380731821,-0.0004945712280459702,-0.0007439679466187954,0.0014583257725462317
34471936,0.0017682352336123586,0.006821527145802975,0.0005929996259510517,0.011931384913623333,0.004975726827979088,0.0036507053300738335,0.0038336801808327436
34603008,0.036646388471126556,0.012970584444701672,0.002101222751662135,0.014858387410640717,0.006221400108188391,0.001492979470640421,0.020522642880678177
34734080,0.13308608531951904,-0.02451314590871334,0.004217354580760002,-0.01971360668540001,0.012853763997554779,0.028924737125635147,0.00456668296828866
34865152,0.04406706988811493,0.014790368266403675,0.025878550484776497,0.015395032241940498,0.005131882149726152,0.027076315134763718,
34996224,0.10004337877035141,0.030875133350491524,0.06710802763700485,0.041282910853624344,0.01194691564887762,0.04163970425724983,
35127296,0.008206707425415516,0.007921083830296993,-0.015015892684459686,0.02257893607020378,-6.172616849653423e-05,-0.0033964787144213915,
35258368,0.046094655990600586,0.012895203195512295,-0.0050415643490850925,0.02003229223191738,0.0053214519284665585,0.00624437490478158,0.026848765090107918
35389440,0.09356360137462616,0.004744032397866249,0.0020874489564448595,0.003914933186024427,-0.0010436481097713113,0.002218557521700859,0.16274183988571167
35520512,0.11093217134475708,0.004335292614996433,0.018012691289186478,0.024872712790966034,0.001112021622247994,0.01287076249718666,
35651584,-0.008653305470943451,0.0060370792634785175,-0.0006268785218708217,0.007268217857927084,0.0020215101540088654,0.0011678880546241999,0.0010434152791276574
35782656,0.012824395671486855,-0.0034248263109475374,-0.00041447000694461167,0.013921686448156834,-0.0012139170430600643,0.0008723075734451413,
35913728,0.01646438241004944,0.004104545805603266,0.0005922242999076843,0.012509874999523163,0.0010062596993520856,0.0007087314152158797,0.014941097237169743
36044800,-0.0317426398396492,0.06258368492126465,0.0009193028090521693,0.07853802293539047,0.0017301124753430486,0.01352190226316452,0.0027777503710240126
36175872,-0.0010875510051846504,0.021547956392169,-0.027499089017510414,0.029652485623955727,0.00039062040741555393,0.02541271597146988,
36306944,0.11313604563474655,0.02725888416171074,0.13619059324264526,0.03589737415313721,0.00835599284619093,0.025829002261161804,0.004228867590427399
36438016,-0.008450472727417946,0.003945172764360905,-0.026650674641132355,0.009837706573307514,-0.00816282257437706,-0.010173894464969635,
36569088,0.03748641908168793,0.018459323793649673,-0.003614306915551424,0.01681067980825901,0.0029731360264122486,0.00464888010174036,0.009141015820205212
36700160,0.10747771710157394,-0.0023927667643874884,0.013589893467724323,0.0031408064533025026,-0.0002318394253961742,0.0013958064373582602,0.13336394727230072
36831232,0.022147124633193016,-0.003095662919804454,0.03727162629365921,0.006896417587995529,0.005613839253783226,0.015144933946430683,0.08462082594633102
36962304,-0.003705922281369567,0.00892928522080183,-0.0005030555184930563,0.007990678772330284,0.002543517854064703,0.0012603442883118987,
37093376,0.025098079815506935,0.0011175544932484627,-0.00037474214332178235,0.0018432008801028132,0.001316826674155891,0.0012613075086846948,0.005198053549975157
37224448,0.05573737621307373,0.014744700863957405,-0.0007696256507188082,0.010994942858815193,0.004414974711835384,0.0036000791005790234,0.00730493851006031
37355520,-0.027702728286385536,0.06607446819543839,-0.0018679006025195122,0.07883108407258987,0.007713599596172571,-0.008053421974182129,
37486592,-0.009707434102892876,0.020158419385552406,-0.03222891688346863,0.02860621176660061,0.003009839914739132,0.027475442737340927,0.0009559423779137433
37617664,0.06791984289884567,0.02320156618952751,0.09591720998287201,0.026953300461173058,0.0035625300370156765,0.012228070758283138,
37748736,-0.03843452036380768,0.006161040160804987,-0.040349267423152924,0.016021108254790306,-0.0074789985083043575,-0.009343354031443596,
37879808,0.005226298701018095,0.028156746178865433,-0.006266969256103039,0.025578027591109276,0.005321373697370291,0.009488382376730442,0.0017485388088971376
38010880,0.0815969854593277,0.0016760918078944087,0.0017662009922787547,0.006786273326724768,4.5777225750498474e-05,0.000559171661734581,0.12130830436944962
38141952,0.01470225676894188,0.01195997092872858,0.014029698446393013,0.029989050701260567,-0.0034343779552727938,-0.00044024389353580773,0.11913503706455231
38273024,-0.010126294568181038,0.010780618526041508,0.0005489621544256806,0.012509198859333992,0.003697361331433058,0.0022571017034351826,
38404096,0.034013327211141586,0.0037732096388936043,0.0017811659490689635,0.010171234607696533,0.0030947148334234953,0.00041319732554256916,
38535168,0.051007334142923355,0.009592526592314243,-0.00029853489832021296,0.017993910238146782,0.005816215183585882,0.0030227159149944782,0.013318142853677273
38666240,-0.01300297025591135,0.07007385045289993,-0.002399950521066785,0.07568295300006866,0.00024651375133544207,-0.010824093595147133,0.008575037121772766
38797312,0.016250161454081535,0.01565411314368248,0.008742316626012325,0.021069593727588654,0.006856401450932026,0.020593808963894844,
38928384,0.049288105219602585,0.03011438064277172,0.08863294869661331,0.033773262053728104,0.006221810355782509,0.00944062415510416,
39059456,-0.048348963260650635,0.014471744187176228,-0.051673706620931625,0.02570325694978237,-0.013420290313661098,-0.013591278344392776,
39190528,0.022297674790024757,0.019401004537940025,-0.014716277830302715,0.018920039758086205,0.0009367206366732717,0.00315265916287899,0.002249006647616625
39321600,0.10718361288309097,0.000903643318451941,0.007293643429875374,0.006064068526029587,-0.0011776973260566592,0.0009139644098468125,0.10712194442749023
39452672,0.02953626960515976,0.01325397752225399,0.0012576216831803322,0.04315243661403656,0.009444575756788254,0.01021411269903183,0.1440252810716629
39583744,-0.006763155572116375,0.008692688308656216,0.0084347203373909,0.007373407483100891,0.002761228010058403,0.0014054799685254693,
39714816,0.030010929331183434,0.0037912940606474876,0.015840763226151466,0.006442565005272627,0.002245586132630706,0.003029109910130501,0.006279094144701958
39845888,0.057176001369953156,0.012582072988152504,0.009875190444290638,0.024341505020856857,0.004215477500110865,0.004231959581375122,0.017816975712776184
39976960,0.05583976209163666,0.017852401360869408,0.004061185289174318,0.027516787871718407,0.006335907150059938,0.0029463465325534344,0.024472380056977272
40108032,0.03092215023934841,0.02548452652990818,0.08604099601507187,0.036633387207984924,0.016070125624537468,0.04286041483283043,0.0021846401505172253
40239104,0.04079866781830788,0.027742840349674225,0.06816273182630539,0.03242023289203644,0.0032020395155996084,0.008259972557425499,
40370176,0.028051093220710754,0.002072405070066452,-0.02746621146798134,0.02339196391403675,0.0008077140082605183,-0.0014364162925630808,
40501248,-0.0022371835075318813,0.018044762313365936,-0.018106793984770775,0.021192973479628563,0.0008106401655822992,0.001852312358096242,0.001224989420734346
40632320,0.14706961810588837,-0.002133527072146535,0.00035953897167928517,0.001117197098210454,-0.0037087963428348303,-0.0041132657788693905,0.09115423262119293
40763392,0.004301003646105528,0.006398953963071108,0.006231313105672598,0.03226213902235031,0.00733967637643218,0.007990237325429916,0.15718862414360046
40894464,-0.0010500871576368809,0.006490055005997419,-0.0007987514836713672,0.005792472045868635,0.0009428937919437885,0.0004304485337343067,
41025536,0.025434201583266258,0.0028133445885032415,0.0016275986563414335,0.006098255980759859,-1.9137773051625118e-05,0.001236572628840804,
41156608,0.0397317111492157,0.011889171786606312,0.0006805245066061616,0.01879172958433628,0.006250462494790554,0.004808544181287289,0.014177386648952961
41287680,0.018612883985042572,0.04405960440635681,-0.0015801553381606936,0.06630042940378189,0.004558208864182234,-0.005712540354579687,0.005061384756118059
41418752,-0.02545972540974617,0.011322339996695518,0.0064675817266106606,0.024399563670158386,0.006178221665322781,0.03154216334223747,
41549824,0.06533681601285934,0.030179472640156746,0.07745494693517685,0.04328271374106407,0.007947412319481373,0.01630759797990322,
41680896,-0.03839409351348877,0.00559079647064209,-0.05023368448019028,0.004898950923234224,-0.007456106599420309,-0.01120268739759922,
41811968,0.0006203605444170535,0.023788146674633026,-0.011590356007218361,0.027606433257460594,0.0016927729593589902,0.005884445272386074,0.00854580570012331
41943040,0.0874699130654335,0.0009110997198149562,-0.006010847631841898,0.0011652159737423062,-0.002294780220836401,0.0010584304109215736,0.11121426522731781
42074112,0.0517621785402298,0.015963390469551086,9.37111399252899e-05,0.028890034183859825,0.007186708971858025,0.00674277450889349,0.14545847475528717
42205184,-0.00017669631051830947,0.007166705559939146,0.006733929272741079,0.009307910688221455,0.0017361969221383333,0.00038048758869990706,-0.0001811529800761491
42336256,0.0214217659085989,0.007395104970782995,0.015258558094501495,0.010168831795454025,0.0007468836847692728,0.0011291602859273553,0.001356127904728055
42467328,0.04106547310948372,0.009831488132476807,0.012045198120176792,0.01965716853737831,0.004178009461611509,0.000494019768666476,0.025127973407506943
42598400,0.06695014238357544,0.00969469640403986,0.0010489783016964793,0.0321040153503418,0.006700706202536821,0.0074413190595805645,0.01422439981251955
42729472,0.027481097728013992,0.012341078370809555,0.11799108237028122,0.02097085863351822,0.02506754733622074,0.033290743827819824,
42860544,0.005502282176166773,0.034011103212833405,0.07796268910169601,0.04020687937736511,0.010777551680803299,0.008195014670491219,
42991616,0.11275080591440201,0.024679919704794884,0.058653395622968674,0.037733979523181915,0.010747409425675869,0.01310079824179411,
43122688,-0.01953434944152832,0.029385365545749664,-0.028608577325940132,0.02759430557489395,0.006287908181548119,0.009598431177437305,0.004937931429594755
43253760,0.11488589644432068,0.001266289851628244,-0.004163177218288183,0.0077138626947999,0.001421379391103983,-0.002226978074759245,0.053382281213998795
43384832,0.04516589641571045,-6.02350446570199e-05,0.011245683766901493,0.020780442282557487,0.011385167948901653,0.009252404794096947,0.11649779230356216
43515904,-0.004970749374479055,0.00675830477848649,0.0012882932787761092,0.008371474221348763,0.002355896169319749,0.0011392903979867697,
43646976,0.03217197209596634,0.000978459371253848,0.009277564473450184,0.0022496525198221207,0.00031145059620030224,-0.0004896457539871335,
43778048,0.03938169777393341,0.011885851621627808,0.0022632768377661705,0.024124201387166977,0.004487893544137478,0.0035989200696349144,0.024958644062280655
43909120,0.03841731697320938,0.007628771010786295,0.0016546169063076377,0.033241093158721924,0.008065848611295223,0.0025858203880488873,0.04863334819674492
44040192,0.042326878756284714,0.014256221242249012,0.13721276819705963,0.021589849144220352,0.022119903936982155,0.025650907307863235,-0.0012604905059561133
44171264,-0.017281556501984596,0.03498690575361252,0.0629875510931015,0.04505476728081703,0.010658666491508484,0.011110997758805752,
44302336,0.15533316135406494,0.027168646454811096,0.11539162695407867,0.045711129903793335,0.011537276208400726,0.026873338967561722,
44433408,0.004020472057163715,0.019445277750492096,-0.009042637422680855,0.024414103478193283,0.00353226182051003,0.0056149279698729515,-0.004498721566051245
44564480,0.13596153259277344,-0.009727018885314465,-0.0019903623033314943,0.000255816790740937,-0.005899583920836449,-0.0017892459873110056,0.11898906528949738
44695552,0.04906906932592392,0.020707735791802406,0.02520756423473358,0.03186760097742081,0.008746339939534664,0.010489605367183685,0.01307675801217556
44826624,-0.004935404285788536,0.007983971387147903,-0.00048651351244188845,0.010903618298470974,0.0026259152218699455,0.0015047501074150205,
44957696,0.03304838389158249,0.005962207913398743,-8.733422873774543e-05,0.007850674912333488,0.003041907912120223,0.002382049337029457,
45088768,0.03460023179650307,0.009119260124862194,0.004229189362376928,0.013724271208047867,0.001626097597181797,0.0007615262293256819,0.027891552075743675
45219840,0.06156912073493004,0.012135305441915989,0.0003902213938999921,0.0264111515134573,0.0037185619585216045,0.0037450098898261786,0.02254013530910015
45350912,-0.014664536342024803,0.04485365003347397,0.058976706117391586,0.06231505796313286,0.016077689826488495,0.04430076479911804,
45481984,0.022966986522078514,0.030803337693214417,0.06536874920129776,0.03971628099679947,0.00833474937826395,0.012253202497959137,
45613056,-0.08511373400688171,0.0028815525583922863,-0.04476676508784294,0.001975409919396043,-0.007654635235667229,-0.009389967657625675,0.013667555525898933
45744128,-0.01421236339956522,0.024143675342202187,-0.008900614455342293,0.03181993216276169,0.0052530039101839066,0.00853293389081955,
45875200,0.13861459493637085,-0.0036235845182090998,-0.005402461625635624,-0.008478549309074879,-0.003142415778711438,-0.00107394449878484,0.06894007325172424
46006272,0.04005458950996399,0.00562578160315752,0.0012403592700138688,0.03674432262778282,0.006864985451102257,0.008489814586937428,0.12077194452285767
46137344,-0.0046490151435136795,0.010309233330190182,-0.00042423297418281436,0.012463625520467758,0.003454358782619238,0.002840300789102912,
46268416,0.00906765554100275,0.00971777644008398,0.0004896142054349184,0.021038826555013657,0.005857122130692005,0.007378747686743736,0.00610203156247735
46399488,0.036413002759218216,0.006742049008607864,0.001136740786023438,0.01721382513642311,0.002985594794154167,0.00564564298838377,0.06277374923229218
46530560,0.05507504940032959,0.01869574934244156,-0.002756536705419421,0.03302336111664772,0.008357173763215542,0.008014058694243431,0.013144982978701591
46661632,-0.01786770485341549,0.03056170977652073,0.11119227111339569,0.04125235974788666,0.025464989244937897,0.05427513271570206,
46792704,-0.01819855347275734,0.034758735448122025,0.037105951458215714,0.052884411066770554,0.011477065272629261,0.022889913991093636,
46923776,0.07649411261081696,0.01546746026724577,0.03801235929131508,0.03290001302957535,0.012633703649044037,0.011067706160247326,
47054848,-0.013358230702579021,0.018973058089613914,-0.008383287116885185,0.030658887699246407,0.012941874563694,0.011509898118674755,
47185920,0.03042449802160263,0.011037249118089676,0.00034012270043604076,0.02140989527106285,0.0033291804138571024,0.0017359337070956826,0.10042715072631836
47316992,0.046452611684799194,0.0060778832994401455,-0.004713728558272123,0.01998472586274147,0.0016367011703550816,0.0019980783108621836,0.19974792003631592
47448064,-0.009231583215296268,0.011641924269497395,0.00022778006677981466,0.013308691792190075,0.0031594540923833847,0.0015797845553606749,0.0014026594581082463
47579136,0.037861067801713943,0.00694942707195878,0.0020951253827661276,0.00974932499229908,0.003935688640922308,0.004249364137649536,
47710208,0.033532556146383286,0.015050285495817661,0.0004953207680955529,0.022957462817430496,0.004212541040033102,0.004679087083786726,0.02653784491121769
47841280,-0.0683528482913971,0.07484414428472519,-0.0015384445432573557,0.11109564453363419,0.015357584692537785,0.002276704180985689,0.0027462071739137173
47972352,-0.14421239495277405,0.03256357088685036,-0.02110416628420353,0.05673711374402046,0.013713419437408447,0.03917642682790756,0.0011565055465325713
48103424,0.019463147968053818,0.03796573728322983,0.07199381291866302,0.047989651560783386,0.014621489681303501,0.02685127966105938,-0.0011262450134381652
48234496,-0.09255927056074142,-0.0036321391817182302,-0.021914999932050705,0.020870229229331017,-0.0007782611646689475,-0.0048081842251122,
48365568,-0.02556297741830349,0.025206739082932472,-0.0052125537768006325,0.032277584075927734,0.0064285327680408955,0.0062871091067790985,0.004821258131414652
48496640,0.07622428983449936,-0.005061331205070019,0.00016177466022782028,0.010056872852146626,-0.002308556577190757,-0.002044911030679941,0.1128169447183609
48627712,0.07041803747415543,-0.0002683235506992787,0.000176699148141779,0.012100588530302048,0.0024376618675887585,0.0048059201799333096,0.1784432828426361
48758784,-0.013912012800574303,0.012264284305274487,-0.0008259575115516782,0.011806212365627289,0.005257075652480125,0.0033205323852598667,0.0010211106855422258
48889856,0.017689410597085953,0.0008859478402882814,0.0018694049213081598,0.00848366878926754,-0.0017477211076766253,-0.0017710252432152629,0.011912924237549305
49020928,0.061331845819950104,0.006474217399954796,0.0021229786798357964,0.011413593776524067,0.0022653050255030394,0.0039016196969896555,0.01038037333637476
49152000,0.07396432757377625,0.009398958645761013,0.00023555483494419605,0.0242394357919693,0.0004895521560683846,-0.00016432016855105758,
49283072,-0.020744342356920242,0.03963208571076393,0.09799723327159882,0.048853397369384766,0.02330727130174637,0.048680275678634644,
49414144,-0.03816194087266922,0.038421232253313065,0.05407389998435974,0.04797614738345146,0.01141897402703762,0.013146082870662212,
49545216,0.10597873479127884,0.024728182703256607,0.06225630268454552,0.036334287375211716,0.009690712206065655,0.020544882863759995,0.008458961732685566
49676288,-0.020700708031654358,0.03215242549777031,-0.017114033922553062,0.03340629115700722,0.010350700467824936,0.00995563343167305,0.002510098274797201
49807360,0.13264237344264984,-0.010950997471809387,-0.0029306027572602034,-0.0028597889468073845,-0.008051014505326748,-0.007115640677511692,0.13166457414627075
49938432,0.0981125608086586,0.02416956052184105,0.02580183744430542,0.04634943976998329,0.001113789970986545,0.006687209941446781,
50069504,-0.023968739435076714,0.014635059051215649,0.003667559241876006,0.015564720146358013,0.0024858482647687197,0.003032470354810357,0.004657810553908348
50200576,0.006706250831484795,0.015552998520433903,0.0033757484052330256,0.014678094536066055,0.007519017439335585,0.006745768710970879,0.026108674705028534
50331648,0.05127556249499321,0.02399170957505703,-0.006728578824549913,0.036904264241456985,0.006360337138175964,0.009756817482411861,0.063789002597332
50462720,0.03373726084828377,0.012595582753419876,0.0006287124706432223,0.028843825682997704,0.003320278599858284,0.004639307502657175,0.09621572494506836
50593792,0.0056374166160821915,0.04396011307835579,0.08108356595039368,0.05199730396270752,0.022506391629576683,0.04078175127506256,-0.00037013107794336975
50724864,-0.037376586347818375,0.03613562509417534,0.005866528023034334,0.05301953852176666,0.012435682117938995,0.011874827556312084,
50855936,0.14840084314346313,0.03459358960390091,0.03879797086119652,0.041357189416885376,0.011545958928763866,0.035296082496643066,0.006763993296772242
50987008,-0.0009864072781056166,0.03618820011615753,-0.04442324861884117,0.03909114748239517,0.014038048684597015,0.007338173687458038,0.003683896502479911
51118080,0.10807502269744873,-0.005260268691927195,-0.010723909363150597,-0.0001448879047529772,-0.0032527928706258535,0.0002026514703175053,0.1839531809091568
51249152,0.04479474946856499,0.024082759395241737,0.03029862977564335,0.06102566048502922,0.010374408215284348,0.014480197802186012,
51380224,-0.008673982694745064,0.008466687053442001,-0.00042371859308332205,0.012507527135312557,0.0034815033432096243,0.002045832574367523,
51511296,0.01992706023156643,9.41705729928799e-05,0.0005625936901196837,0.0037056605797261,0.00025930674746632576,-0.0005458424566313624,0.0068106441758573055
51642368,0.05996791273355484,0.005763644352555275,-0.0002881594409700483,0.012592324055731297,-4.0890292439144105e-05,-1.889929990284145e-05,0.012041103094816208
51773440,0.07038578391075134,0.011680652387440205,-0.0010347086936235428,0.027211127802729607,0.003579523414373398,0.004064691253006458,
51904512,-0.04458058625459671,0.05570915713906288,0.06590071320533752,0.08027283847332001,0.025576990097761154,0.04758781939744949,
52035584,0.011787556111812592,0.029139172285795212,0.04106837883591652,0.04384857416152954,0.008605219423770905,0.014464789070189,
52166656,0.03395290672779083,0.011119665578007698,-0.01569353975355625,0.023702561855316162,-0.0027794253546744585,0.007412413600832224,0.020037958398461342
52297728,0.025216972455382347,0.019361251965165138,-0.02236141636967659,0.025661004707217216,0.005846625659614801,0.005348736885935068,0.0013768309727311134
52428800,0.14444823563098907,-0.012266693636775017,-0.0023768432438373566,-0.0022995187900960445,-0.00640821224078536,-0.0031188642606139183,0.12240906804800034
52559872,0.09333296120166779,0.020584044978022575,0.02198789268732071,0.03685130551457405,0.013606063090264797,0.01174373272806406,0.022863345220685005
