collected_frames,rew/shaping,rew/step_penalty,rew/legacy_joint_vel_var_penalty,rew/legacy_joint_angle_var_penalty,rew/legacy_track_vel_var_penalty,rew/legacy_roll_rate_penalty,rew/legacy_pitch_rate_penalty,rew/terminal_bonus,rew/total_reward
60162048,0.1550331412581727,-0.31949098007886134,-0.08108091715257615,-0.006382117684552213,-0.0435130400583148,-0.02330950081523042,-0.022155728118377738,0.0035247802734375,-0.3373743493575603
60293120,0.13195315090706572,-0.3198315887996294,-0.08260989841073751,-0.006505526056571398,-0.04553971491986886,-0.023655073091504164,-0.022919977316632867,0.0025634765625,-0.36654227366670966
60424192,0.11714507982833311,-0.3201721975203946,-0.08226408186601475,-0.005128557033458492,-0.044927250331966206,-0.022703868249664083,-0.021754745321231894,-0.0001068115234375,-0.37990955146960914
60555264,0.14280823792928704,-0.32051280624116346,-0.03680788801247806,-0.009581673480888673,-0.01370664491713949,-0.015377771713292934,-0.016191585140342708,0.0011034047919293822,-0.26826672218411146
60686336,0.10828340006992221,-0.3208534149619283,-0.08379807788878679,-0.0009778310454748862,-0.04673243791330606,-0.023064670182066038,-0.020997970525058918,0.0001068115234375,-0.38803418539464474
60817408,0.10497370344819501,-0.3211940236826935,-0.08381897449726239,-0.0009235192846972495,-0.04673758821445517,-0.022067572848754935,-0.020342809832072817,0.0001068115234375,-0.3900039722211659
60948480,0.10537442582426593,-0.3215346324034605,-0.08353879966307431,-0.001036642227518314,-0.04674435788183473,-0.021457067123265006,-0.020084651914658025,0.0,-0.38901878893375397
61079552,0.11949805164476857,-0.3218752411242256,-0.09510384581517428,-0.014094925202016384,-0.06702719564782456,-0.023825646901968867,-0.03226864813041175,0.0,-0.4346974533982575
61210624,0.12467933556763455,-0.32221584984499374,-0.08952962030889466,-0.02390355631359853,-0.0557364261476323,-0.022001063684001565,-0.029862483715987764,0.0,-0.41856967052444816
61341696,0.1413434847490862,-0.32255645856575915,-0.0882875652750954,-0.01941433576575946,-0.05226301233051345,-0.021355415708967485,-0.0237917312188074,-0.000213623046875,-0.38653284683823586
61472768,0.15045884298160672,-0.32289706728652584,-0.08749757916666567,-0.013952005363535136,-0.052491856447886676,-0.020738036080729216,-0.02241295509156771,0.0,-0.36953066498972476
61603840,0.1525763487443328,-0.32323767600729264,-0.08554259041557088,-0.011632172609097324,-0.051076076371828094,-0.02020614813955035,-0.02189009459107183,0.0045928955078125,-0.3564155262429267
61734912,0.13370778050739318,-0.32357828472805805,-0.08441794174723327,-0.008186629718693439,-0.04999398556537926,-0.019864664995111525,-0.021776687470264733,0.0,-0.3740961761213839
61865984,0.14408745106360685,-0.3239188934488212,-0.03196283566601955,-0.015194663488920514,-0.013475339193416674,-0.012329477820589508,-0.014111889817938672,0.0010896637608966376,-0.26581597055400147
61997056,0.1212080997065641,-0.3242595021695912,-0.0826234552077949,-0.001789005937098409,-0.0457447478256654,-0.021467255719471723,-0.020182377033052035,0.0,-0.374858230818063
62128128,0.12111408408964053,-0.3246001108903583,-0.08094722399255261,-0.0018938305129267974,-0.043293617403833196,-0.020855290043982677,-0.02043989770754706,0.0,-0.3709046614822
62259200,0.11650932166958228,-0.3249407196111234,-0.08041833050083369,-0.002258173894006177,-0.04239099324331619,-0.020679870489402674,-0.019917321551474743,-0.000213623046875,-0.37430400284938514
62390272,0.13818034116411582,-0.3252813283318901,-0.09546610526740551,-0.028565017637447454,-0.0695500478032045,-0.0246949070278788,-0.03323762075888226,0.0,-0.43861467740498483
62521344,0.13501774112228304,-0.3256219370526572,-0.08942310855491087,-0.0617788276867941,-0.0586882084608078,-0.02703280326386448,-0.029839140581316315,0.0,-0.45736627955920994
62652416,0.14487986732274294,-0.3259625457734223,-0.0814298611949198,-0.028905711806146428,-0.04614585844683461,-0.024520905426470563,-0.023417065589455888,0.0,-0.38550207973457873
62783488,0.15656925924122334,-0.32630315449419034,-0.08185648603830487,-0.010537686801399104,-0.04647625403595157,-0.023400875492370687,-0.02266591979423538,0.0,-0.3546711162198335
62914560,0.15008239343296736,-0.3266437632149558,-0.08144992653978989,-0.007774548208544729,-0.045954383618663996,-0.02181658892368432,-0.021322234359104186,0.0039520263671875,-0.35092703020200133
