collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
3538944,-0.19787348636310148,-0.0023466248233064914,0.0016572981619151056,0.009002293117840012,-0.008822193193483117,-0.009252808191847225,0.008399131132837549,0.001676453137191275,-0.00119688313423057,-0.43876962542307346,0.017360419609465955,0.3036427837117078
3670016,-0.41846933259130753,-0.0028045321218653756,0.00228072529483211,0.009976850190159042,0.019138409581630735,-0.04630581544547099,0.014046157077443744,0.0004913821973588057,-0.0006559374957309067,-0.4336531908007661,0.03869731199710034,0.013480355206334341
3801088,-0.3731957993646617,-0.002359945638931322,0.0026914603145421325,0.007096974349761712,0.017281232275723715,-0.03104671298814913,0.009722554660999173,-0.0010785639082085184,0.006059081160403294,-0.1968610517602235,0.029139073443530672,-0.3234675501348651
3932160,-0.20586334301763942,-0.002253838328722273,-0.0029626922203796124,0.002056438324175101,0.0030035573465946788,-0.031410726522626914,-0.007232344462385477,0.0011735689434823845,-0.0045397504857862545,-0.42474950276058665,0.003989482401041098,-0.31076475518658014
4063232,-0.2727688761019023,-0.0011401966937634712,-0.003992372613437897,-0.010319111479632517,0.00345792158346088,-0.01947402151031639,-0.002690929738977965,-0.00033617698715368734,0.0022635612203572974,-0.3866452322204149,0.00281769703580829,-0.2940939028147744
4194304,-0.37168852254590123,0.0014453685513884942,0.001238462550600596,0.023159721511756264,-0.0027216513430315227,-0.037606674951631044,-0.007978684068787366,0.004409357222326013,-0.0033096716513752234,-0.35700746559156327,0.019242974018818006,-0.170191445992821
4325376,-0.15583682732655924,-0.0005746822966447151,0.002081651253889833,0.0011131269106386054,0.0022720334971323888,-0.02856289976808613,0.011593279983638332,-0.000754789388247706,-0.0058111724466142585,-0.1260549859059514,0.0033635777089347594,-0.6619809735136626
4456448,-0.31653078523239075,-0.003509209251429576,-0.004783660331034092,-0.01389039218991263,-0.014000138886360458,-0.02549853868753818,0.00011815512501759764,-0.00043632500146943926,-0.005081037855227526,-0.49242468332813233,0.02001436113098559,-0.10371271298050184
4587520,-0.2855283539757788,-0.007851408446537587,-0.007911980761444443,0.013657013137406984,0.01302216525063445,0.025264822511195766,0.007288876257490451,-0.002430388153448159,0.0033002294494553757,-0.2513858236285961,-0.009150260786054897,-0.37320867764195703
4718592,-0.4315910171614733,-0.001615837029989138,-2.5457317157484605e-05,0.002467034220765961,-0.011574067001598352,-0.01096611548434728,0.00954785829577073,-0.0017760486683095302,-0.002809925530462313,-0.3762317431201059,0.003012239589898209,-0.14838265658012187
4849664,-0.5279519148870185,-0.0018040299592080034,-0.008927945113913704,-0.009478983829559659,-0.006463050387656002,-0.03626980966107201,0.01000207453397406,0.0014263142437211847,-0.005980727951091266,-0.35140609582772947,0.007490801887581132,-0.03279825171747503
4980736,-0.07730239193148036,0.0017934920194714438,0.001810270470616031,0.023145691776216913,0.027092848246284877,-0.020012382937406387,0.01177918231766057,-0.004924067758472179,0.0019273997178678285,0.42053470811485155,0.051050095516537115,-0.35862746919313476
5111808,-0.31045818254888624,-0.005668084915968784,0.0011764908734612988,0.0021863639701298924,0.01821040202168805,-0.03298543962028464,0.017035565727170094,-0.0008705398698175888,-0.0026481747561356074,-0.3325414878005325,-0.0014451630733245627,-0.27477410482260073
5242880,-0.31253417558123875,-0.004250771058664917,0.0009661554023976514,-0.015348601286168528,-0.00486369907404115,-0.01778046238797774,0.003916432440924605,0.0007591470591107762,-0.005920719599000559,-0.3819196137525162,-0.009376003201820443,-0.24236421915613865
5373952,-0.2571762164456812,-0.005012832858030863,-0.0001617535800173067,0.005166257647564792,-0.0029140495816633496,0.006863035155460703,0.010888050223208405,-0.0008448421259518657,0.0025309250239783816,-0.4586640267141363,0.014019665281580643,-0.23575834536272616
5505024,-0.3525663478316212,-0.004711163544402692,-0.0011707580535225306,-0.0005960571852356452,-0.007953112005953642,-0.015370186326260962,0.0016378225912771305,0.0006954006230684787,-0.004044557698081335,-0.5066704611330519,0.01523190311332947,-0.08935222989419496
5636096,-0.436442898904533,-0.0029553169792192573,0.004164578959449311,-0.02394214405312681,-0.008091577357352156,0.02356851261629589,0.008873593113528864,-0.0038734449580952843,0.0049807275612455395,-0.33570751728457565,-0.025696360540987343,0.12170332767159088
5767168,-0.16052085647619288,-0.0043391590587279335,-0.007879117245455121,0.014768007106387699,0.07009424047945666,-0.02396471023483034,0.04636627208243238,-0.0013841004156616992,0.01383050255439101,-0.40174841548816614,-0.11276557389371149,-0.14233904496458663
5898240,0.06756027152144259,-0.004669633510452694,-0.0030472827664924738,-0.006688843024341662,0.01833576719412226,-0.03839342094120161,0.022821795377679473,-0.004435966084549429,0.00492149700423335,0.24728908993308668,-0.056294781072713414,-0.5255416515696844
6029312,-0.4806109953661099,-0.0036654906063532263,-0.006346931110133375,0.021578266791527315,0.004153770119362317,-0.029854785447879808,0.016113567951477763,0.0007877858321187122,0.011963237544607918,0.39108099744171715,0.003079391404610014,0.03076478038410253
