collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
30932992,0.9444444444444444,0.05555555555555555,0.0
30998528,0.8846153846153846,0.11538461538461539,0.0
31064064,0.6585365853658537,0.0975609756097561,0.0
31129600,0.5344827586206896,0.10344827586206896,0.0
31195136,0.423728813559322,0.13559322033898305,0.0
31260672,0.64,0.32,0.08
31326208,0.4857142857142857,0.4857142857142857,0.0
31391744,0.4473684210526316,0.18421052631578946,0.0
31457280,0.21428571428571427,0.23214285714285715,0.0
31522816,0.1864406779661017,0.15254237288135594,0.0
31588352,0.76,0.24,0.0
31653888,0.7619047619047619,0.23809523809523808,0.0
31719424,0.5365853658536586,0.12195121951219512,0.0
31784960,0.36585365853658536,0.1951219512195122,0.0
31850496,0.391304347826087,0.21739130434782608,0.0
31916032,0.875,0.125,0.0
31981568,0.7777777777777778,0.19444444444444445,0.0
32047104,0.5,0.18181818181818182,0.0
32112640,0.44680851063829785,0.0851063829787234,0.0
