collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min,torque/flipper_contact_FL,torque/flipper_contact_FL_max,torque/flipper_contact_FR,torque/flipper_contact_FR_max,torque/flipper_contact_RL,torque/flipper_contact_RL_max,torque/flipper_contact_RR,torque/flipper_contact_RR_max
18612224,769.7582335472107,1000.0,4.07009169459343,768.5380859375,1000.0,4.277046866714954,753.0723309516907,1000.0,3.5163137689232826,755.2073945999146,1000.0,4.375099144876003,0.7697582454420626,1.0,0.7685380936600268,1.0,0.7530723423697054,1.0,0.7552074040286243,1.0
18677760,768.5954356193542,1000.0,4.113757375627756,764.832953453064,1000.0,4.710922868922353,750.0886125564575,1000.0,4.314304310828447,758.8581891059875,1000.0,3.7924722658935934,0.7685954417102039,1.0,0.7648329655639827,1.0,0.7500886237248778,1.0,0.7588581978343427,1.0
18743296,768.7816257476807,1000.0,4.279636619612575,766.8288588523865,1000.0,4.412436883896589,757.1788282394409,1000.0,3.878721199929714,760.5371947288513,1000.0,3.7328938990831375,0.7687816321849823,1.0,0.766828871332109,1.0,0.7571788397617638,1.0,0.76053720805794,1.0
18808832,766.6464824676514,1000.0,4.510773450136185,768.8157267570496,1000.0,3.8203452080488205,749.4785404205322,1000.0,3.67081980407238,761.9030184745789,1000.0,4.054125852882862,0.7666464885696769,1.0,0.7688157353550196,1.0,0.7494785496965051,1.0,0.7619030307978392,1.0
18874368,768.2769432067871,1000.0,3.716608587652445,769.0487308502197,1000.0,5.126306027173996,758.0416684150696,1000.0,3.6950568882748485,763.0576419830322,1000.0,4.20555729046464,0.7682769573293626,1.0,0.7690487331710756,1.0,0.7580416812561452,1.0,0.7630576533265412,1.0
18939904,767.4986310005188,1000.0,3.8930132053792477,767.0418300628662,1000.0,4.473532233387232,755.7101378440857,1000.0,3.8118428401649,763.6680088043213,1000.0,4.211816728115082,0.767498638946563,1.0,0.7670418382622302,1.0,0.7557101510465145,1.0,0.7636680146679282,1.0
19005440,765.6797919273376,1000.0,3.9110507406294346,767.4608669281006,1000.0,3.970798894762993,754.1655764579773,1000.0,3.746454001404345,759.5575375556946,1000.0,3.678232681006193,0.765679803211242,1.0,0.7674608780071139,1.0,0.7541655832901597,1.0,0.7595575544983149,1.0
19070976,765.0365581512451,1000.0,3.4896865719929338,766.8446826934814,1000.0,3.6079940237104893,755.3020100593567,1000.0,3.656316975131631,759.0977482795715,1000.0,4.296727955341339,0.765036566182971,1.0,0.7668446940369904,1.0,0.7553020217455924,1.0,0.759097755420953,1.0
19136512,764.7699103355408,1000.0,3.9831649102270603,764.9978094100952,1000.0,3.3119182121008635,760.4574527740479,1000.0,3.634344710269943,760.7297458648682,1000.0,4.011696472764015,0.7647699234075844,1.0,0.7649978203698993,1.0,0.7604574612341821,1.0,0.7607297599315643,1.0
19202048,765.5351567268372,1000.0,3.5171616114676,766.826358795166,1000.0,4.201520079746842,763.8395657539368,1000.0,4.100773721002042,761.3773970603943,1000.0,3.6751858070492744,0.765535166952759,1.0,0.7668263711966574,1.0,0.7638395787216723,1.0,0.7613774067722261,1.0
19267584,763.8392105102539,1000.0,3.647173883393407,764.7467498779297,1000.0,3.5547455362975597,759.5323977470398,1000.0,4.0811790730804205,759.6264433860779,1000.0,4.659762118011713,0.7638392229564488,1.0,0.7647467674687505,1.0,0.7595324092544615,1.0,0.7596264570020139,1.0
19333120,764.1886739730835,1000.0,4.0444562854245305,763.5680170059204,1000.0,3.6869672569446266,763.0511484146118,1000.0,4.0683246329426765,759.8445410728455,1000.0,4.055121850222349,0.7641886910423636,1.0,0.7635680278763175,1.0,0.7630511643365026,1.0,0.7598445490002632,1.0
19398656,767.5259518623352,1000.0,4.263155287131667,763.6137108802795,1000.0,3.902262751944363,764.2143807411194,1000.0,3.4641354884952307,759.3126039505005,1000.0,4.684710077941418,0.7675259620882571,1.0,0.7636137218214571,1.0,0.7642143978737295,1.0,0.7593126157298684,1.0
19464192,769.2495212554932,1000.0,3.9050851985812187,764.3737072944641,1000.0,4.0593251378741115,764.3411054611206,1000.0,3.327540338039398,758.907238483429,1000.0,4.265514955390245,0.7692495281808078,1.0,0.7643737122416496,1.0,0.7643411108292639,1.0,0.7589072464033961,1.0
19529728,766.4842629432678,1000.0,4.070416508242488,766.0127782821655,1000.0,4.385559260845184,764.1652812957764,1000.0,3.72816020809114,760.5433664321899,1000.0,4.93011655844748,0.7664842717349529,1.0,0.7660127943381667,1.0,0.7641652934253216,1.0,0.760543370153755,1.0
19595264,767.3311080932617,1000.0,3.723834455013275,766.3801326751709,1000.0,4.072597771883011,761.4621744155884,1000.0,4.243828557431698,755.7923831939697,1000.0,3.427009225822985,0.7673311186954379,1.0,0.766380135435611,1.0,0.7614621832035482,1.0,0.7557923872955143,1.0
19660800,768.5017590522766,1000.0,4.313667610287666,765.1717643737793,1000.0,3.932483959943056,762.696409702301,1000.0,4.092358689755201,757.4630174636841,1000.0,4.258938638493419,0.7685017730109394,1.0,0.7651717769913375,1.0,0.7626964235678315,1.0,0.7574630328454077,1.0
19726336,768.5926260948181,1000.0,3.872974243015051,765.0720572471619,1000.0,3.7895808294415474,761.0294823646545,1000.0,3.557437889277935,750.9917159080505,1000.0,3.2871570512652397,0.7685926337726414,1.0,0.7650720649398863,1.0,0.761029492598027,1.0,0.7509917211718857,1.0
19791872,770.9797430038452,1000.0,3.9671821044757962,764.513222694397,1000.0,4.321130909025669,750.8911805152893,1000.0,4.097854449413717,755.9266705513,1000.0,3.8202205295674503,0.7709797509014606,1.0,0.7645132374018431,1.0,0.750891188159585,1.0,0.7559266742318869,1.0
19857408,768.8603796958923,1000.0,4.194702539592981,765.1493849754333,1000.0,4.4632899183779955,751.4113974571228,1000.0,3.358670085668564,755.4994149208069,1000.0,4.179519321769476,0.768860393203795,1.0,0.7651493921875954,1.0,0.7514114105142653,1.0,0.7554994276724756,1.0
19922944,769.3699746131897,1000.0,4.339076220989227,762.2892956733704,1000.0,3.809034889563918,749.4322719573975,1000.0,3.511245172470808,751.7623515129089,1000.0,3.9574897661805153,0.769369987770915,1.0,0.7622893052175641,1.0,0.7494322815909982,1.0,0.7517623598687351,1.0
19988480,767.7738599777222,1000.0,4.227559749037027,764.7298798561096,1000.0,4.535896888002753,749.4873161315918,1000.0,3.5549249053001404,752.1041479110718,1000.0,3.0377140790224075,0.7677738661877811,1.0,0.7647298919036984,1.0,0.7494873316027224,1.0,0.7521041487343609,1.0
20054016,768.9686436653137,1000.0,3.373708661645651,762.2818675041199,1000.0,3.7804233776405454,749.5357022285461,1000.0,3.0734336972236633,747.1945457458496,1000.0,3.5813448652625084,0.7689686547964811,1.0,0.762281880248338,1.0,0.7495357180014253,1.0,0.7471945518627763,1.0
20119552,763.2411522865295,1000.0,3.943966668099165,763.2757978439331,1000.0,4.344662992283702,751.4341235160828,1000.0,3.8177716191858053,747.5382280349731,1000.0,3.6720806807279587,0.7632411597296596,1.0,0.7632758123800159,1.0,0.7514341338537633,1.0,0.7475382471457124,1.0
20185088,761.3626961708069,1000.0,4.311879049986601,760.9433422088623,1000.0,3.738774625584483,756.1266484260559,1000.0,4.768699113279581,747.379702091217,1000.0,3.816738672554493,0.7613627100363374,1.0,0.7609433503821492,1.0,0.7561266580596566,1.0,0.7473797090351582,1.0
20250624,760.3593735694885,1000.0,3.5395609363913536,760.5857963562012,1000.0,4.082047749310732,748.5169630050659,1000.0,4.060069873929024,743.6734189987183,1000.0,3.8348481319844723,0.7603593799285591,1.0,0.7605858049355447,1.0,0.7485169721767306,1.0,0.7436734330840409,1.0
20316160,759.4655051231384,1000.0,4.066369685344398,758.2038931846619,1000.0,4.343054100871086,751.3529095649719,1000.0,3.4755814447999,744.361762046814,1000.0,3.492917150259018,0.7594655151478946,1.0,0.758203896228224,1.0,0.7513529192656279,1.0,0.7443617694079876,1.0
20381696,759.1178121566772,1000.0,4.485847510397434,760.103639125824,1000.0,3.637572195380926,751.7133979797363,1000.0,3.8137492667883635,741.8420267105103,1000.0,3.3569324761629105,0.7591178240254521,1.0,0.760103652253747,1.0,0.7517134062945843,1.0,0.7418420389294624,1.0
20447232,761.130410194397,1000.0,3.807229144498706,756.3044714927673,1000.0,3.5733667835593224,756.9099488258362,1000.0,3.5543494317680597,743.9898061752319,1000.0,3.8960692826658487,0.7611304190941155,1.0,0.756304481998086,1.0,0.7569099529646337,1.0,0.7439898191951215,1.0
20512768,760.7111248970032,1000.0,3.8761851070448756,760.7727675437927,1000.0,3.8889271207153797,755.0213804244995,1000.0,3.7531015649437904,744.6645393371582,1000.0,3.813735842704773,0.7607111395336688,1.0,0.7607727767899632,1.0,0.755021387245506,1.0,0.7446645498275757,1.0
20578304,762.4427762031555,1000.0,4.6066805720329285,758.9003562927246,1000.0,4.158469393849373,752.5668048858643,1000.0,3.9237371161580086,745.6882367134094,1000.0,3.5991164166480303,0.7624427797272801,1.0,0.7589003625325859,1.0,0.7525668223388493,1.0,0.7456882479600608,1.0
20643840,761.9352903366089,1000.0,4.015116604976356,758.3897886276245,1000.0,4.093070566654205,750.3461694717407,1000.0,3.6824608370661736,744.8427033424377,1000.0,3.259920021519065,0.7619352927431464,1.0,0.7583897998556495,1.0,0.7503461823798716,1.0,0.7448427183553576,1.0
20709376,762.2240447998047,1000.0,3.9111704528331757,760.6809248924255,1000.0,3.8663715086877346,749.3206601142883,1000.0,3.3565102741122246,741.3425436019897,1000.0,3.722558181732893,0.7622240553610027,1.0,0.7606809330172837,1.0,0.7493206728249788,1.0,0.7413425534032285,1.0
20774912,767.074179649353,1000.0,4.154740273952484,768.5091366767883,1000.0,4.270630907267332,753.2304534912109,1000.0,3.67336031422019,742.5936856269836,1000.0,3.2654285486787558,0.7670741928741336,1.0,0.7685091472230852,1.0,0.7532304613851011,1.0,0.7425936930812895,1.0
20840448,765.957498550415,1000.0,4.069418099708855,768.3199906349182,1000.0,4.44598750770092,757.5692567825317,1000.0,3.4377522841095924,750.1783185005188,1000.0,3.2310871151275933,0.7659575063735247,1.0,0.7683200053870678,1.0,0.7575692688114941,1.0,0.7501783282496035,1.0
20905984,763.012393951416,1000.0,4.173960156738758,767.3546633720398,1000.0,4.648992169648409,750.3014192581177,1000.0,3.1244699750095606,748.6318950653076,1000.0,3.9287564530968666,0.7630124078132212,1.0,0.7673546723090112,1.0,0.7503014332614839,1.0,0.7486319048330188,1.0
20971520,764.009349822998,1000.0,3.8096350356936455,766.8520879745483,1000.0,4.838579345494509,748.4495968818665,1000.0,3.4616095814853907,746.4379711151123,1000.0,3.870198730379343,0.7640093606896698,1.0,0.7668521013110876,1.0,0.7484496096149087,1.0,0.7464379784651101,1.0
21037056,764.715184211731,1000.0,3.777609079144895,767.0301675796509,1000.0,3.1397761330008507,748.196123123169,1000.0,4.400966312736273,746.2337851524353,1000.0,3.8824866972863674,0.7647151993587613,1.0,0.7670301739126444,1.0,0.7481961310841143,1.0,0.7462337948381901,1.0
21102592,765.8167300224304,1000.0,4.344469178467989,765.3244705200195,1000.0,4.595564126968384,752.3083200454712,1000.0,3.6667022481560707,744.0979285240173,1000.0,3.526955224573612,0.7658167383633554,1.0,0.7653244808316231,1.0,0.7523083379492164,1.0,0.7440979331731796,1.0
21168128,766.7173318862915,1000.0,4.012299714609981,765.8225030899048,1000.0,3.698883439414203,755.6893472671509,1000.0,4.160251574590802,749.0927605628967,1000.0,3.9288771227002144,0.7667173463851213,1.0,0.765822515822947,1.0,0.7556893555447459,1.0,0.7490927735343575,1.0
21233664,764.6554384231567,1000.0,4.149243146181107,760.599365234375,1000.0,3.9182577803730965,750.3175864219666,1000.0,3.204905465245247,744.5729722976685,1000.0,3.3765798322856426,0.764655442442745,1.0,0.7605993789620697,1.0,0.7503175977617502,1.0,0.7445729868486524,1.0
21299200,763.9380621910095,1000.0,3.913585025817156,760.9149670600891,1000.0,4.512484483420849,751.5112147331238,1000.0,3.589362556114793,746.5298361778259,1000.0,3.54270763322711,0.7639380735345185,1.0,0.7609149790368974,1.0,0.7515112282708287,1.0,0.7465298441238701,1.0
21364736,764.4031987190247,1000.0,4.3473075069487095,759.9515347480774,1000.0,4.14896698272787,753.2222938537598,1000.0,3.8940356001257896,749.1459112167358,1000.0,4.232609489932656,0.7644032095558941,1.0,0.7599515477195382,1.0,0.7532223048619926,1.0,0.7491459231823683,1.0
21430272,764.5102534294128,1000.0,4.828666966408491,761.0772285461426,1000.0,4.049080519005656,756.9220924377441,1000.0,4.004726976156235,752.5583953857422,1000.0,3.8815031610429287,0.7645102697424591,1.0,0.7610772387124598,1.0,0.7569221020676196,1.0,0.7525584027171135,1.0
21495808,766.227147102356,1000.0,4.278495881706476,760.6630463600159,1000.0,3.9628668883815408,759.1506814956665,1000.0,4.316522639244795,753.9481916427612,1000.0,3.8561572283506393,0.7662271545268595,1.0,0.7606630530208349,1.0,0.7591506922617555,1.0,0.7539482000283897,1.0
21561344,766.9251861572266,1000.0,3.8737307991832495,761.0134301185608,1000.0,3.1835367791354656,755.2514543533325,1000.0,3.3409482948482037,753.3669242858887,1000.0,3.6964311748743057,0.766925192438066,1.0,0.7610134379938245,1.0,0.7552514630369842,1.0,0.7533669350668788,1.0
21626880,769.1062383651733,1000.0,4.398960135877132,760.2117142677307,1000.0,3.1408505383878946,755.0653915405273,1000.0,3.6568961143493652,751.6534328460693,1000.0,4.1442090049386024,0.7691062465310097,1.0,0.7602117289789021,1.0,0.7550654020160437,1.0,0.7516534416936338,1.0
21692416,767.1665530204773,1000.0,4.005317309871316,761.2092881202698,1000.0,3.7554214540868998,756.7362480163574,1000.0,4.00628712400794,752.1111392974854,1000.0,3.6387719828635454,0.7671665628440678,1.0,0.7612093011848629,1.0,0.7567362552508712,1.0,0.7521111443638802,1.0
21757952,769.9619760513306,1000.0,3.9934684708714485,763.334303855896,1000.0,3.833010219037533,753.6101760864258,1000.0,3.989483704790473,757.9333910942078,1000.0,3.9731067307293415,0.7699619838967919,1.0,0.763334306422621,1.0,0.7536101937294006,1.0,0.757933403365314,1.0
21823488,767.1777939796448,1000.0,3.4640909861773252,761.6490106582642,1000.0,4.025016717612743,754.9831738471985,1000.0,3.77258013933897,755.4749240875244,1000.0,3.9551955964416265,0.7671778057701886,1.0,0.7616490167565644,1.0,0.7549831848591566,1.0,0.7554749334231019,1.0
21889024,766.4747629165649,1000.0,3.7369791865348816,760.621160030365,1000.0,3.9338852278888226,753.9110307693481,1000.0,4.785252369940281,756.13112449646,1000.0,4.118680790066719,0.7664747736416757,1.0,0.7606211639940739,1.0,0.7539110430516303,1.0,0.7561311330646276,1.0
21954560,763.4802803993225,1000.0,4.40460632648319,762.8474144935608,1000.0,3.7880106680095196,751.5276784896851,1000.0,3.729289848357439,754.2002005577087,1000.0,4.193028345704079,0.7634802921675146,1.0,0.7628474165685475,1.0,0.7515276875346899,1.0,0.7542002131231129,1.0
22020096,765.8365392684937,1000.0,3.616398263722658,763.3472518920898,1000.0,3.9160497039556503,752.3125591278076,1000.0,3.756046149879694,754.0225625038147,1000.0,4.05523818731308,0.7658365480601788,1.0,0.7633472606539726,1.0,0.7523125666193664,1.0,0.7540225717239082,1.0
22085632,768.434139251709,1000.0,4.367926713079214,762.9969954490662,1000.0,4.416796624660492,757.6058983802795,1000.0,4.04722785577178,750.378719329834,1000.0,3.259166831150651,0.7684341454878449,1.0,0.7629970074631274,1.0,0.7576059065759182,1.0,0.7503787227906287,1.0
22151168,766.2986245155334,1000.0,3.9874241426587105,765.0452227592468,1000.0,3.6224803370423615,754.7485756874084,1000.0,3.6211783699691296,753.5351667404175,1000.0,3.927784690633416,0.7662986358627677,1.0,0.7650452260859311,1.0,0.7547485902905464,1.0,0.7535351752303541,1.0
22216704,765.5682582855225,1000.0,4.531753443181515,762.0091714859009,1000.0,3.8574819788336754,758.6271333694458,1000.0,4.123800843954086,750.954400062561,1000.0,4.125905629247427,0.7655682661570609,1.0,0.7620091866701841,1.0,0.7586271381005645,1.0,0.7509544156491756,1.0
22282240,765.8134632110596,1000.0,4.609880240634084,765.1372666358948,1000.0,3.6329670778941363,752.3601622581482,1000.0,3.3529949449002743,751.7787189483643,1000.0,4.0629540123045444,0.7658134722150862,1.0,0.7651372724212706,1.0,0.7523601748980582,1.0,0.7517787292599678,1.0
22347776,765.9251775741577,1000.0,4.761477193795145,764.176173210144,1000.0,4.480769977206364,758.7972183227539,1000.0,4.133263643831015,755.2747821807861,1000.0,3.7878936044871807,0.7659251862205565,1.0,0.7641761843115091,1.0,0.7587972334586084,1.0,0.7552747959271073,1.0
22413312,765.8719248771667,1000.0,3.905905395746231,765.4804491996765,1000.0,4.1988588673993945,757.1665549278259,1000.0,3.6822267659008503,752.2808208465576,1000.0,4.27548430301249,0.7658719341270626,1.0,0.7654804615303874,1.0,0.7571665667928755,1.0,0.7522808304056525,1.0
22478848,765.7465252876282,1000.0,3.811162546277046,766.781988620758,1000.0,3.906837824732065,760.9179329872131,1000.0,4.642089657485485,757.7748980522156,1000.0,3.8799966648221016,0.7657465343363583,1.0,0.7667820011265576,1.0,0.7609179415740073,1.0,0.7577749071642756,1.0
22544384,767.9008984565735,1000.0,4.596864685416222,766.3631448745728,1000.0,3.990259613841772,760.4598803520203,1000.0,4.493387956172228,757.2472143173218,1000.0,3.245904862880707,0.7679009134881198,1.0,0.7663631588220596,1.0,0.7604598877951503,1.0,0.7572472249157727,1.0
22609920,765.773766040802,1000.0,3.877937525510788,765.5102081298828,1000.0,3.316094983369112,757.5322732925415,1000.0,3.9964718595147133,756.1541867256165,1000.0,4.208126541227102,0.7657737731933594,1.0,0.7655102163553238,1.0,0.757532284129411,1.0,0.7561541968025267,1.0
22675456,766.0742874145508,1000.0,4.561049746349454,766.5010275840759,1000.0,4.214562451466918,760.3572764396667,1000.0,3.618636348284781,753.8776602745056,1000.0,3.52392715215683,0.7660742988809943,1.0,0.766501042060554,1.0,0.7603572909720242,1.0,0.7538776728324592,1.0
22740992,765.0454154014587,1000.0,4.9261013343930244,768.10133934021,1000.0,4.004886591807008,762.82683801651,1000.0,3.6936939023435116,758.9661350250244,1000.0,3.6535225585103035,0.7650454225949943,1.0,0.7681013508699834,1.0,0.7628268511034548,1.0,0.7589661413803697,1.0
22806528,768.8372187614441,1000.0,3.9818133004009724,768.149492263794,1000.0,3.8557168692350388,765.5434703826904,1000.0,3.522522311657667,762.6092162132263,1000.0,3.7614406272768974,0.7688372270204127,1.0,0.7681495025753975,1.0,0.7655434776097536,1.0,0.7626092303544283,1.0
22872064,770.2106294631958,1000.0,3.5899954959750175,764.7386751174927,1000.0,4.238029953092337,765.4334387779236,1000.0,3.9580583460628986,757.591513633728,1000.0,3.769181588664651,0.7702106419019401,1.0,0.7647386891767383,1.0,0.7654334451071918,1.0,0.7575915269553661,1.0
22937600,770.713098526001,1000.0,3.7996671311557293,765.7340426445007,1000.0,3.726573806256056,765.3433384895325,1000.0,4.316071322187781,757.7734041213989,1000.0,3.2707274816930294,0.7707131113857031,1.0,0.7657340532168746,1.0,0.7653433424420655,1.0,0.7577734109945595,1.0
23003136,768.577889919281,1000.0,4.451263954862952,766.9745545387268,1000.0,4.090564772486687,763.3299045562744,1000.0,3.7374550197273493,758.265242099762,1000.0,3.947130262851715,0.7685779072344303,1.0,0.7669745637103915,1.0,0.7633299133740366,1.0,0.758265245705843,1.0
23068672,763.434455871582,1000.0,4.540865655988455,766.4840173721313,1000.0,4.083096988499165,758.3447189331055,1000.0,4.3371477872133255,756.7760343551636,1000.0,4.31021433789283,0.7634344692341983,1.0,0.7664840291254222,1.0,0.7583447210490704,1.0,0.7567760515958071,1.0
23134208,767.6964454650879,1000.0,3.6848201006650925,771.5313100814819,1000.0,3.4791961386799812,765.7553663253784,1000.0,4.240628115832806,757.910984992981,1000.0,3.607471749186516,0.7676964569836855,1.0,0.7715313243679702,1.0,0.7657553716562688,1.0,0.7579109994694591,1.0
23199744,769.2476387023926,1000.0,4.628138642758131,765.1055746078491,1000.0,4.236849270761013,763.268057346344,1000.0,3.555456716567278,756.9463429450989,1000.0,4.359385155141354,0.7692476506344974,1.0,0.7651055846363306,1.0,0.7632680716924369,1.0,0.7569463537074625,1.0
23265280,765.5614814758301,1000.0,4.425439037382603,766.1491947174072,1000.0,3.179936785250902,763.8372011184692,1000.0,3.5274877976626158,754.6868762969971,1000.0,3.2323851883411407,0.7655614917166531,1.0,0.7661492014303803,1.0,0.7638372094370425,1.0,0.7546868911013007,1.0
23330816,764.3843331336975,1000.0,4.203155432827771,763.1077094078064,1000.0,3.859444096684456,762.1282072067261,1000.0,3.320657480508089,754.0879278182983,1000.0,3.577091407030821,0.7643843446858227,1.0,0.7631077188998461,1.0,0.7621282157488167,1.0,0.7540879417210817,1.0
23396352,762.4258618354797,1000.0,4.117788676172495,764.7407445907593,1000.0,3.299328743480146,758.145800113678,1000.0,4.327824119478464,751.1454439163208,1000.0,3.7201081309467554,0.7624258711002767,1.0,0.7647407539188862,1.0,0.7581458082422614,1.0,0.7511454541236162,1.0
23461888,766.8264441490173,1000.0,4.0692610293626785,765.0988874435425,1000.0,4.106296539306641,767.7503819465637,1000.0,4.142940491437912,761.4336609840393,1000.0,3.8768787011504173,0.7668264582753181,1.0,0.76509889960289,1.0,0.7677503968589008,1.0,0.7614336693659425,1.0
23527424,763.4512777328491,1000.0,3.580836722627282,763.5423030853271,1000.0,4.040569484233856,765.5101971626282,1000.0,4.090462490916252,757.0990853309631,1000.0,3.341387739405036,0.7634512856602669,1.0,0.7635423173196614,1.0,0.7655102033168077,1.0,0.7570991003885865,1.0
23592960,763.5615930557251,1000.0,4.204039616510272,764.1935739517212,1000.0,3.6675135269761086,762.6325387954712,1000.0,4.862557413987815,756.6319646835327,1000.0,3.769228834658861,0.763561608735472,1.0,0.7641935851424932,1.0,0.7626325539313257,1.0,0.7566319820471108,1.0
23658496,764.2580943107605,1000.0,4.1823423355817795,763.5546369552612,1000.0,4.370268626138568,763.397545337677,1000.0,4.638409228995442,753.6407489776611,1000.0,4.145235430449247,0.7642581025138497,1.0,0.7635546498931944,1.0,0.763397553935647,1.0,0.7536407588049769,1.0
23724032,757.9701709747314,1000.0,4.005428179167211,763.0766158103943,1000.0,3.9581574350595474,757.5076704025269,1000.0,3.777954213321209,753.0565528869629,1000.0,3.696780402213335,0.7579701854847372,1.0,0.7630766206420958,1.0,0.7575076781213284,1.0,0.7530565587803721,1.0
23789568,767.011167049408,1000.0,4.015139043331146,763.334065914154,1000.0,4.207628380507231,760.6170334815979,1000.0,3.6800235137343407,760.8332920074463,1000.0,3.471051085740328,0.7670111828483641,1.0,0.7633340829052031,1.0,0.7606170447543263,1.0,0.7608332955278456,1.0
23855104,763.8102335929871,1000.0,3.530397657305002,765.9226579666138,1000.0,3.9610552340745926,761.4179253578186,1000.0,4.409636575728655,757.8308320045471,1000.0,3.6913235057145357,0.7638102443888783,1.0,0.7659226604737341,1.0,0.7614179328083992,1.0,0.7578308442607522,1.0
23920640,759.891031742096,1000.0,3.7839819714426994,765.0520353317261,1000.0,3.702842317521572,762.8472599983215,1000.0,4.478855259716511,757.4808521270752,1000.0,3.791530268266797,0.7598910480737686,1.0,0.7650520484894514,1.0,0.7628472703509033,1.0,0.7574808620847762,1.0
23986176,762.7276139259338,1000.0,4.176889757625759,759.7995309829712,1000.0,3.870821315795183,757.4140048027039,1000.0,4.203610725700855,753.0760226249695,1000.0,3.7513691801577806,0.7627276293933392,1.0,0.7597995409741998,1.0,0.7574140187352896,1.0,0.7530760364606977,1.0
24051712,757.8079962730408,1000.0,3.512885119765997,760.1908826828003,1000.0,4.21199070289731,761.8974261283875,1000.0,3.933635462075472,755.9965620040894,1000.0,3.528980143368244,0.7578079993836582,1.0,0.7601908948272467,1.0,0.7618974354118109,1.0,0.7559965658001602,1.0
24117248,766.7526845932007,1000.0,4.191167049109936,762.7720489501953,1000.0,4.277545139193535,771.0745992660522,1000.0,4.405935220420361,759.0233778953552,1000.0,4.104494972154498,0.7667526951991022,1.0,0.762772056274116,1.0,0.7710746023803949,1.0,0.7590233883820474,1.0
24182784,761.5115151405334,1000.0,4.36892981082201,759.730978012085,1000.0,3.426827285438776,766.9469428062439,1000.0,4.568985141813755,754.1311631202698,1000.0,3.611542346421629,0.7615115223452449,1.0,0.7597309900447726,1.0,0.7669469537213445,1.0,0.7541311709210277,1.0
24248320,756.5622673034668,1000.0,3.479023590683937,760.2508850097656,1000.0,4.620717242360115,763.6283736228943,1000.0,3.715170282870531,753.5479874610901,1000.0,3.971753604710102,0.7565622781403363,1.0,0.7602508966811001,1.0,0.763628386426717,1.0,0.753547998610884,1.0
24313856,754.9690861701965,1000.0,4.200075967237353,757.1040844917297,1000.0,3.771150667220354,762.3290781974792,1000.0,4.004234366118908,749.9964566230774,1000.0,3.495786137878895,0.7549690986052155,1.0,0.7571040908806026,1.0,0.762329088523984,1.0,0.7499964609742165,1.0
24379392,749.5888962745667,1000.0,3.7723030857741833,754.1605730056763,1000.0,3.670027229934931,761.8308706283569,1000.0,3.818942103534937,753.0441761016846,1000.0,3.3379479572176933,0.7495889086276293,1.0,0.7541605811566114,1.0,0.7618308854289353,1.0,0.753044187091291,1.0
24444928,757.2036633491516,1000.0,3.828203309327364,762.2454805374146,1000.0,4.612473845481873,771.4455890655518,1000.0,4.101280469447374,755.8344302177429,1000.0,3.5553248785436153,0.7572036748751998,1.0,0.7622454925440252,1.0,0.7714455961249769,1.0,0.755834442563355,1.0
24510464,757.2707977294922,1000.0,3.7294158060103655,764.844494342804,1000.0,3.64373798109591,770.2195196151733,1000.0,4.39510266110301,755.2415761947632,1000.0,3.671069208532572,0.7572708060033619,1.0,0.7648445004597306,1.0,0.7702195313759148,1.0,0.7552415812388062,1.0
24576000,751.4313764572144,1000.0,3.363352006301284,760.3131060600281,1000.0,3.66457062587142,766.8860039710999,1000.0,3.7454316820949316,754.6769795417786,1000.0,4.172040663659573,0.7514313855208457,1.0,0.7603131202049553,1.0,0.7668860098347068,1.0,0.7546769916079938,1.0
24641536,755.314070224762,1000.0,4.047624789178371,760.5580978393555,1000.0,3.495467770844698,764.8055448532104,1000.0,3.70413242187351,752.7899699211121,1000.0,3.781674385070801,0.755314081441611,1.0,0.7605581041425467,1.0,0.7648055553436279,1.0,0.7527899807319045,1.0
24707072,751.3291177749634,1000.0,3.910691272467375,759.6812624931335,1000.0,4.065805867314339,760.5862336158752,1000.0,3.9507918283343315,754.5574197769165,1000.0,3.606348453089595,0.751329131424427,1.0,0.7596812755800784,1.0,0.7605862459167838,1.0,0.7545574330724776,1.0
24772608,757.132034778595,1000.0,3.9135558865964413,762.9847230911255,1000.0,3.835644669830799,765.238278388977,1000.0,4.4173554219305515,757.3411173820496,1000.0,3.7608901038765907,0.757132044993341,1.0,0.7629847335629165,1.0,0.7652382957749069,1.0,0.7573411255143583,1.0
24838144,753.4161739349365,1000.0,4.49901744350791,765.7464361190796,1000.0,3.8611314771696925,764.0200700759888,1000.0,3.418662779033184,758.6829633712769,1000.0,3.630399413406849,0.7534161857329309,1.0,0.7657464416697621,1.0,0.7640200848691165,1.0,0.7586829741485417,1.0
24903680,754.9914026260376,1000.0,4.899649973958731,762.8356657028198,1000.0,4.189031235873699,762.1423287391663,1000.0,3.551742147654295,751.7704281806946,1000.0,4.050913587212563,0.7549914089031518,1.0,0.7628356721252203,1.0,0.7621423406526446,1.0,0.751770434435457,1.0
