collected_frames,rew/shaping,rew/step_penalty,rew/joint_angle_var_penalty,rew/flipper_contact,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/terminal_bonus,rew/success_reward_value,rew/fail_reward_value,rew/success_rate_step,rew/fail_rate_step,rew/total_reward
20971520,0.19394967681728303,-0.08000000000000006,-0.05737233755644411,0.0,-0.0013928351472713985,0.0,-0.05590929416939616,0.0,0.0,0.0,1.1176110655069351,0.02288818359375,60.0,-15.0,0.0004119873046875,0.0001220703125,1.1396407228894532
21037056,0.19786702073179185,-0.08000000000000006,-0.057900709070963785,0.0,-0.001746394531437545,0.0,-0.05217085385811515,0.0,0.0,0.0,1.1346574295312166,0.014190673828125,60.0,-15.0,0.0002593994140625,9.1552734375e-05,1.154794615227729
21102592,0.24043042527046055,-0.08000000000000006,-0.04503729086718522,0.0,-0.0007461682480993659,0.0,-0.06312863956554793,0.0,0.0,0.0,1.122979648411274,0.037994384765625,60.0,-15.0,0.0006561279296875,9.1552734375e-05,1.2123862626031041
21168128,0.22039302217308432,-0.08000000000000006,-0.054543275968171656,0.0,-0.0005558190837291477,0.0,-0.06542500844807364,0.0,0.0,0.0,1.1349412631243467,0.0327301025390625,60.0,-15.0,0.0005645751953125,7.62939453125e-05,1.187450835481286
21233664,0.20276114740408957,-0.08000000000000006,-0.0529026115546003,0.0,-0.0007865187255902129,0.0,-0.0645556106173899,0.0,0.0,0.0,1.1291374899446964,0.0258636474609375,60.0,-15.0,0.0004425048828125,4.57763671875e-05,1.1594664910808206
21299200,0.19440365920308977,-0.08000000000000006,-0.05123891882249154,0.0,-0.001042265442720236,0.0,-0.059760009695310146,0.0,0.0,0.0,1.129193021915853,0.018310546875,60.0,-15.0,0.0003204345703125,6.103515625e-05,1.1497960928827524
21364736,0.19316052075009793,-0.08000000000000006,-0.05301340139703825,0.0,-0.0012427620499693148,0.0,-0.059620611340506,0.0,0.0,0.0,1.1311717005446553,0.0201416015625,60.0,-15.0,0.0003509521484375,6.103515625e-05,1.1505300947465003
21430272,0.25327961961738765,-0.08000000000000006,-0.04959340962523129,0.0,-0.0009099805429286789,0.0,-0.05701379879610613,0.0,0.0,0.0,1.114292492158711,0.031585693359375,60.0,-15.0,0.00054931640625,9.1552734375e-05,1.211534389294684
21495808,0.22349612729158252,-0.08000000000000006,-0.056482563784811646,0.0,-0.00137152607931057,0.0,-0.06283463351428509,0.0,0.0,0.0,1.1223719976842403,0.027923583984375,60.0,-15.0,0.00048828125,9.1552734375e-05,1.1729986034333706
21561344,0.2041174619225785,-0.08000000000000006,-0.05807998348609544,0.0,-0.0016592573356319917,0.0,-0.06211115774931386,0.0,0.0,0.0,1.1167651303112507,0.03021240234375,60.0,-15.0,0.000518798828125,6.103515625e-05,1.1491787573322654
21626880,0.20210960088297725,-0.08000000000000006,-0.05530796720995568,0.0,-0.0011461183671599429,0.0,-0.05972923117224127,0.0,0.0,0.0,1.1030742288567126,0.0327301025390625,60.0,-15.0,0.00054931640625,1.52587890625e-05,1.1417145859450102
21692416,0.1977544252295047,-0.08000000000000006,-0.05513996595982462,0.0,-0.0014734678557033476,0.0,-0.06270582030992955,0.0,0.0,0.0,1.1064595328643918,0.0153350830078125,60.0,-15.0,0.0002899169921875,0.0001373291015625,1.120082590263337
21757952,0.25485133146867156,-0.08000000000000006,-0.04378610796993598,0.0,-0.0006327970374115921,0.0,-0.053119860880542547,0.0,0.0,0.0,1.0973806027323008,0.0281524658203125,60.0,-15.0,0.00048828125,7.62939453125e-05,1.2027532486245036
21823488,0.21773624327033758,-0.08000000000000006,-0.055031754687661305,0.0,-0.0006083033340473776,0.0,-0.05404482810990885,0.0,0.0,0.0,1.130238298792392,0.0299835205078125,60.0,-15.0,0.0005035400390625,1.52587890625e-05,1.1882548416033387
21889024,0.20664464379660785,-0.08000000000000006,-0.053903211577562615,0.0,-0.0013694191106878861,0.0,-0.056743686145637184,0.0,0.0,0.0,1.1321118827909231,0.032958984375,60.0,-15.0,0.0005645751953125,6.103515625e-05,1.1796303745359182
21954560,0.1923598733264953,-0.08000000000000006,-0.05529638001462445,0.0,-0.0014246887194531155,0.0,-0.05765355174662545,0.0,0.0,0.0,1.130110205616802,0.0304412841796875,60.0,-15.0,0.000518798828125,4.57763671875e-05,1.158484198153019
22020096,0.1900756147224456,-0.08000000000000006,-0.05566172892577015,0.0,-0.0013502076467375446,0.0,-0.05912199179874733,0.0,0.0,0.0,1.1251154635101557,0.015106201171875,60.0,-15.0,0.000274658203125,9.1552734375e-05,1.1340617407113314
22085632,0.25074778858106583,-0.08000000000000006,-0.040519360118196346,0.0,-0.0010946264869744482,0.0,-0.06568178132874891,0.0,0.0,0.0,1.121060467325151,0.029296875,60.0,-15.0,0.000518798828125,0.0001220703125,1.2136649303138256
22151168,0.21919678547419608,-0.08000000000000006,-0.048055195540655404,0.0,-0.0009042966180459189,0.0,-0.06418997989385389,0.0,0.0,0.0,1.1161009627394378,0.0336456298828125,60.0,-15.0,0.000579833984375,7.62939453125e-05,1.1757059758529067
22216704,0.20055348507594317,-0.08000000000000006,-0.05087727587670088,0.0,-0.0007614884955273737,0.0,-0.06464932824019343,0.0,0.0,0.0,1.1280744480900466,0.0281524658203125,60.0,-15.0,0.00048828125,7.62939453125e-05,1.160406363196671
22282240,0.2011046145344153,-0.08000000000000006,-0.05000172968721017,0.0,-0.0013065745897620218,0.0,-0.06031953886849806,0.0,0.0,0.0,1.1099023106507957,0.027008056640625,60.0,-15.0,0.0004730224609375,9.1552734375e-05,1.1462830719538033
22347776,0.19855628965888172,-0.08000000000000006,-0.04998103465186432,0.0,-0.0009877330965082365,0.0,-0.058380689879413694,0.0,0.0,0.0,1.1187256826087832,0.0276947021484375,60.0,-15.0,0.00048828125,0.0001068115234375,1.1555060180835426
22413312,0.2504789613885805,-0.08000000000000006,-0.04216386842017528,0.0,-0.0007028717486718961,0.0,-0.056790916627505794,0.0,0.0,0.0,1.1149833220988512,0.03662109375,60.0,-15.0,0.0006256103515625,6.103515625e-05,1.2223547222092748
22478848,0.21379914903081954,-0.08000000000000006,-0.04948860843433067,0.0,-0.001260040759916592,0.0,-0.05795497877988964,0.0,0.0,0.0,1.0918709090910852,0.040283203125,60.0,-15.0,0.000701904296875,0.0001220703125,1.157109898980707
22544384,0.2003664297517389,-0.08000000000000006,-0.050904508447274566,0.0,-0.0018014858778769849,0.0,-0.05982332906569354,0.0,0.0,0.0,1.1043471093289554,0.03204345703125,60.0,-15.0,0.00054931640625,6.103515625e-05,1.1441583363339305
22609920,0.20628298074007034,-0.08000000000000006,-0.053289216390112415,0.0,-0.0017004267256197636,0.0,-0.06377333996351808,0.0,0.0,0.0,1.1108430163003504,0.0185394287109375,60.0,-15.0,0.000335693359375,0.0001068115234375,1.136787464376539
22675456,0.19798207213170826,-0.08000000000000006,-0.058004258753499016,0.0,-0.0012936409734720655,0.0,-0.0714911442482844,0.0,0.0,0.0,1.096843026112765,0.01739501953125,60.0,-15.0,0.0003204345703125,0.0001220703125,1.101302808150649
22740992,0.27213863120414317,-0.08000000000000006,-0.04578292983933352,0.0,-0.0005861776113533779,0.0,-0.056514914525905624,0.0,0.0,0.0,1.096576904412359,0.0222015380859375,60.0,-15.0,0.0003814697265625,4.57763671875e-05,1.2079794639721513
22806528,0.2288331997115165,-0.08000000000000006,-0.05869996640831232,0.0,-0.0010947789621695847,0.0,-0.06782958441181108,0.0,0.0,0.0,1.1071825549006462,0.02288818359375,60.0,-15.0,0.000396728515625,6.103515625e-05,1.151208521798253
22872064,0.2108882631873712,-0.08000000000000006,-0.06136873926152475,0.0,-0.0014680698632218991,0.0,-0.06767066678730771,0.0,0.0,0.0,1.1026303339749575,0.0199127197265625,60.0,-15.0,0.0003662109375,0.0001373291015625,1.1227718056179583
22937600,0.19451687636319548,-0.08000000000000006,-0.061371611489448696,0.0,-0.0018110387291017105,0.0,-0.06969471927732229,0.0,0.0,0.0,1.1181643465533853,0.0162506103515625,60.0,-15.0,0.0002899169921875,7.62939453125e-05,1.1159728816710413
23003136,0.19225148984696716,-0.08000000000000006,-0.062024670507526025,0.0,-0.002185420397836424,0.0,-0.06860376358963549,0.0,0.0,0.0,1.116925172507763,0.0274658203125,60.0,-15.0,0.00048828125,0.0001220703125,1.1236940291710198
23068672,0.27693718345835805,-0.08000000000000006,-0.047109913037274964,0.0,-0.0013413491169558256,0.0,-0.0500890709226951,0.0,0.0,0.0,1.1089951563626528,0.0189971923828125,60.0,-15.0,0.000335693359375,7.62939453125e-05,1.226293284446001
23134208,0.2181458146078512,-0.08000000000000006,-0.05961191465030424,0.0,-0.001669380821113009,0.0,-0.061941201478475705,0.0,0.0,0.0,1.1229551429860294,0.014190673828125,60.0,-15.0,0.0002593994140625,9.1552734375e-05,1.151964861433953
23199744,0.19603249512147158,-0.08000000000000006,-0.06155051590758376,0.0,-0.0022164072279338143,0.0,-0.06688951997784898,0.0,0.0,0.0,1.1185106122866273,0.008697509765625,60.0,-15.0,0.0001678466796875,9.1552734375e-05,1.1124862381257117
23265280,0.19113498518709093,-0.08000000000000006,-0.06045988775440492,0.0,-0.0012005623730146908,0.0,-0.06636454694671556,0.0,0.0,0.0,1.1109702461399138,0.016937255859375,60.0,-15.0,0.00030517578125,9.1552734375e-05,1.110914350952953
23330816,0.18452922569122165,-0.08000000000000006,-0.05935532596777193,0.0,-0.0020884697396468255,0.0,-0.06575806811451912,0.0,0.0,0.0,1.112423281185329,0.0116729736328125,60.0,-15.0,0.000244140625,0.0001983642578125,1.101207469124347
23396352,0.2808942151023075,-0.08000000000000006,-0.05032325183856301,0.0,-0.002090793032948568,0.0,-0.04740363048040308,0.0,0.0,0.0,1.1047404762357473,0.010528564453125,60.0,-15.0,0.0001983642578125,9.1552734375e-05,1.2162366760894656
23461888,0.2130767401540652,-0.08000000000000006,-0.06299270794261247,0.0,-0.0030168736975610955,0.0,-0.06780831317882985,0.0,0.0,0.0,1.1194386025890708,0.0091552734375,60.0,-15.0,0.0001678466796875,6.103515625e-05,1.1277844030410051
23527424,0.1994538289727643,-0.08000000000000006,-0.06519485876196995,0.0,-0.0031951467026374303,0.0,-0.07024114532396197,0.0,0.0,0.0,1.1267599584534764,0.0128173828125,60.0,-15.0,0.000244140625,0.0001220703125,1.1202624961733818
23592960,0.1866506994701922,-0.08000000000000006,-0.06254411221016198,0.0,-0.0030542361855623312,0.0,-0.07333460537483916,0.0,0.0,0.0,1.1288892882876098,0.0084686279296875,60.0,-15.0,0.0001678466796875,0.0001068115234375,1.1049592909403145
23658496,0.1777122673811391,-0.08000000000000006,-0.06174070341512561,0.0,-0.003339873750519473,0.0,-0.07098921964643523,0.0,0.0,0.0,1.131545363459736,0.009613037109375,60.0,-15.0,0.000213623046875,0.000213623046875,1.102569223381579
23724032,0.28009800042491406,-0.08000000000000006,-0.04416537759243511,0.0,-0.0006321280800420936,0.0,-0.05202015760005452,0.0,0.0,0.0,1.1252931142225862,0.0164794921875,60.0,-15.0,0.0002899169921875,6.103515625e-05,1.244976875372231
23789568,0.22232662118040025,-0.08000000000000006,-0.05539194494485855,0.0,-0.0011741826888282958,0.0,-0.06543140384019352,0.0,0.0,0.0,1.1334534049965441,0.0167083740234375,60.0,-15.0,0.0002899169921875,4.57763671875e-05,1.170440603978932
23855104,0.20430580363608897,-0.08000000000000006,-0.05597070240764879,0.0,-0.0018566768312666682,0.0,-0.0692505533224903,0.0,0.0,0.0,1.1557040996849537,0.0148773193359375,60.0,-15.0,0.0002593994140625,4.57763671875e-05,1.1677562985569239
23920640,0.19013761938549578,-0.08000000000000006,-0.05579421887523495,0.0,-0.0017050577680493006,0.0,-0.07153845520224422,0.0,0.0,0.0,1.153584566898644,0.0144195556640625,60.0,-15.0,0.000274658203125,0.0001373291015625,1.1489473199471831
23986176,0.18424027611035854,-0.08000000000000006,-0.05826502290437929,0.0,-0.001996423850869178,0.0,-0.07431833172449842,0.0,0.0,0.0,1.1578405238687992,0.0171661376953125,60.0,-15.0,0.0003509521484375,0.0002593994140625,1.144370368681848
24051712,0.2986684066709131,-0.08000000000000006,-0.047577989389537834,0.0,-0.001976945638489269,0.0,-0.04929326332057826,0.0,0.0,0.0,1.1194647997617722,0.006866455078125,60.0,-15.0,0.0001373291015625,9.1552734375e-05,1.2460341788828373
24117248,0.2215897155692801,-0.08000000000000006,-0.06039010177482851,0.0,-0.0022338398375723045,0.0,-0.06864820333430544,0.0,0.0,0.0,1.1411399729549885,0.00732421875,60.0,-15.0,0.0001373291015625,6.103515625e-05,1.1587084932252765
24182784,0.2008023951202631,-0.08000000000000006,-0.0626284156460315,0.0,-0.0021935172535449965,0.0,-0.06998386903433129,0.0,0.0,0.0,1.1393378251232207,0.010528564453125,60.0,-15.0,0.00018310546875,3.0517578125e-05,1.13583080843091
24248320,0.19373072253074497,-0.08000000000000006,-0.062471237557474524,0.0,-0.002479089376720367,0.0,-0.0729279022780247,0.0,0.0,0.0,1.1471992963925004,0.0148773193359375,60.0,-15.0,0.0002899169921875,0.0001678466796875,1.1377407191321254
24313856,0.19779717165511101,-0.08000000000000006,-0.06265594784053974,0.0,-0.0023481593179894844,0.0,-0.07271536736516282,0.0,0.0,0.0,1.1458852775394917,0.019683837890625,60.0,-15.0,0.0003662109375,0.000152587890625,1.1454797070473433
24379392,0.29882622277364135,-0.08000000000000006,-0.04493415208708029,0.0,-0.00115569357512868,0.0,-0.049859731254400685,0.0,0.0,0.0,1.1294745821505785,0.0107574462890625,60.0,-15.0,0.0001983642578125,7.62939453125e-05,1.263014086522162
24444928,0.22721238911617547,-0.08000000000000006,-0.06118221164797433,0.0,-0.0016489640579493425,0.0,-0.07416946737794206,0.0,0.0,0.0,1.170002461411059,0.004119873046875,60.0,-15.0,9.1552734375e-05,9.1552734375e-05,1.1842259280383587
24510464,0.2007146569667384,-0.08000000000000006,-0.06511669181054458,0.0,-0.002993872882143478,0.0,-0.07737254304811358,0.0,0.0,0.0,1.1647094711661339,0.0121307373046875,60.0,-15.0,0.000213623046875,4.57763671875e-05,1.152020262554288
24576000,0.1983797224238515,-0.08000000000000006,-0.06640406505903229,0.0,-0.002642875058882055,0.0,-0.0770775594864972,0.0,0.0,0.0,1.1621287050656974,0.017852783203125,60.0,-15.0,0.0003204345703125,9.1552734375e-05,1.152131319977343
24641536,0.20283933787140995,-0.08000000000000006,-0.0684265045565553,0.0,-0.002997236670125858,0.0,-0.07704715529689565,0.0,0.0,0.0,1.162388175725937,0.0199127197265625,60.0,-15.0,0.0003814697265625,0.0001983642578125,1.1564424154348671
24707072,0.2838001915952191,-0.08000000000000006,-0.06567596277454868,0.0,-0.0013086437425045006,0.0,-0.05825637813541107,0.0,0.0,0.0,1.1281492058187723,0.010528564453125,60.0,-15.0,0.0001983642578125,9.1552734375e-05,1.2171201230958104
24772608,0.21530164475552738,-0.08000000000000006,-0.08099053340265527,0.0,-0.002039839069766458,0.0,-0.07341073488350958,0.0,0.0,0.0,1.152856803033501,0.005035400390625,60.0,-15.0,0.0001068115234375,9.1552734375e-05,1.1366431419737637
24838144,0.19305100943893194,-0.08000000000000006,-0.0833559685270302,0.0,-0.0032502371486771153,0.0,-0.07687388296471909,0.0,0.0,0.0,1.16260327398777,0.0016021728515625,60.0,-15.0,4.57763671875e-05,7.62939453125e-05,1.1136909797787666
24903680,0.18029752373695374,-0.08000000000000006,-0.08116657705977559,0.0,-0.00392845289206889,0.0,-0.07910427782917395,0.0,0.0,0.0,1.1585365869104862,0.0116729736328125,60.0,-15.0,0.0002288818359375,0.0001373291015625,1.1061587259173393
24969216,0.1914210048271343,-0.08000000000000006,-0.07721930905245245,0.0,-0.0030058009524509544,0.0,-0.07017581962281838,0.0,0.0,0.0,1.1513306181877851,0.0075531005859375,60.0,-15.0,0.0001983642578125,0.0002899169921875,1.1195870959199965
25034752,0.2794389652553946,-0.08000000000000006,-0.06171595075284131,0.0,-0.0022710447292411118,0.0,-0.053654128627385944,0.0,0.0,0.0,1.123527854681015,0.0066375732421875,60.0,-15.0,0.0001220703125,4.57763671875e-05,1.211909070611
25100288,0.21350965311285108,-0.08000000000000006,-0.07234683545539156,0.0,-0.003083038549448247,0.0,-0.0701087083434686,0.0,0.0,0.0,1.1628180760890245,0.0130462646484375,60.0,-15.0,0.000244140625,0.0001068115234375,1.163712015375495
25165824,0.20078935311175883,-0.08000000000000006,-0.07157626451225951,0.0,-0.0032728681799198966,0.0,-0.07445019739679992,0.0,0.0,0.0,1.1680648885667324,0.00640869140625,60.0,-15.0,0.000152587890625,0.00018310546875,1.1457563173025846
25231360,0.1911072259536013,-0.08000000000000006,-0.07108245906420052,0.0,-0.003434966060012812,0.0,-0.07525068486575037,0.0,0.0,0.0,1.1626830426976085,0.0121307373046875,60.0,-15.0,0.000274658203125,0.0002899169921875,1.1358262049034238
25296896,0.19285433797631413,-0.08000000000000006,-0.06805472978157923,0.0,-0.0023153653819463216,0.0,-0.07679867919068784,0.0,0.0,0.0,1.1591363586485386,0.0107574462890625,60.0,-15.0,0.000274658203125,0.0003814697265625,1.1351399761624634
25362432,0.27264837140683085,-0.08000000000000006,-0.04371528886258602,0.0,-0.0007330582200211211,0.0,-0.05755867835250683,0.0,0.0,0.0,1.1666950648650527,0.01556396484375,60.0,-15.0,0.000274658203125,6.103515625e-05,1.272827435284853
25427968,0.21309708815533668,-0.08000000000000006,-0.05663997420924716,0.0,-0.0013170008078304818,0.0,-0.06945196050219238,0.0,0.0,0.0,1.1768830344080925,0.009613037109375,60.0,-15.0,0.00018310546875,9.1552734375e-05,1.1920756553299725
25493504,0.20109081966802478,-0.08000000000000006,-0.05783639621222392,0.0,-0.0016778861108832643,0.0,-0.0768705194350332,0.0,0.0,0.0,1.1702445643022656,0.0125885009765625,60.0,-15.0,0.0002288818359375,7.62939453125e-05,1.1674531260505319
25559040,0.19960163778159767,-0.08000000000000006,-0.056392279017018154,0.0,-0.0018506721244193614,0.0,-0.0761437697801739,0.0,0.0,0.0,1.1550882700830698,0.02288818359375,60.0,-15.0,0.0004119873046875,0.0001220703125,1.163051849231124
25624576,0.19852805498521775,-0.08000000000000006,-0.05524360510753468,0.0,-0.0012159134835201257,0.0,-0.0735731361201033,0.0,0.0,0.0,1.1534591345116496,0.0164794921875,60.0,-15.0,0.0003204345703125,0.00018310546875,1.1582235875539482
25690112,0.27140604064334184,-0.08000000000000006,-0.04810367450409103,0.0,-0.000850912975238316,0.0,-0.05291037663118914,0.0,0.0,0.0,1.1448342194780707,0.01373291015625,60.0,-15.0,0.000244140625,6.103515625e-05,1.2480340963229537
25755648,0.21822307305410504,-0.08000000000000006,-0.06049550004536286,0.0,-0.001275270532914874,0.0,-0.06691420674906112,0.0,0.0,0.0,1.1502048103138804,0.016937255859375,60.0,-15.0,0.0002899169921875,3.0517578125e-05,1.1766444547101855
25821184,0.20319561334326863,-0.08000000000000006,-0.06181486273999326,0.0,-0.0014618954592151567,0.0,-0.06637208687607199,0.0,0.0,0.0,1.1535795237869024,0.0249481201171875,60.0,-15.0,0.0004425048828125,0.0001068115234375,1.1719496371224523
25886720,0.19769554922822863,-0.08000000000000006,-0.06186702262493782,0.0,-0.0022465374877356226,0.0,-0.06836667191237211,0.0,0.0,0.0,1.13809385150671,0.0130462646484375,60.0,-15.0,0.0002593994140625,0.0001678466796875,1.1361688179895282
25952256,0.20031152456067502,-0.08000000000000006,-0.05920784070622176,0.0,-0.0021778034752060194,0.0,-0.06761588325025514,0.0,0.0,0.0,1.141760375816375,0.0167083740234375,60.0,-15.0,0.0003204345703125,0.0001678466796875,1.1495939721353352
26017792,0.2683156777638942,-0.08000000000000006,-0.04926659585908055,0.0,-0.0007473260127426329,0.0,-0.0612963356252294,0.0,0.0,0.0,1.1210750313475728,0.0130462646484375,60.0,-15.0,0.0002288818359375,4.57763671875e-05,1.2110701380297542
26083328,0.22011810180265456,-0.08000000000000006,-0.060642875730991364,0.0,-0.0011989978052042716,0.0,-0.07361780933570117,0.0,0.0,0.0,1.1382999271154404,0.0180816650390625,60.0,-15.0,0.0003204345703125,7.62939453125e-05,1.160954084713012
26148864,0.206476412829943,-0.08000000000000006,-0.06215246417559683,0.0,-0.0013364241867748206,0.0,-0.0792469362495467,0.0,0.0,0.0,1.1416443176567554,0.02197265625,60.0,-15.0,0.000396728515625,0.0001220703125,1.1472209496423602
26214400,0.1997845034347847,-0.08000000000000006,-0.06342513256822713,0.0,-0.00165134385406418,0.0,-0.07502925430890173,0.0,0.0,0.0,1.134791124612093,0.0203704833984375,60.0,-15.0,0.0003814697265625,0.0001678466796875,1.1346551035530865
26279936,0.20293909078463912,-0.08000000000000006,-0.06213448179187253,0.0,-0.0014335159985421342,0.0,-0.07389408239396289,0.0,0.0,0.0,1.125464629381895,0.017852783203125,60.0,-15.0,0.0003509521484375,0.000213623046875,1.1285514747723937
26345472,0.25983356148935854,-0.08000000000000006,-0.055115620052674785,0.0,-0.001142924334089912,0.0,-0.05918006243882701,0.0,0.0,0.0,1.10081158997491,0.0194549560546875,60.0,-15.0,0.0003509521484375,0.0001068115234375,1.1845368458889425
26411008,0.20941026299260557,-0.08000000000000006,-0.06831013289047405,0.0,-0.0018309300958208041,0.0,-0.07586129161063582,0.0,0.0,0.0,1.1152314124628901,0.0146484375,60.0,-15.0,0.0002593994140625,6.103515625e-05,1.1132187531329691
26476544,0.1895143159199506,-0.08000000000000006,-0.06951304856920615,0.0,-0.001883553473817301,0.0,-0.07906847371486947,0.0,0.0,0.0,1.1044164933264256,0.0057220458984375,60.0,-15.0,0.0001220703125,0.0001068115234375,1.0690736072137952
26542080,0.1858394838636741,-0.08000000000000006,-0.06657337950309739,0.0,-0.0019255701427027816,0.0,-0.08312257373472676,0.0,0.0,0.0,1.1011051889508963,0.015106201171875,60.0,-15.0,0.000274658203125,9.1552734375e-05,1.0703327944502234
26607616,0.18719201523344964,-0.08000000000000006,-0.06597478690673597,0.0,-0.001877761613286566,0.0,-0.07945773145183921,0.0,0.0,0.0,1.0898208520375192,0.0107574462890625,60.0,-15.0,0.000213623046875,0.0001373291015625,1.0603165049105883
26673152,0.26273927092552185,-0.08000000000000006,-0.047764312839717604,0.0,-0.0008945596978264803,0.0,-0.05947761915740557,0.0,0.0,0.0,1.102322299964726,0.0222015380859375,60.0,-15.0,0.0003814697265625,4.57763671875e-05,1.19907140545547
26738688,0.21293069329112768,-0.08000000000000006,-0.05920783584588207,0.0,-0.001962116542017611,0.0,-0.07041827961802483,0.0,0.0,0.0,1.112608125898987,0.0189971923828125,60.0,-15.0,0.000335693359375,7.62939453125e-05,1.1328644445165992
26804224,0.2026304160244763,-0.08000000000000006,-0.059169034007936716,0.0,-0.0025496243833913468,0.0,-0.07185397471766919,0.0,0.0,0.0,1.12156349606812,0.0212860107421875,60.0,-15.0,0.0003814697265625,0.0001068115234375,1.1317877215333283
26869760,0.18739360047038645,-0.08000000000000006,-0.06270390716963448,0.0,-0.0027239845803705975,0.0,-0.07099480862962082,0.0,0.0,0.0,1.1117158033885062,0.01190185546875,60.0,-15.0,0.0002288818359375,0.0001220703125,1.0944555080495775
26935296,0.2006086342735216,-0.08000000000000006,-0.05975488311378285,0.0,-0.002760685607427149,0.0,-0.06859000213444233,0.0,0.0,0.0,1.1278275693766773,0.0164794921875,60.0,-15.0,0.000335693359375,0.000244140625,1.1335340938530862
27000832,0.24750655319076031,-0.08000000000000006,-0.05880777881247923,0.0,-0.0013543938412112766,0.0,-0.05951544243725948,0.0,0.0,0.0,1.0990390852093697,0.02471923828125,60.0,-15.0,0.0004425048828125,0.0001220703125,1.1714480705559254
27066368,0.21226727357134223,-0.08000000000000006,-0.06514569191494957,0.0,-0.0010809455729940964,0.0,-0.07033792993752286,0.0,0.0,0.0,1.1068199388682842,0.03021240234375,60.0,-15.0,0.000518798828125,6.103515625e-05,1.1326684337109327
27131904,0.20144086272921413,-0.08000000000000006,-0.06604820431675762,0.0,-0.001417981803570001,0.0,-0.07298413058742881,0.0,0.0,0.0,1.0998681639321148,0.0203704833984375,60.0,-15.0,0.0003662109375,0.0001068115234375,1.1011161478236318
27197440,0.20131828042212874,-0.08000000000000006,-0.0666341275209561,0.0,-0.0011451255404608673,0.0,-0.07398800388909876,0.0,0.0,0.0,1.100288082845509,0.021514892578125,60.0,-15.0,0.000396728515625,0.000152587890625,1.1011886443011463
27262976,0.19973086845129728,-0.08000000000000006,-0.06418696622131392,0.0,-0.0013983819599161507,0.0,-0.07110151421511546,0.0,0.0,0.0,1.0887851640582085,0.0189971923828125,60.0,-15.0,0.0003814697265625,0.0002593994140625,1.090549017302692
27328512,0.2580519893672317,-0.08000000000000006,-0.05519479655777104,0.0,-0.0010819666351835622,0.0,-0.0607665351126343,0.0,0.0,0.0,1.0722948340699077,0.035247802734375,60.0,-15.0,0.0006256103515625,0.000152587890625,1.1683774963021278
27394048,0.22349164728075266,-0.08000000000000006,-0.06686353677650914,0.0,-0.0014663122924503114,0.0,-0.06677630584454164,0.0,0.0,0.0,1.0807647099718451,0.027923583984375,60.0,-15.0,0.00048828125,9.1552734375e-05,1.1169761633500457
27459584,0.20870359905529767,-0.08000000000000006,-0.06763506249990314,0.0,-0.0017156139847429586,0.0,-0.07070672465488315,0.0,0.0,0.0,1.0722375055775046,0.018310546875,60.0,-15.0,0.0003509521484375,0.00018310546875,1.0789984380826354
27525120,0.20541855704504997,-0.08000000000000006,-0.07083426514873281,0.0,-0.0018359155446887598,0.0,-0.07279468636261299,0.0,0.0,0.0,1.0724657257087529,0.022430419921875,60.0,-15.0,0.000396728515625,9.1552734375e-05,1.074753048364073
27590656,0.20540865848306566,-0.08000000000000006,-0.06800692988326773,0.0,-0.0012086330830243242,0.0,-0.06724904710426927,0.0,0.0,0.0,1.0838371347635984,0.022430419921875,60.0,-15.0,0.0004119873046875,0.000152587890625,1.0950500345788896
27656192,0.2441698918119073,-0.08000000000000006,-0.054662648326484486,0.0,-0.0012241142176208086,0.0,-0.06130313462927006,0.0,0.0,0.0,1.0711754164658487,0.031585693359375,60.0,-15.0,0.0005645751953125,0.000152587890625,1.149570579174906
27721728,0.20808535430114716,-0.08000000000000006,-0.06748659297591075,0.0,-0.001675458875070035,0.0,-0.06795508280629292,0.0,0.0,0.0,1.073742298875004,0.0189971923828125,60.0,-15.0,0.000335693359375,7.62939453125e-05,1.0836267452687025
27787264,0.20102782314643264,-0.08000000000000006,-0.06536729715298861,0.0,-0.0021682858123313054,0.0,-0.07059800706338137,0.0,0.0,0.0,1.067691626958549,0.02288818359375,60.0,-15.0,0.00042724609375,0.00018310546875,1.073279810603708
27852800,0.1949951893184334,-0.08000000000000006,-0.06580163643229753,0.0,-0.0023400890313496348,0.0,-0.07157604454550892,0.0,0.0,0.0,1.044004984665662,0.01739501953125,60.0,-15.0,0.0003204345703125,0.0001220703125,1.036552594974637
27918336,0.19583479885477573,-0.08000000000000006,-0.06559270608704537,0.0,-0.0021262989757815376,0.0,-0.07396261562826112,0.0,0.0,0.0,1.0501953405328095,0.014190673828125,60.0,-15.0,0.000274658203125,0.000152587890625,1.0383853050880134
27983872,0.24213363009039313,-0.08000000000000006,-0.05481336175580509,0.0,-0.0009951034153345972,0.0,-0.06990724420757033,0.0,0.0,0.0,1.0610666871070862,0.0153350830078125,60.0,-15.0,0.0002899169921875,0.0001373291015625,1.112671130336821
28049408,0.21111005474813282,-0.08000000000000006,-0.06436564354225993,0.0,-0.001191127239508205,0.0,-0.07677562144817784,0.0,0.0,0.0,1.0703884772956371,0.0299835205078125,60.0,-15.0,0.0005340576171875,0.0001373291015625,1.0890040374360979
