collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
38535168,1.52587890625e-05,2.288818359375e-05,0.0
38666240,1.52587890625e-05,7.62939453125e-05,0.0
38797312,7.62939453125e-05,9.1552734375e-05,0.0
38928384,0.0001068115234375,9.1552734375e-05,0.0
39059456,0.00040444983057228914,9.559723268072289e-05,0.0
39190528,0.00014495849609375,0.00023651123046875,0.0
39321600,0.00026702880859375,9.1552734375e-05,0.0
39452672,9.918212890625e-05,6.103515625e-05,0.0
39583744,0.0001373291015625,9.918212890625e-05,0.0
39714816,9.1552734375e-05,9.1552734375e-05,0.0
39845888,6.866455078125e-05,0.00012969970703125,0.0
39976960,8.392333984375e-05,7.62939453125e-05,0.0
40108032,9.853868599397591e-05,0.0001235410391566265,0.0
40239104,0.00016021728515625,0.00022125244140625,0.0
40370176,0.0001220703125,0.00011444091796875,0.0
40501248,9.1552734375e-05,0.0001068115234375,0.0
40632320,1.52587890625e-05,4.57763671875e-05,0.0
40763392,3.814697265625e-05,7.62939453125e-05,0.0
40894464,0.0,7.62939453125e-06,0.0
41025536,7.62939453125e-06,1.52587890625e-05,0.0
41156608,0.00018972373870481928,6.912415286144579e-05,0.0
41287680,4.57763671875e-05,6.103515625e-05,0.0
41418752,2.288818359375e-05,0.0001220703125,0.0
41549824,3.0517578125e-05,9.1552734375e-05,0.0
41680896,2.288818359375e-05,5.340576171875e-05,0.0
41811968,0.00012969970703125,0.0001068115234375,0.0
41943040,3.814697265625e-05,3.814697265625e-05,0.0
42074112,1.52587890625e-05,6.103515625e-05,0.0
42205184,7.20656061746988e-05,0.00020810782191265062,0.0
42336256,0.00014495849609375,0.0002593994140625,0.0
42467328,5.340576171875e-05,0.0001068115234375,0.0
42598400,0.0,0.0,0.0
42729472,3.814697265625e-05,7.62939453125e-05,0.0
42860544,7.62939453125e-05,0.0001373291015625,0.0
42991616,4.57763671875e-05,7.62939453125e-05,0.0
43122688,4.57763671875e-05,3.814697265625e-05,0.0
43253760,7.353633283132531e-05,0.0001956066453313253,0.0
43384832,9.1552734375e-05,0.000244140625,0.0
43515904,6.866455078125e-05,9.1552734375e-05,0.0
43646976,0.0,7.62939453125e-06,0.0
43778048,1.52587890625e-05,0.0,0.0
43909120,4.57763671875e-05,6.866455078125e-05,0.0
44040192,3.814697265625e-05,0.0001373291015625,0.0
44171264,9.1552734375e-05,0.00018310546875,0.0
44302336,2.206089984939759e-06,2.206089984939759e-06,0.0
44433408,1.52587890625e-05,0.0,0.0
44564480,2.288818359375e-05,6.866455078125e-05,0.0
44695552,3.814697265625e-05,0.00012969970703125,0.0
44826624,3.0517578125e-05,3.814697265625e-05,0.0
44957696,9.1552734375e-05,0.00014495849609375,0.0
45088768,1.52587890625e-05,3.814697265625e-05,0.0
45219840,1.52587890625e-05,7.62939453125e-05,0.0
45350912,4.7063253012048195e-05,0.00016472138554216866,0.0
45481984,0.00023651123046875,0.00018310546875,0.0
45613056,4.57763671875e-05,5.340576171875e-05,0.0
45744128,3.0517578125e-05,8.392333984375e-05,0.0
45875200,6.866455078125e-05,7.62939453125e-06,0.0
46006272,0.000152587890625,1.52587890625e-05,0.0
46137344,9.918212890625e-05,3.0517578125e-05,0.0
46268416,7.62939453125e-06,1.52587890625e-05,0.0
46399488,2.941453313253012e-05,9.780332266566265e-05,0.0
46530560,5.340576171875e-05,0.00011444091796875,0.0
46661632,2.288818359375e-05,0.00011444091796875,0.0
46792704,0.0,1.52587890625e-05,0.0
46923776,1.52587890625e-05,3.0517578125e-05,0.0
47054848,1.52587890625e-05,5.340576171875e-05,0.0
47185920,5.340576171875e-05,7.62939453125e-06,0.0
47316992,2.288818359375e-05,0.0,0.0
47448064,6.397660956325301e-05,0.00020737245858433735,0.0
47579136,0.00012969970703125,0.00030517578125,0.0
47710208,2.288818359375e-05,7.62939453125e-06,0.0
47841280,5.340576171875e-05,0.0,0.0
47972352,5.340576171875e-05,1.52587890625e-05,0.0
48103424,3.814697265625e-05,2.288818359375e-05,0.0
48234496,2.288818359375e-05,1.52587890625e-05,0.0
48365568,1.52587890625e-05,0.0,0.0
48496640,5.00047063253012e-05,2.2796263177710842e-05,0.0
48627712,7.62939453125e-06,3.0517578125e-05,0.0
48758784,1.52587890625e-05,1.52587890625e-05,0.0
48889856,6.103515625e-05,0.0,0.0
49020928,3.814697265625e-05,7.62939453125e-06,0.0
49152000,4.57763671875e-05,0.0,0.0
49283072,0.0001068115234375,4.57763671875e-05,0.0
49414144,6.103515625e-05,1.52587890625e-05,0.0
49545216,0.00010883377259036144,8.088996611445784e-06,0.0
49676288,0.00011444091796875,0.0,0.0
49807360,3.0517578125e-05,7.62939453125e-06,0.0
49938432,7.62939453125e-06,7.62939453125e-06,0.0
50069504,0.0,0.0,0.0
50200576,0.0,3.0517578125e-05,0.0
50331648,0.0,0.0,0.0
50462720,0.00028228759765625,3.0517578125e-05,0.0
50593792,8.60375094126506e-05,0.0,0.0
