attempt,collected_frames,rew/progress,rew/goal_velocity,rew/posture_swing,rew/stabilization,rew/step_penalty,rew/terminal_bonus,rew/total_reward
4,22478848,-0.692480003926903,0.09820059163030237,-0.07361090980703011,-0.19066592981107533,0.0,-0.4749298095703125,-1.3334860792383552
4,22544384,-0.6785571435466409,0.07681837264681235,-0.07846152508864179,-0.19255308248102665,0.0,-0.2094268798828125,-1.0821669474244118
4,22609920,-0.6995881670154631,0.1161552591365762,-0.05892756125831511,-0.1985639090416953,0.0,-1.007080078125,-1.8479912978364155
4,22675456,-0.7097539682872593,0.1548251616768539,-0.07531872668187134,-0.19815404526889324,0.0,-0.235748291015625,-1.064149871468544
4,22740992,-0.6911783805117011,0.057053924218053,-0.0600199771579355,-0.19767824723385274,0.0,-0.0926971435546875,-0.9845058855134994
4,22806528,-0.7039981414563954,0.1246236011502333,-0.05137932687648572,-0.19634120143018663,0.0,-0.9326934814453125,-1.7597885977011174
4,22872064,-0.6880947947502136,0.0892179889488034,-0.05158779182238504,-0.19616388157010078,0.0,-0.4016876220703125,-1.2483030459843576
4,22937600,-0.7088485886342824,0.0974914648104459,-0.0497201741382014,-0.19516309560276568,0.0,-0.8697509765625,-1.7259913582820445
4,23003136,-0.694354550447315,0.09340551806963049,-0.05135876781423576,-0.1939991182880476,0.0,-0.446319580078125,-1.292626498034224
4,23068672,-0.6867402149364352,0.07340551650850102,-0.0564354948583059,-0.19162254012189806,0.0,-0.199127197265625,-1.0605199332349002
4,23134208,-0.7053604582324624,0.11881736863870174,-0.05779640597756952,-0.1961814396781847,0.0,-1.0013580322265625,-1.8418789765564725
4,23199744,-0.7016560658812523,0.15805872273631394,-0.13704715389758348,-0.20197080599609762,0.0,-0.3101348876953125,-1.1927501973113976
4,23265280,-0.6752096130512655,0.0815029435325414,-0.13217060768511146,-0.19759825395885855,0.0,-0.054931640625,-0.9783931474667042
4,23330816,-0.6917902552522719,0.12501199182588607,-0.10742823846521787,-0.19988842122256756,0.0,-0.807952880859375,-1.6820333183277398
4,23396352,-0.6800134503282607,0.10262479545781389,-0.11016976519022137,-0.19909610273316503,0.0,-0.3948211669921875,-1.281462945509702
4,23461888,-0.6977574313059449,0.11071289738174528,-0.0960238813131582,-0.199555623694323,0.0,-0.7495880126953125,-1.6322120495606214
4,23527424,-0.6934170238673687,0.1010111493524164,-0.0645110396144446,-0.19779281597584486,0.0,-0.4451751708984375,-1.2998714370187372
4,23592960,-0.6890474683605134,0.05768767349945847,-0.054537735748454,-0.19712992454878986,0.0,-0.249481201171875,-1.1325086501892656
4,23658496,-0.7046683067455888,0.12345383307547309,-0.0771812325110659,-0.19487496523652226,0.0,-1.025390625,-1.878661344293505
4,23724032,-0.7154390243813396,0.1496995855413843,-0.053535221581114456,-0.19854260084684938,0.0,-0.30670166015625,-1.12451892811805
4,23789568,-0.682036864105612,0.07115382043411955,-0.07072579368832521,-0.1933773219352588,0.0,-0.0583648681640625,-0.9333510224241763
4,23855104,-0.702881847973913,0.11238396445696708,-0.06388077564770356,-0.19935671507846564,0.0,-0.8880615234375,-1.7417706795968115
4,23920640,-0.6963811246678233,0.08469030153355561,-0.04801612874143757,-0.19478565838653594,0.0,-0.450897216796875,-1.3053898287471384
4,23986176,-0.7074556373991072,0.10775608573749196,-0.06260819348972291,-0.19514037831686437,0.0,-0.84228515625,-1.699733251472935
4,24051712,-0.6839430187828839,0.11290912458207458,-0.09580448939232156,-0.19460122101008892,0.0,-0.382232666015625,-1.2436722768470645
4,24117248,-0.6851604650728405,0.0639889174781274,-0.08393609963241033,-0.19419975171331316,0.0,-0.231170654296875,-1.1304647559300065
4,24182784,-0.7028379552066326,0.11686490812280681,-0.060430379438912496,-0.19622683397028595,0.0,-1.0288238525390625,-1.8714540801011026
4,24248320,-0.7021831977181137,0.1535917010915,-0.14889943483285606,-0.20090918126516044,0.0,-0.31585693359375,-1.214257045648992
4,24313856,-0.677161943167448,0.07614993880270049,-0.12615614337846637,-0.1973510724492371,0.0,-0.0995635986328125,-1.0240684082964435
4,24379392,-0.6996525046415627,0.10126210287126014,-0.07615233067190275,-0.20083038811571896,0.0,-0.7884979248046875,-1.6638710888801143
4,24444928,-0.6911636935546994,0.09262888008379377,-0.05536416138056666,-0.1952871575485915,0.0,-0.5367279052734375,-1.3859140378190205
4,24510464,-0.7100256779231131,0.09694625722477213,-0.04791444983857218,-0.19626594649162143,0.0,-0.7965087890625,-1.6537559935823083
4,24576000,-0.6876564361155033,0.11236059782095253,-0.07697603772976436,-0.19372519850730896,0.0,-0.4131317138671875,-1.2591287899995223
4,24641536,-0.6865561455488205,0.06828471973130945,-0.08243549507460557,-0.19754984939936548,0.0,-0.276947021484375,-1.175162414321676
4,24707072,-0.6993498983792961,0.12122848760918714,-0.07386491473880596,-0.1959691506344825,0.0,-0.9601593017578125,-1.8081147503107786
4,24772608,-0.7098251073621213,0.15071920785703696,-0.13823714281897992,-0.2062626745318994,0.0,-0.238037109375,-1.1416428270749748
4,24838144,-0.6872248002327979,0.07520424589165486,-0.06655092618893832,-0.19576846214476973,0.0,-0.157928466796875,-1.032241377979517
4,24903680,-0.6956517626531422,0.11861266673076898,-0.0963803578633815,-0.19905410625506192,0.0,-0.762176513671875,-1.6346500368090346
4,24969216,-0.6890178360044956,0.10738867672625929,-0.14589357032673433,-0.1952017650473863,0.0,-0.4863739013671875,-1.409083740087226
4,25034752,-0.7001032424159348,0.10328604525420815,-0.12162532686488703,-0.19573343906085938,0.0,-0.7049560546875,-1.6191320538055152
4,25100288,-0.6875207764096558,0.10786495477077551,-0.07803936558775604,-0.1967857537092641,0.0,-0.4657745361328125,-1.3202292567584664
4,25165824,-0.6906133503653109,0.06649207467853557,-0.05166005759383552,-0.19485690700821579,0.0,-0.2918243408203125,-1.1624490900430828
4,25231360,-0.703227499499917,0.1096234550641384,-0.049649603068246506,-0.19469870603643358,0.0,-0.936126708984375,-1.7740665941964835
4,25296896,-0.7172741168178618,0.15644937683828175,-0.040193026725319214,-0.2008422986837104,0.0,-0.2655029296875,-1.0673630004748702
4,25362432,-0.6883557601831853,0.0592875352158444,-0.05056853349378798,-0.19124668999575078,0.0,-0.0148773193359375,-0.8857607645913959
4,25427968,-0.7107508899644017,0.10493892566591967,-0.044272557919612154,-0.19534450629726052,0.0,-0.9807586669921875,-1.8261735462583601
