attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/accel_p95,shock/accel_p99
1,7667712,2.7595933489501476,9.737255088984966,0.06088938760194651,3.912411756346046e-06,0.0020031548192491755,0.0,2.8690808534622194,2.8896201133728026,2.97766175031662
1,7733248,2.7931546177715063,9.816014904528856,0.0020926556910580985,5.339189645070519e-06,0.0026329877400712576,0.0,2.9079002857208254,2.942392444610596,2.992615258693695
1,7798784,2.9628159794956446,9.862886562943459,0.018944777911201527,3.6909081307101577e-06,0.0018685936959315086,0.0,3.078212094306946,3.1144199132919312,3.164733819961548
1,7864320,2.7828139029443264,9.803050220012665,0.018784894589316536,4.24452224478955e-06,0.0020241037200321443,0.0,2.877490234375,2.923080623149872,2.9613281059265137
1,7929856,2.896733256056905,10.069482415914536,0.04234460709631094,7.042686256397701e-06,0.0031310767044487875,0.0,3.0177229166030886,3.050822174549103,3.125907504558563
1,7995392,2.902262084186077,9.69800752773881,0.07899318523595866,5.128437150503373e-06,0.0021871549970455817,0.0,3.03962779045105,3.09445458650589,3.1389296579360964
1,8060928,2.8429614156484604,9.631794534623623,0.03981517302645443,4.655408361031732e-06,0.002278979547554627,0.0,2.935785913467407,2.9637149930000306,3.00258437871933
1,8126464,2.8834998812526464,10.013406123965979,0.06515168566784268,9.765056482535783e-06,0.004522132254351163,0.0,3.015806770324707,3.0373358607292174,3.1374259471893313
1,8192000,2.875670000910759,9.817150477319956,0.023839903597945522,4.8373692722591954e-06,0.002476733067396708,0.0,3.0000925302505492,3.0269591569900514,3.0550196981430053
1,8257536,2.838061397895217,9.834844216704369,0.044998790666795685,6.0531617713799335e-06,0.0029481374488113943,0.0,2.9813655376434327,3.0165688037872314,3.1125166511535647
1,8323072,2.8881353959441185,9.605985097587109,0.0603974326450043,1.4880888290491612e-06,0.0007371168039753684,0.0,3.003382706642151,3.0617513418197633,3.0991744947433473
1,8388608,2.8750583361834288,9.576319955289364,0.0027316151868035377,1.5220638118762508e-06,0.0007792966716806404,0.0,2.9932652711868286,3.0323163628578182,3.082065491676331
1,8454144,2.8304821737110615,9.642807878553867,0.008896971382910124,3.6033053927297942e-06,0.0018448923610776546,0.0,2.9525310039520263,2.98015900850296,3.050876774787903
1,8519680,2.846581229940057,9.847091495990753,0.07461677446553949,2.7199928587240407e-06,0.0013926363436667089,0.0,3.0072344303131104,3.0753750801086426,3.138819282054901
1,8585216,2.933044733479619,9.457438468933105,0.0022050824902635213,2.8903687390169353e-06,0.0014706417814522865,0.0,3.0586443185806274,3.096945381164551,3.1385010147094725
1,8650752,2.914809303358197,9.873331844806671,0.05120485566840216,5.5029409626872194e-06,0.0023594900764010163,0.0,3.0274378776550295,3.079336476325989,3.142701852321625
1,8716288,2.7966893035918474,9.680239617824554,0.06140541169952485,5.763416963233681e-06,0.002950823744868103,0.0,2.927073931694031,2.947829782962799,2.9721018862724304
1,8781824,2.8845189064741135,9.88935899734497,0.031461936275263724,4.286013482790452e-06,0.002026968361406034,0.0,3.027921509742737,3.0435239553451536,3.115761353969574
1,8847360,2.738232109695673,9.607748657464981,0.046498519893702905,4.2783051288353136e-06,0.002126490036062023,0.0,2.8605859518051147,2.8937164187431335,2.923860969543457
1,8912896,2.6964275892823935,9.444953095167875,0.05570098929865708,2.8080901897098443e-06,0.0013661412390320038,0.0,2.8126243114471436,2.836117374897003,2.879280779361725
