collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
6684672,-0.20006517517091033,-0.03384091260195744,0.005179952743823917,-0.007795045678894656,-0.011685235747223757,0.016985758397448425,0.0009030026230539832,0.008153411240756803,-0.0001658879561068105,-0.6952836424989128,-0.014270086104764703,-0.005671889236146389
6815744,-0.2647843886090493,-0.013431548018353669,-0.011222046474013897,-0.0007264373686189346,-0.008750685535633723,0.004028079209862691,-0.00375546088198204,0.01495734574739388,-0.0028905498032245087,-0.5561099596657294,0.0246604150913618,-0.09468308359477617
6946816,0.09750951425712948,0.006043979437762441,-0.0012328092139957398,-0.11673829547808401,-0.07198223128506456,-0.1483825464045294,-0.027463396595023663,-0.03014001772279758,-0.01856723074525679,-0.1833453512559117,0.04350873319735042,0.2550858944070942
7077888,-0.02049922588937172,-0.007041946718408427,-0.013958540167429612,-0.038223370577737004,0.01898144270007705,0.05365950956747379,-0.040891554510167676,0.01771713322603768,-0.002302861573121422,0.5436569090771037,0.004572875380449292,-0.2384946306126226
7208960,-0.2966700529520522,-0.021770820033646363,0.0029006712104984824,0.002178242715942731,-0.00201707711138848,-0.07396031941196525,-0.015447017392042421,0.0012652214944514318,-0.022501292001828325,-0.3186614271224646,0.05872617130485281,-0.18390168724886688
7340032,-0.11383704743641784,-0.019912767004687568,0.014828699273604506,0.06014288403743387,0.06245935844552329,0.04354696071982735,0.07431666485025769,0.016660138091272227,0.005950562860328617,-0.26676704842232163,-0.000986825158828614,0.3205910436994968
7471104,0.0940075574552404,-0.026286014376232836,-0.0034990781284909983,0.019827913357463343,-0.04830290450340775,-0.061073793251533816,-0.00953780418178857,-0.028915650951065252,-0.03466888399614837,0.4745977216070493,-0.03231442666050542,0.1669682515310739
7602176,0.1207194204004236,-0.008804085024362815,-0.0042286581137337366,-0.00437033794763497,0.0036867533548457262,-0.0631042638278056,0.011733701724748804,-0.0046035002961908,-0.013140125825147349,0.4496892920910592,0.02338016654084775,0.29253969485319964
7733248,-0.10215207092127551,-0.014167821002967092,0.0035870885626958743,0.06612317967592884,0.031011444811129926,-0.02711910722626592,0.041018286109625386,-0.0033124823148075002,-0.023063641045622762,0.3774884488755992,0.012692384496280984,0.29826404495780107
7864320,-0.26828305396996066,-0.04125271211189641,-0.003795869839949634,-0.0014516932179458116,0.004296234662839109,-0.032390516434754435,-0.04981511273978705,0.0076884470410056496,-0.04467088585653493,0.2332352538292311,-0.048992354964017076,0.26412786533207816
7995392,0.02145932672704908,-0.009023577300405558,0.06565751037660764,0.07462140128751013,-0.10868575491220918,0.01921225654082746,-0.02642002143608768,0.022369159855326032,-0.017034353862671683,-0.36318042988576704,-0.018109133978227453,-0.2542270738373111
8126464,-0.21082202517553594,-0.008607207801836157,-0.007244855901929361,-0.007326213664551922,-0.011821105504644795,-0.022909347184655603,-0.0015628158727334827,0.012694781410641003,-0.0089471156443538,-0.6909796784546104,0.017084102005296156,7.513792114162552e-07
8257536,-0.22811889654561274,-0.03423060218831813,-0.01012489978406502,-0.0036596129176037647,0.021037113325313894,0.03055958625910664,0.01881094562462457,0.013074575274083337,-0.0029946124255763873,-0.5232384712290916,0.021913897515316486,-0.09223678691128738
8388608,-0.1673068835405503,-0.0071807619918879805,-0.010299666225638241,0.020979427780295528,0.00825072076877044,-0.044532674193849334,-0.018518918978991158,-0.001556179161130319,-0.00292909014530873,-0.5872544525008678,0.0023580105348738572,0.1288332141778363
8519680,-0.19813489868561673,0.0025706956911481704,0.01215015468762683,0.012897839565944128,-0.04205049544140887,-0.02290457515724154,-0.04954365630216755,0.005903770275246201,-0.018374708290621516,0.3728048758506642,0.04936513315271901,-0.21329919689959526
8650752,-0.22072452963134065,-0.018996925980455277,-0.0024812544342863877,0.001750023003940743,-0.001580613121288583,-0.005982777734290301,-0.00011182731860821179,0.007486487703216102,-0.006617133849593248,-0.6975946491861775,-0.004991114117151398,0.0316826639196516
