collected_frames,var_decomp/shaping,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
18612224,1.1359333992004395,0.039335720241069794,0.14741450548171997,0.18279030919075012,0.003925965167582035,0.4788408577442169,5.327577114105225,-0.09310711920261383,7.254342079162598
18743296,0.3662523031234741,0.045719213783741,-0.06421051174402237,0.07010607421398163,-0.05641867592930794,0.18789198994636536,2.588383436203003,-0.09649121016263962,6.608470439910889
18874368,0.3380167782306671,0.05202120169997215,0.03015894442796707,0.023672403767704964,0.16326473653316498,0.26794466376304626,1.8182713985443115,-0.008565717376768589,8.231401443481445
19005440,0.20672820508480072,0.011329817585647106,0.0850929543375969,0.07115371525287628,0.4615517854690552,0.5852860808372498,1.8237593173980713,0.016118589788675308,7.919538974761963
19136512,0.16134367883205414,-0.01153527945280075,0.013034950010478497,0.04227139428257942,0.18406589329242706,0.6472397446632385,2.1135518550872803,-0.09258183091878891,8.171167373657227
19267584,0.32846975326538086,0.015858566388487816,0.01335151307284832,0.016936322674155235,0.34452322125434875,0.5539087057113647,2.476458787918091,-0.09950743615627289,7.535763263702393
19398656,0.18427199125289917,0.017456984147429466,0.02019825205206871,0.0571836493909359,0.19643664360046387,0.013471043668687344,1.6383869647979736,-0.0318383164703846,9.010651588439941
19529728,0.2354569435119629,-0.020989350974559784,0.04442252591252327,0.1128215566277504,0.28601524233818054,0.9393675923347473,1.5493223667144775,-0.022092897444963455,7.861856937408447
19660800,0.11483851075172424,0.036893151700496674,0.007723748218268156,0.0678805410861969,0.3077779710292816,0.38520702719688416,2.295692205429077,-0.03866792470216751,7.8230695724487305
19791872,0.17794211208820343,0.011348025873303413,0.064295195043087,0.06968971341848373,0.046348687261343,0.28098082542419434,1.1568723917007446,0.014879854395985603,9.135666847229004
19922944,0.18402957916259766,0.0069807423278689384,0.036314696073532104,-0.00920956488698721,0.13338373601436615,0.6119089722633362,1.4472986459732056,0.04943832382559776,8.451205253601074
20054016,0.18773382902145386,0.002522837370634079,0.0015896892873570323,-0.01713508740067482,-0.03579755499958992,0.4427391290664673,1.7794218063354492,0.024926163256168365,8.815136909484863
20185088,0.19211673736572266,0.013678129762411118,0.1315409541130066,0.05077154189348221,0.3084106147289276,0.7683714032173157,1.7388514280319214,0.0033152352552860975,7.946953296661377
20316160,0.2961631417274475,0.0069305445067584515,0.0702124834060669,-0.006106676533818245,0.21442797780036926,0.5970447659492493,1.7082264423370361,-0.030743058770895004,8.434682846069336
20447232,0.1282392144203186,0.020917557179927826,-0.005590566899627447,-0.00126564665697515,0.0750402957201004,0.8773156404495239,2.0298917293548584,-0.04210325703024864,8.017521858215332
