attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
0,41811968,0.7777794599533081,0.30023232102394104,-0.023342430591583252,0.5708578824996948,0.004400582052767277,0.5945005416870117,-0.00807605404406786,0.5926001071929932,-0.0003010416403412819,0.5973283648490906,0.00973813608288765,0.5981911420822144
0,41943040,0.7777823209762573,0.300570547580719,-0.028989793732762337,0.5724436640739441,0.007901249453425407,0.5969741940498352,-0.011019684374332428,0.5932766795158386,0.002097183372825384,0.5975080132484436,0.0011331120040267706,0.6011412143707275
0,42074112,0.7763422727584839,0.3019072711467743,-0.03360959514975548,0.5721202492713928,0.007092886604368687,0.5999411344528198,-0.014776134863495827,0.5930975079536438,0.004711029585450888,0.600297212600708,0.007886245846748352,0.6023666858673096
0,42205184,0.7715499401092529,0.30579063296318054,-0.041177794337272644,0.5733952522277832,0.009297761134803295,0.5994125008583069,-0.014016956090927124,0.5946479439735413,0.010372031480073929,0.6007227301597595,0.0004983046092092991,0.6057610511779785
0,42336256,0.7720023393630981,0.3036145865917206,-0.053754933178424835,0.5725189447402954,0.007936269044876099,0.6013323068618774,-0.005811744835227728,0.5926504135131836,0.01939992792904377,0.5990725159645081,0.007598858326673508,0.6090574264526367
0,42467328,0.7787294387817383,0.29668277502059937,-0.055000580847263336,0.569979190826416,0.01128663495182991,0.6000178456306458,0.00133173365611583,0.5919640064239502,0.019040169194340706,0.598585307598114,0.011793491430580616,0.6090333461761475
0,42598400,0.7769173383712769,0.30153268575668335,-0.05370006337761879,0.5717065334320068,0.011231780052185059,0.6001013517379761,0.010422112420201302,0.5961396098136902,0.017471101135015488,0.5995326042175293,0.011221494525671005,0.6088674068450928
0,42729472,0.7783974409103394,0.2978827953338623,-0.05497045814990997,0.5716862082481384,0.004741033539175987,0.6000852584838867,0.008366608992218971,0.5951119065284729,0.01927480660378933,0.6001414060592651,0.007326439954340458,0.6088966727256775
0,42860544,0.7803083658218384,0.29787856340408325,-0.04715016484260559,0.5730499029159546,0.0019517301116138697,0.5985088348388672,0.005762957967817783,0.5955754518508911,0.015507793053984642,0.6000117063522339,0.008377321995794773,0.6055821776390076
0,42991616,0.7792844772338867,0.29850322008132935,-0.05073454603552818,0.5727863311767578,-0.0012745370622724295,0.5973066687583923,0.005490985698997974,0.5996707081794739,0.011502260342240334,0.6007435917854309,-0.0008951479103416204,0.6065742373466492
0,43122688,0.7747170925140381,0.30328482389450073,-0.04331041872501373,0.5736960172653198,0.002153288573026657,0.6015370488166809,0.004771933890879154,0.5977577567100525,0.009158413857221603,0.6010035872459412,0.007194743491709232,0.607652485370636
0,43253760,0.7755035161972046,0.305164098739624,-0.02825351059436798,0.5776693820953369,-0.005377301946282387,0.6017789244651794,0.009277623146772385,0.6022257804870605,-0.016697891056537628,0.6038335561752319,0.0013772029196843505,0.6096824407577515
0,43384832,0.7776234149932861,0.3014030158519745,-0.036760441958904266,0.5731483101844788,-0.00718141533434391,0.6013174653053284,0.0072679780423641205,0.6030905842781067,-0.010328308679163456,0.6009041666984558,0.007134009152650833,0.6090269684791565
0,43515904,0.7785572409629822,0.2995716631412506,-0.030052855610847473,0.5752812027931213,-0.0029265526682138443,0.6032595634460449,0.005026691593229771,0.6025725603103638,-0.0007640925468876958,0.5996204614639282,-0.003161016386002302,0.6088950634002686
0,43646976,0.7753360271453857,0.30047112703323364,-0.0325341559946537,0.5737079381942749,-0.0020127210300415754,0.6053122282028198,0.012539725750684738,0.6030131578445435,0.0050666602328419685,0.5971301794052124,-0.004834453109651804,0.6074567437171936
0,43778048,0.7796516418457031,0.29872676730155945,-0.03736649453639984,0.5725137591362,-0.0033307974226772785,0.6031167507171631,0.016821546480059624,0.6066566109657288,0.01014632172882557,0.5961630940437317,-0.006890802178531885,0.6057615876197815
0,43909120,0.7736846208572388,0.30581802129745483,-0.033644359558820724,0.5726374983787537,-0.002591164782643318,0.6051981449127197,0.028996052220463753,0.6057338118553162,0.01788443513214588,0.5997474193572998,-0.005826734006404877,0.6078578233718872
0,44040192,0.7704395055770874,0.3092687129974365,-0.03284089267253876,0.577139139175415,-0.0042386604472994804,0.6061345338821411,0.022738853469491005,0.6056143045425415,0.016727402806282043,0.601658046245575,-0.0042367177084088326,0.6077922582626343
0,44171264,0.7740459442138672,0.3033435642719269,-0.033079251646995544,0.5770706534385681,-0.002920685801655054,0.6048561930656433,0.025126874446868896,0.6031749248504639,0.019235365092754364,0.6018677949905396,-0.00537607679143548,0.6090482473373413
0,44302336,0.7706697583198547,0.307229608297348,-0.02842692658305168,0.5778360962867737,-0.010511689819395542,0.6081904768943787,0.018808459863066673,0.6054465770721436,0.017628692090511322,0.6022071242332458,-0.009059767238795757,0.610538125038147
0,44433408,0.7706522941589355,0.3029608726501465,-0.03584897518157959,0.579037070274353,-0.012196619994938374,0.6078248023986816,0.017642568796873093,0.6048051714897156,0.014712347649037838,0.6035000085830688,-0.005024629645049572,0.6080454587936401
0,44564480,0.7736809849739075,0.299479216337204,-0.041826292872428894,0.5774857401847839,-0.01706000044941902,0.6078970432281494,0.005216390360146761,0.6035965085029602,0.019121291115880013,0.6026229858398438,0.0017997089307755232,0.6075465679168701
0,44695552,0.7715387344360352,0.3035275936126709,-0.03339482471346855,0.5822612643241882,-0.013254132121801376,0.6119990944862366,0.005716193001717329,0.6020615100860596,0.01657283492386341,0.6023731231689453,0.0027771317400038242,0.6058030128479004
0,44826624,0.7695665955543518,0.3072815537452698,-0.033146586269140244,0.5780053734779358,-0.007127442397177219,0.6099708080291748,0.0022324062883853912,0.6008884310722351,0.015919480472803116,0.5986524820327759,0.010216834023594856,0.6032130718231201
0,44957696,0.7682056427001953,0.3083982467651367,-0.03403402119874954,0.579626202583313,-0.015826137736439705,0.6100747585296631,0.0005328604020178318,0.6002711653709412,0.015711385756731033,0.6034221649169922,0.006609004456549883,0.6014367341995239
0,45088768,0.7719577550888062,0.30615320801734924,-0.02163495495915413,0.5765517950057983,-0.013165868818759918,0.6065869927406311,-0.0010371820535510778,0.5963476896286011,0.015632150694727898,0.602658212184906,0.009901616722345352,0.6025035977363586
1,131072,0.7827385663986206,0.2957509160041809,-0.02788655273616314,0.5789345502853394,-0.008291062898933887,0.6055436730384827,0.006214749068021774,0.5940061211585999,0.00023383786901831627,0.5994905233383179,-0.007633020170032978,0.6025340557098389
1,262144,0.7691376209259033,0.31927382946014404,-0.015468718484044075,0.5782178044319153,-0.011316757649183273,0.608515739440918,0.00997816864401102,0.6031699180603027,0.0022317199036478996,0.6010231971740723,0.00196949765086174,0.6073778867721558
1,393216,0.7711671590805054,0.3157319128513336,-0.012708115391433239,0.5791164040565491,-0.012916509062051773,0.6057632565498352,0.0006425828323699534,0.6027818918228149,0.007181516382843256,0.6009332537651062,0.0010955608449876308,0.605248212814331
1,524288,0.7710468173027039,0.31432023644447327,-0.013286825269460678,0.580578088760376,-0.010575399734079838,0.6044406294822693,0.006254259496927261,0.6020931601524353,0.006245139986276627,0.5982564687728882,0.00022149865981191397,0.6090158820152283
1,655360,0.7722153663635254,0.3128798007965088,-0.014674698933959007,0.5815582871437073,-0.00891748908907175,0.6038917303085327,0.010550050064921379,0.6003379225730896,0.006189050618559122,0.5954604148864746,-0.0017256697174161673,0.6063094735145569
1,786432,0.776648998260498,0.3059457838535309,-0.019210897386074066,0.5789706110954285,-0.01612096279859543,0.6032418012619019,0.008817329071462154,0.5992066860198975,0.009809300303459167,0.5962835550308228,-0.0024151646066457033,0.6022463440895081
1,917504,0.7742084860801697,0.30702847242355347,-0.0209406279027462,0.5758360624313354,-0.008706705644726753,0.6048969030380249,0.015861501917243004,0.5990487337112427,0.011591080576181412,0.5955995917320251,-0.0031078741885721684,0.6022882461547852
1,1048576,0.7734571695327759,0.30820977687835693,-0.01950797066092491,0.5750374794006348,-0.010348383337259293,0.6040425300598145,0.009662378579378128,0.5984315276145935,0.01997409388422966,0.5980361700057983,-0.0016557866474613547,0.6042636036872864
1,1179648,0.7738969326019287,0.30812227725982666,-0.017428703606128693,0.5781542658805847,-0.0069939917884767056,0.6022982001304626,0.014420664869248867,0.6002508401870728,0.01977766677737236,0.5976403951644897,-0.007106048054993153,0.604762613773346
1,1310720,0.7746549844741821,0.3066594898700714,-0.019401881843805313,0.5791463851928711,-0.006500128656625748,0.6026144027709961,0.014254034496843815,0.6007735729217529,0.013428378850221634,0.6007880568504333,-0.004643884487450123,0.6065297722816467
1,1441792,0.7805835008621216,0.29505881667137146,-0.023928333073854446,0.5759722590446472,-0.004335544537752867,0.6014623641967773,0.01448395662009716,0.5959015488624573,0.013658569194376469,0.5983795523643494,-0.009358391165733337,0.60358065366745
1,1572864,0.7801583409309387,0.29550817608833313,-0.023161403834819794,0.5752931833267212,-0.006291348487138748,0.6018667817115784,0.01540922001004219,0.5948650240898132,0.010798600502312183,0.5925273299217224,-0.008519131690263748,0.6027851104736328
1,1703936,0.7807756662368774,0.2941657602787018,-0.01804140768945217,0.5749372243881226,-0.006865428760647774,0.6005221605300903,0.00994327012449503,0.5930607914924622,0.015070019289851189,0.5928266048431396,-0.006757979281246662,0.6018855571746826
1,1835008,0.7886351346969604,0.2878569960594177,-0.016661155968904495,0.5742230415344238,-0.00924413837492466,0.6000903844833374,0.0030267653055489063,0.5936117172241211,0.013594950549304485,0.595125675201416,0.00028216844657436013,0.600238025188446
1,1966080,0.7849775552749634,0.2946304976940155,-0.022463172674179077,0.5744971632957458,-0.012233098968863487,0.5994555950164795,0.0006996823358349502,0.5916749835014343,0.008323203772306442,0.5942594408988953,-0.0009084425400942564,0.5990982055664062
1,2097152,0.7874307632446289,0.28857654333114624,-0.013961886055767536,0.5747310519218445,-0.010541591793298721,0.5976616144180298,-0.0012740484671667218,0.5900872349739075,0.01424136571586132,0.5972766876220703,-0.0015142173506319523,0.598326563835144
1,2228224,0.789574384689331,0.287291020154953,-0.026300329715013504,0.5761114358901978,-0.016922714188694954,0.6008861660957336,-0.003456754144281149,0.59138423204422,0.011955877766013145,0.599414587020874,-0.0006118686869740486,0.60057532787323
1,2359296,0.7797732949256897,0.29836371541023254,-0.030076589435338974,0.5803236961364746,-0.025055475533008575,0.601036787033081,0.0070463260635733604,0.5957605242729187,-0.01331194955855608,0.6011523604393005,0.005597447045147419,0.6016696095466614
1,2490368,0.7895025610923767,0.29180189967155457,-0.018720757216215134,0.5820658802986145,-0.020980019122362137,0.6018732190132141,0.0025508489925414324,0.5920491814613342,-0.011046048253774643,0.5977210998535156,0.012769871391355991,0.6002435684204102
