attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,25427968,-0.00045890330693509895,-1.0563121456641511e-05,-0.002010345388953283,-0.0007476806640625,-0.0032274924874400313
1,25559040,-0.00042148338502556726,-1.1968228008640835e-05,-0.0022936247969482793,-0.00042724609375,-0.0031543225009045273
1,25690112,-0.0005122216339259467,-1.2683228227672316e-05,-0.002166300806493382,-0.003692626953125,-0.006383771185937803
1,25821184,-0.00047832603172537347,-1.920388118747951e-05,-0.0022764205059502274,-0.00177001953125,-0.004543970008398901
1,25952256,-0.000488668479192711,-6.251606413343325e-05,-0.00250850668453495,-0.0037384033203125,-0.0067980946450916235
1,26083328,-0.0003333013982000921,-3.109019702662863e-05,-0.0027195739094167948,-0.002899169921875,-0.005983135452879651
1,26214400,-0.0003297166255151751,-0.000125605446157806,-0.0034027634537778795,-0.00146484375,-0.005322868920757173
1,26345472,-0.00035703248704521684,-3.6664971204913854e-05,-0.0031278227834263816,-0.003662109375,-0.007183629526934965
1,26476544,-0.000386177685641087,-2.2474111204928704e-05,-0.002396278282503772,-0.00067138671875,-0.003476316826436232
1,26607616,-0.00044077491452299,-4.2169980631001636e-05,-0.0025882338923111092,-0.0002288818359375,-0.0033000605903907854
