collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
21364736,0.0055517107248306274,0.3547916666666667,2000000,0.0008641666666666651,,,,
21364736,,,,,0.11395606398582458,0.22658979892730713,0.8846555352210999,0.8560811877250671
21495808,-0.01400341559201479,0.35083333333333344,2000000,0.0008633333333333317,,,,
21495808,,,,,0.10637500882148743,0.3331575095653534,0.8783283829689026,0.8388289213180542
21626880,-0.0013203620910644531,0.34687500000000004,2000000,0.0008624999999999984,,,,
21626880,,,,,0.1242835521697998,0.14883947372436523,0.8358654379844666,0.827284574508667
21757952,0.0037021352909505367,0.34291666666666676,2000000,0.0008616666666666651,,,,
21757952,,,,,0.13279137015342712,0.309979110956192,0.8783655166625977,0.8297495245933533
21889024,-0.0017403606325387955,0.33895833333333336,2000000,0.0008608333333333318,,,,
21889024,,,,,0.11446496844291687,0.14436540007591248,0.8580838441848755,0.8422271013259888
22020096,0.007866918109357357,0.3350000000000001,2000000,0.0008599999999999985,,,,
22020096,,,,,0.12943601608276367,0.22127699851989746,0.848126232624054,0.8241175413131714
22151168,-0.003869181964546442,0.3310416666666668,2000000,0.0008591666666666651,,,,
22151168,,,,,0.12066665291786194,0.17145085334777832,0.8692172169685364,0.8804541826248169
22282240,0.03500344231724739,0.3270833333333333,2000000,0.0008583333333333317,,,,
22282240,,,,,0.12462422996759415,0.42354848980903625,0.8896839618682861,0.8483788967132568
22413312,0.007917620241641998,0.323125,2000000,0.0008574999999999983,,,,
22413312,,,,,0.11108340322971344,0.373182088136673,0.8406441807746887,0.822597324848175
22544384,-0.005242730490863323,0.3191666666666666,2000000,0.000856666666666665,,,,
22544384,,,,,0.14232300221920013,0.5516418218612671,0.909903347492218,0.8769358396530151
22675456,0.00833916012197733,0.3152083333333333,2000000,0.0008558333333333316,,,,
22675456,,,,,0.12283430993556976,0.1895560622215271,0.9135684967041016,0.9211129546165466
22806528,0.00034430064260959625,0.31125,2000000,0.0008549999999999982,,,,
22806528,,,,,0.127732053399086,0.1064252182841301,0.8824443817138672,0.860096275806427
22937600,-0.0010656625963747501,0.30729166666666663,2000000,0.0008541666666666649,,,,
22937600,,,,,0.14015640318393707,0.057639967650175095,0.9394537806510925,0.9246801137924194
23068672,0.00737354438751936,0.30333333333333334,2000000,0.0008533333333333315,,,,
23068672,,,,,0.11750702559947968,0.14244212210178375,0.8459085822105408,0.8589038252830505
23199744,-0.004306860268115997,0.29937499999999995,2000000,0.0008524999999999981,,,,
23199744,,,,,0.12221921980381012,0.24928778409957886,0.8276705145835876,0.8394408226013184
23330816,0.017522279173135757,0.29541666666666666,2000000,0.0008516666666666647,,,,
23330816,,,,,0.12662944197654724,0.6036877036094666,0.8305776715278625,0.8620025515556335
23461888,-0.0005614757537841797,0.2914583333333334,2000000,0.0008508333333333315,,,,
23461888,,,,,0.13368232548236847,0.0997246652841568,0.8934308290481567,0.8881226181983948
23592960,-0.013430017046630383,0.2875,2000000,0.0008499999999999981,,,,
23592960,,,,,0.12109233438968658,0.0713723748922348,0.9276705980300903,0.9232678413391113
23724032,-7.68627505749464e-05,0.2835416666666667,2000000,0.0008491666666666647,,,,
23724032,,,,,0.12245956063270569,0.18054808676242828,0.9043188095092773,0.887088418006897
23855104,0.002610886935144663,0.2795833333333333,2000000,0.0008483333333333314,,,,
23855104,,,,,0.12623801827430725,0.1932349056005478,0.9270869493484497,0.9041242599487305
23986176,-0.006755408830940723,0.275625,2000000,0.000847499999999998,,,,
23986176,,,,,0.14322248101234436,0.1858474761247635,0.921071469783783,0.9125954508781433
24117248,0.0046929894015192986,0.2716666666666667,2000000,0.0008466666666666647,,,,
24117248,,,,,0.12045969069004059,0.36055371165275574,0.8730364441871643,0.8928592801094055
24248320,-0.0024004345759749413,0.2677083333333333,2000000,0.0008458333333333314,,,,
24248320,,,,,0.13879762589931488,0.20483137667179108,0.9098852276802063,0.8784202933311462
24379392,0.025112688541412354,0.26375000000000004,2000000,0.0008449999999999981,,,,
24379392,,,,,0.13640689849853516,0.09262344986200333,0.8795174956321716,0.8613190054893494
24510464,0.004538287408649921,0.25979166666666664,2000000,0.0008441666666666647,,,,
24510464,,,,,0.1237073540687561,0.37217676639556885,0.9410495758056641,0.9143838882446289
24641536,-0.006843295879662037,0.25583333333333336,2000000,0.0008433333333333314,,,,
24641536,,,,,0.1344410479068756,0.3453807830810547,0.94350665807724,0.9713989496231079
24772608,0.010690188966691494,0.25187500000000007,2000000,0.000842499999999998,,,,
24772608,,,,,0.11202511191368103,0.07834992557764053,0.9379125237464905,0.944531261920929
24903680,-0.0008525552693754435,0.24791666666666667,2000000,0.0008416666666666646,,,,
24903680,,,,,0.13482666015625,0.2416270673274994,1.0012141466140747,0.9709101319313049
25034752,-0.0020858249627053738,0.2439583333333334,2000000,0.0008408333333333312,,,,
25034752,,,,,0.12049725651741028,0.27235257625579834,0.9479510188102722,0.9312644004821777
25165824,0.0036852064076811075,0.2400000000000001,2000000,0.0008399999999999979,,,,
25165824,,,,,0.12206315249204636,0.11777335405349731,0.9357132315635681,0.9255261421203613
25296896,-0.00889829732477665,0.2360416666666667,2000000,0.0008391666666666645,,,,
25296896,,,,,0.12377211451530457,0.1059524416923523,0.9107746481895447,0.9098861813545227
25427968,0.02894509769976139,0.23208333333333342,2000000,0.0008383333333333311,,,,
25427968,,,,,0.12786820530891418,0.3192245662212372,0.8686451315879822,0.8739413022994995
25559040,0.006307399831712246,0.22812500000000002,2000000,0.0008374999999999979,,,,
25559040,,,,,0.13075494766235352,0.0945952907204628,0.9408404231071472,0.9399245977401733
25690112,-0.00489007355645299,0.22416666666666674,2000000,0.0008366666666666646,,,,
25690112,,,,,0.12131580710411072,0.07222955673933029,0.8695869445800781,0.8729760646820068
25821184,-0.00027492037042975426,0.22020833333333345,2000000,0.0008358333333333312,,,,
25821184,,,,,0.14230242371559143,0.1274895966053009,0.8820732235908508,0.8652840852737427
25952256,-0.002516728825867176,0.21625000000000005,2000000,0.0008349999999999979,,,,
25952256,,,,,0.10276833176612854,0.21002133190631866,0.8538443446159363,0.8787317872047424
26083328,0.00025486224330961704,0.21229166666666677,2000000,0.0008341666666666645,,,,
26083328,,,,,0.11198076605796814,0.31667274236679077,0.8507001399993896,0.8746700882911682
26214400,-4.629697650671005e-05,0.20833333333333337,2000000,0.0008333333333333312,,,,
26214400,,,,,0.13417541980743408,0.13190531730651855,0.8478630781173706,0.8446970582008362
26345472,-0.003906934522092342,0.20437500000000008,2000000,0.0008324999999999978,,,,
26345472,,,,,0.1271894872188568,0.05688867345452309,0.8402780890464783,0.8542422652244568
26476544,0.03787270560860634,0.2004166666666668,2000000,0.0008316666666666646,,,,
26476544,,,,,0.12894585728645325,0.07250374555587769,0.8458099365234375,0.8490293025970459
26607616,0.0019689020700752735,0.1964583333333334,2000000,0.0008308333333333313,,,,
26607616,,,,,0.13617846369743347,0.17544224858283997,0.808872640132904,0.7985399961471558
26738688,-0.006392598617821932,0.19250000000000012,2000000,0.000829999999999998,,,,
26738688,,,,,0.13315816223621368,0.3139653205871582,0.885208785533905,0.9088189005851746
26869760,0.003671269863843918,0.18854166666666672,2000000,0.0008291666666666646,,,,
26869760,,,,,0.14071787893772125,0.14257796108722687,0.8722938895225525,0.8910311460494995
27000832,-0.001587451552040875,0.18458333333333343,2000000,0.0008283333333333312,,,,
27000832,,,,,0.13436712324619293,0.2783335745334625,0.8611539006233215,0.8609680533409119
27131904,0.00341460551135242,0.18062500000000015,2000000,0.0008274999999999979,,,,
27131904,,,,,0.12222671508789062,0.2140377312898636,0.8427044153213501,0.8738721609115601
27262976,0.0033512921072542667,0.17666666666666664,2000000,0.0008266666666666646,,,,
27262976,,,,,0.11690139770507812,0.17031818628311157,0.7875102162361145,0.8126809597015381
27394048,-0.0047478871420025826,0.17270833333333335,2000000,0.0008258333333333313,,,,
27394048,,,,,0.12208228558301926,0.35446685552597046,0.7712749242782593,0.8019936084747314
27525120,0.03422383591532707,0.16874999999999996,2000000,0.000824999999999998,,,,
27525120,,,,,0.12056665122509003,0.297748863697052,0.795765221118927,0.8292034864425659
27656192,0.005216812714934349,0.16479166666666667,2000000,0.0008241666666666647,,,,
27656192,,,,,0.12046806514263153,0.45320799946784973,0.8163681030273438,0.809463620185852
27787264,0.0012230421416461468,0.16083333333333338,2000000,0.0008233333333333314,,,,
27787264,,,,,0.13361582159996033,0.5519441962242126,0.8089361190795898,0.8009357452392578
27918336,-0.0002254336141049862,0.156875,2000000,0.000822499999999998,,,,
27918336,,,,,0.14947542548179626,0.20817455649375916,0.8547466993331909,0.8378334641456604
28049408,-0.010662753134965897,0.1529166666666667,2000000,0.0008216666666666648,,,,
28049408,,,,,0.12094363570213318,0.1760558933019638,0.8103554248809814,0.815569281578064
28180480,-0.002650225069373846,0.1489583333333333,2000000,0.0008208333333333314,,,,
28180480,,,,,0.1256585717201233,0.20437359809875488,0.7700718641281128,0.8046450614929199
28311552,0.005875757895410061,0.14500000000000002,2000000,0.0008199999999999981,,,,
28311552,,,,,0.11539388447999954,0.12739288806915283,0.7388189435005188,0.7751085758209229
28442624,0.002067304216325283,0.14104166666666673,2000000,0.0008191666666666649,,,,
28442624,,,,,0.14083093404769897,0.3314141631126404,0.7546782493591309,0.7456454038619995
28573696,0.03161337226629257,0.13708333333333333,2000000,0.0008183333333333315,,,,
28573696,,,,,0.12728238105773926,0.3567231297492981,0.8051741123199463,0.8031952381134033
28704768,0.006505782715976238,0.13312500000000005,2000000,0.0008174999999999982,,,,
28704768,,,,,0.1472853422164917,0.37115734815597534,0.8030975461006165,0.8366782665252686
28835840,-0.0013400434982031584,0.12916666666666665,2000000,0.0008166666666666649,,,,
28835840,,,,,0.12995073199272156,0.5789369344711304,0.760948121547699,0.8254098892211914
28966912,-0.0034182947129011154,0.12520833333333337,2000000,0.0008158333333333315,,,,
28966912,,,,,0.13592836260795593,0.420987069606781,0.8217901587486267,0.833680272102356
29097984,-0.007143647875636816,0.12125000000000008,2000000,0.0008149999999999981,,,,
29097984,,,,,0.13426728546619415,0.6039890050888062,0.8504507541656494,0.8397949934005737
29229056,0.0019674384966492653,0.11729166666666668,2000000,0.0008141666666666648,,,,
29229056,,,,,0.1521233767271042,0.3014473617076874,0.8194506764411926,0.8580505847930908
29360128,0.009525292553007603,0.1133333333333334,2000000,0.0008133333333333314,,,,
29360128,,,,,0.1211722195148468,0.3108535706996918,0.8431129455566406,0.845789909362793
29491200,-0.000308014452457428,0.109375,2000000,0.000812499999999998,,,,
29491200,,,,,0.12430214881896973,0.2856632471084595,0.8695803880691528,0.8883577585220337
29622272,0.03601648285984993,0.10541666666666671,2000000,0.0008116666666666646,,,,
29622272,,,,,0.14193634688854218,0.2009221762418747,0.8749710917472839,0.8819792866706848
29753344,0.009620281867682934,0.10145833333333343,2000000,0.0008108333333333313,,,,
29753344,,,,,0.1269029676914215,0.09952583909034729,0.8335078954696655,0.8688778877258301
29884416,-0.0032999550458043814,0.09750000000000003,2000000,0.000809999999999998,,,,
29884416,,,,,0.12572336196899414,0.341477632522583,0.8682727813720703,0.8857508897781372
30015488,0.0027810705360025167,0.09354166666666675,2000000,0.0008091666666666647,,,,
30015488,,,,,0.12553757429122925,0.14325812458992004,0.8411735892295837,0.8647936582565308
30146560,-0.005617969669401646,0.08958333333333335,2000000,0.0008083333333333314,,,,
30146560,,,,,0.15564794838428497,0.16885094344615936,0.8165687918663025,0.8244098424911499
30277632,-0.00908240769058466,0.08562500000000006,2000000,0.000807499999999998,,,,
30277632,,,,,0.13086506724357605,0.20303846895694733,0.7883783578872681,0.8408287763595581
30408704,-0.008219738490879536,0.08166666666666678,2000000,0.0008066666666666646,,,,
30408704,,,,,0.14729899168014526,0.2568109929561615,0.8373554348945618,0.8675073385238647
30539776,0.0027341865934431553,0.07770833333333338,2000000,0.0008058333333333314,,,,
30539776,,,,,0.16107581555843353,0.18156225979328156,0.8354173302650452,0.8520871996879578
30670848,0.03314283490180969,0.0737500000000001,2000000,0.000804999999999998,,,,
30670848,,,,,0.15845340490341187,0.3467983305454254,0.8091066479682922,0.8481498956680298
30801920,0.006129478104412556,0.0697916666666667,2000000,0.0008041666666666646,,,,
30801920,,,,,0.14768344163894653,0.23550920188426971,0.8594049215316772,0.9198928475379944
30932992,0.0019207028672099113,0.06583333333333341,2000000,0.0008033333333333312,,,,
30932992,,,,,0.1450415998697281,0.28528058528900146,0.8006659746170044,0.8738463521003723
31064064,-0.0012297770008444786,0.061875000000000124,2000000,0.0008024999999999979,,,,
31064064,,,,,0.14325642585754395,0.14648020267486572,0.8238574266433716,0.8741730451583862
31195136,-0.009211087599396706,0.05791666666666673,2000000,0.0008016666666666646,,,,
31195136,,,,,0.14144647121429443,0.15508921444416046,0.8724489808082581,0.9390315413475037
31326208,-0.013443663716316223,0.05395833333333344,2000000,0.0008008333333333314,,,,
31326208,,,,,0.14348772168159485,0.3162812888622284,0.8726155161857605,0.9507444500923157
31457280,-0.005704555660486221,0.050000000000000044,2000000,0.000799999999999998,,,,
31457280,,,,,0.1527315080165863,0.18611809611320496,0.772911787033081,0.816455602645874
