collected_frames,rew/pitch_penalty,rew/pan_geom_reward,rew/terminal_bonus,rew/total_reward
28704768,-0.0029007326611463213,0.09142032271483913,-0.0022430419921875,0.08624713309109211
28835840,-0.0026168459608015837,0.09213798446580768,-0.0057220458984375,0.08376904262695462
28966912,-0.002652054552527261,0.09074677206808701,-0.0038604736328125,0.08420987197314389
29097984,-0.0024094189084280515,0.08963467471767217,-0.004730224609375,0.08247635245788842
29229056,-0.002724458845477784,0.0904682258842513,-0.0037078857421875,0.08401625804253854
29360128,-0.0026486643128009746,0.09056865173624828,-0.0020904541015625,0.08581402496201918
29491200,-0.0026536248242337024,0.09156424860702828,-0.0045318603515625,0.08436113048810512
29622272,-0.0028226551548868883,0.09176081424811855,-0.0008544921875,0.08806697477120906
29753344,-0.0026795694284373894,0.09061322797788307,-0.0021514892578125,0.08574956574011594
29884416,-0.0027014118004444754,0.0912178271682933,-0.005889892578125,0.08260284003335983
30015488,-0.0026992449129465967,0.09038193681044504,-0.0030975341796875,0.08456289561581798
30146560,-0.0023101051920093596,0.0897526498301886,-0.00457763671875,0.08284346031723544
30277632,-0.002637275669258088,0.08809944713721052,-0.003631591796875,0.08180637622717768
30408704,-0.002633805766890873,0.08530327858170494,-0.0021209716796875,0.08052844705525786
30539776,-0.0026236155990773113,0.0871812630794011,-0.00408935546875,0.08045281760860234
30670848,-0.0027405067412473727,0.08702939446084201,-0.00091552734375,0.08336163611966185
30801920,-0.002668504936082172,0.08466162695549428,-0.0018310546875,0.08013939514057711
30932992,-0.0027192705256311456,0.08684227260528132,-0.006072998046875,0.07802157220430672
31064064,-0.0027892333764611976,0.08565504872240126,-0.0041351318359375,0.07870115013793111
31195136,-0.0026673984903027304,0.08504461433039978,-0.0059661865234375,0.07638573256554082
31326208,-0.002778490110358689,0.081939252151642,-0.0043182373046875,0.07481788223958574
31457280,-0.0026793809593073092,0.07929582690121606,-0.0021514892578125,0.07444160501472652
